X0,DA-1d,DA-2d,DA-7d,DA_avg,DA_min,DA_max,DA_last,L,W,S,DayAhead
1,44.93,37.84,40.84,46.699583333333344,31.64,73.73,41.98,64.77225,20.175,0.0,38.03
1,41.98,36.51,37.41,46.699583333333344,31.64,73.73,41.98,61.269,19.6795,0.0,35.44
1,39.75,31.64,37.46,48.61291666666667,35.44,79.06,35.44,58.6745,18.65925,0.0,32.09
1,38.28,36.04,37.05,48.61291666666667,35.44,79.06,35.44,57.28425,18.2675,0.0,32.08
1,37.66,35.44,36.78,48.61291666666667,35.44,79.06,35.44,56.28975,17.49875,0.0,32.1
1,37.69,34.97,36.64,48.61291666666667,35.44,79.06,35.44,55.53925,16.5205,0.0,36.91
1,38.7,31.84,37.33,48.61291666666667,35.44,79.06,35.44,56.4175,16.822,0.0,35.51
1,40.81,37.59,39.06,48.61291666666667,35.44,79.06,35.44,59.33225,17.22575,0.0,36.99
1,54.0,47.98,45.65,48.61291666666667,35.44,79.06,35.44,66.89675,17.697,0.0005,47.21
1,79.06,69.33,59.13,48.61291666666667,35.44,79.06,35.44,71.15525,18.39475,0.8345,57.18
1,77.11,63.0,60.69,48.61291666666667,35.44,79.06,35.44,73.60425,17.71275,4.6305,54.0
1,51.77,48.44,60.49,48.61291666666667,35.44,79.06,35.44,73.99675,19.6015,9.392,44.95
1,46.97,42.7,55.51,48.61291666666667,35.44,79.06,35.44,74.66575,21.6775,13.11425,32.65
1,43.79,38.05,49.71,48.61291666666667,35.44,79.06,35.44,74.08025,22.8625,15.52975,31.37
1,42.71,38.07,45.85,48.61291666666667,35.44,79.06,35.44,73.082,22.9455,16.91025,32.84
1,42.01,39.94,45.11,48.61291666666667,35.44,79.06,35.44,72.28675,23.11525,16.907,32.06
1,43.31,41.25,44.4,48.61291666666667,35.44,79.06,35.44,71.77175,23.994,14.737,32.51
1,46.99,42.23,44.97,48.61291666666667,35.44,79.06,35.44,71.18325,25.65875,10.387,32.01
1,48.17,45.0,47.41,48.61291666666667,35.44,79.06,35.44,70.92,26.5635,4.98475,35.1
1,63.63,52.95,55.43,48.61291666666667,35.44,79.06,35.44,72.14175,27.11775,0.82325,42.99
1,75.12,73.73,58.93,48.61291666666667,35.44,79.06,35.44,75.69575,28.5775,0.00125,45.97
1,57.06,71.85,55.24,48.61291666666667,35.44,79.06,35.44,75.5775,30.7475,0.0,43.98
1,46.97,61.92,48.13,48.61291666666667,35.44,79.06,35.44,71.74575,32.49975,0.0,38.9
1,41.68,49.92,43.97,48.61291666666667,35.44,79.06,35.44,68.87775,32.6105,0.0,32.07
1,38.03,44.93,39.89,48.61291666666667,35.44,79.06,35.44,67.2315,31.474,0.0,32.06
1,35.44,41.98,37.28,48.61291666666667,35.44,79.06,35.44,63.687,31.17725,0.0,31.25
1,32.09,39.75,39.17,37.69916666666668,31.25,57.18,31.25,60.56175,30.84825,0.0,29.09
1,32.08,38.28,38.31,37.69916666666668,31.25,57.18,31.25,58.5965,30.5735,0.0,30.01
1,32.1,37.66,37.95,37.69916666666668,31.25,57.18,31.25,57.048,30.05175,0.0,28.5
1,36.91,37.69,38.04,37.69916666666668,31.25,57.18,31.25,56.5575,29.388,0.0,28.99
1,35.51,38.7,39.05,37.69916666666668,31.25,57.18,31.25,57.529,29.08525,0.0,30.53
1,36.99,40.81,42.02,37.69916666666668,31.25,57.18,31.25,59.94225,28.60325,0.0,30.53
1,47.21,54.0,49.93,37.69916666666668,31.25,57.18,31.25,67.0275,29.596,0.00125,31.8
1,57.18,79.06,59.19,37.69916666666668,31.25,57.18,31.25,72.09125,29.3245,0.75625,39.87
1,54.0,77.11,60.97,37.69916666666668,31.25,57.18,31.25,73.49975,28.10225,4.33675,39.75
1,44.95,51.77,60.07,37.69916666666668,31.25,57.18,31.25,73.15175,28.114,9.233,32.58
1,32.65,46.97,53.94,37.69916666666668,31.25,57.18,31.25,73.028,28.937,14.127,25.08
1,31.37,43.79,48.87,37.69916666666668,31.25,57.18,31.25,73.2125,29.6725,17.58625,23.72
1,32.84,42.71,44.82,37.69916666666668,31.25,57.18,31.25,73.0695,29.15975,18.6115,22.82
1,32.06,42.01,44.02,37.69916666666668,31.25,57.18,31.25,71.984,29.58575,17.293,21.45
1,32.51,43.31,44.11,37.69916666666668,31.25,57.18,31.25,71.2485,31.212,14.02875,15.13
1,32.01,46.99,44.68,37.69916666666668,31.25,57.18,31.25,70.458,32.666,9.3225,18.78
1,35.1,48.17,49.8,37.69916666666668,31.25,57.18,31.25,69.9465,33.2015,4.43425,27.18
1,42.99,63.63,56.34,37.69916666666668,31.25,57.18,31.25,70.99325,33.054,0.74975,34.29
1,45.97,75.12,59.98,37.69916666666668,31.25,57.18,31.25,73.959,33.39125,0.001,41.49
1,43.98,57.06,55.8,37.69916666666668,31.25,57.18,31.25,73.88625,33.06325,0.0,41.37
1,38.9,46.97,45.83,37.69916666666668,31.25,57.18,31.25,69.7675,32.8765,0.0,35.58
1,32.07,41.68,44.44,37.69916666666668,31.25,57.18,31.25,66.55525,32.38425,0.0,30.64
1,32.06,38.03,42.44,37.69916666666668,31.25,57.18,31.25,64.67125,29.873,0.0,30.74
1,31.25,35.44,38.2,37.69916666666668,31.25,57.18,31.25,61.02025,28.66525,0.0,30.55
1,29.09,32.09,38.58,30.019583333333333,15.13,41.49,30.55,59.63725,27.396,0.0,28.98
1,30.01,32.08,37.53,30.019583333333333,15.13,41.49,30.55,58.18,26.64075,0.0,30.32
1,28.5,32.1,37.24,30.019583333333333,15.13,41.49,30.55,57.0685,25.59025,0.0,30.51
1,28.99,36.91,37.13,30.019583333333333,15.13,41.49,30.55,56.80075,24.68075,0.0,30.54
1,30.53,35.51,37.54,30.019583333333333,15.13,41.49,30.55,56.981,24.388,0.0,30.0
1,30.53,36.99,39.85,30.019583333333333,15.13,41.49,30.55,59.36,23.9945,0.0,32.54
1,31.8,47.21,49.55,30.019583333333333,15.13,41.49,30.55,66.284,24.65125,0.002,42.98
1,39.87,57.18,61.62,30.019583333333333,15.13,41.49,30.55,71.411,24.634,0.95725,45.94
1,39.75,54.0,63.03,30.019583333333333,15.13,41.49,30.55,74.462,23.05775,4.70325,46.0
1,32.58,44.95,55.5,30.019583333333333,15.13,41.49,30.55,74.58,22.35275,9.65475,42.98
1,25.08,32.65,54.1,30.019583333333333,15.13,41.49,30.55,74.5135,22.1495,13.7905,32.71
1,23.72,31.37,45.24,30.019583333333333,15.13,41.49,30.55,74.15675,22.742,16.395,31.0
1,22.82,32.84,40.71,30.019583333333333,15.13,41.49,30.55,73.6665,22.0145,17.1625,31.07
1,21.45,32.06,37.01,30.019583333333333,15.13,41.49,30.55,71.7955,20.7475,15.8765,33.04
1,15.13,32.51,37.0,30.019583333333333,15.13,41.49,30.55,70.77625,21.18625,12.4365,35.01
1,18.78,32.01,38.79,30.019583333333333,15.13,41.49,30.55,69.69475,21.006,7.5445,37.88
1,27.18,35.1,44.33,30.019583333333333,15.13,41.49,30.55,69.079,21.1415,3.09125,42.93
1,34.29,42.99,50.48,30.019583333333333,15.13,41.49,30.55,70.23775,21.05875,0.47575,51.75
1,41.49,45.97,53.97,30.019583333333333,15.13,41.49,30.55,72.18425,20.6375,0.001,75.95
1,41.37,43.98,48.93,30.019583333333333,15.13,41.49,30.55,71.98625,21.33175,0.0,63.76
1,35.58,38.9,41.81,30.019583333333333,15.13,41.49,30.55,67.991,21.12025,0.0,47.95
1,30.64,32.07,38.71,30.019583333333333,15.13,41.49,30.55,64.369,20.58975,0.0,43.76
1,30.74,32.06,37.8,30.019583333333333,15.13,41.49,30.55,62.55875,18.71,0.0,42.72
1,30.55,31.25,36.04,30.019583333333333,15.13,41.49,30.55,60.11925,17.66875,0.0,39.76
1,28.98,29.09,37.08,40.42,28.98,75.95,39.76,56.72625,16.527,0.0,33.09
1,30.32,30.01,34.96,40.42,28.98,75.95,39.76,54.8235,15.99425,0.0,36.49
1,30.51,28.5,33.08,40.42,28.98,75.95,39.76,53.3715,15.79,0.0,34.94
1,30.54,28.99,31.61,40.42,28.98,75.95,39.76,52.7255,15.71,0.0,34.23
1,30.0,30.53,31.22,40.42,28.98,75.95,39.76,52.64725,16.124,0.0,34.48
1,32.54,30.53,29.09,40.42,28.98,75.95,39.76,52.3985,16.431,0.0,34.1
1,42.98,31.8,32.98,40.42,28.98,75.95,39.76,52.34725,16.9065,0.00375,32.5
1,45.94,39.87,37.05,40.42,28.98,75.95,39.76,55.01775,17.127,0.65275,31.26
1,46.0,39.75,33.05,40.42,28.98,75.95,39.76,59.06675,16.25275,2.81575,41.67
1,42.98,32.58,31.12,40.42,28.98,75.95,39.76,61.56275,16.148,5.9355,36.98
1,32.71,25.08,17.55,40.42,28.98,75.95,39.76,63.17675,17.46425,8.82925,30.67
1,31.0,23.72,3.4,40.42,28.98,75.95,39.76,63.042,17.83025,11.19575,30.1
1,31.07,22.82,-0.64,40.42,28.98,75.95,39.76,61.316,17.38225,12.6655,31.34
1,33.04,21.45,-15.08,40.42,28.98,75.95,39.76,58.8285,17.15975,12.5815,30.09
1,35.01,15.13,-8.9,40.42,28.98,75.95,39.76,57.6155,17.653,10.767,31.35
1,37.88,18.78,3.53,40.42,28.98,75.95,39.76,57.698,18.2645,7.383,31.73
1,42.93,27.18,23.28,40.42,28.98,75.95,39.76,57.502,18.283,3.5555,31.39
1,51.75,34.29,35.94,40.42,28.98,75.95,39.76,58.813,17.6425,0.6535,42.0
1,75.95,41.49,43.31,40.42,28.98,75.95,39.76,61.39975,18.2995,0.0015,42.0
1,63.76,41.37,37.05,40.42,28.98,75.95,39.76,61.2075,19.4725,0.0,39.05
1,47.95,35.58,29.07,40.42,28.98,75.95,39.76,58.29825,20.6155,0.0,37.71
1,43.76,30.64,23.13,40.42,28.98,75.95,39.76,56.42225,20.9265,0.0,34.51
1,42.72,30.74,28.03,40.42,28.98,75.95,39.76,55.67375,20.111,0.0,35.88
1,39.76,30.55,23.52,40.42,28.98,75.95,39.76,52.94,19.65575,0.0,30.24
1,33.09,28.98,31.02,34.49166666666667,30.09,42.0,30.24,50.2595,19.02025,0.0,30.08
1,36.49,30.32,29.14,34.49166666666667,30.09,42.0,30.24,48.07,18.4345,0.0,30.07
1,34.94,30.51,31.01,34.49166666666667,30.09,42.0,30.24,46.88125,17.812,0.0,30.17
1,34.23,30.54,31.77,34.49166666666667,30.09,42.0,30.24,46.16575,16.79125,0.0,30.17
1,34.48,30.0,33.6,34.49166666666667,30.09,42.0,30.24,45.87725,16.3035,0.0,30.28
1,34.1,32.54,34.26,34.49166666666667,30.09,42.0,30.24,44.91775,16.10475,0.0,30.24
1,32.5,42.98,32.25,34.49166666666667,30.09,42.0,30.24,43.9625,15.875,0.00425,30.06
1,31.26,45.94,35.07,34.49166666666667,30.09,42.0,30.24,45.5285,15.38425,0.59625,30.06
1,41.67,46.0,36.94,34.49166666666667,30.09,42.0,30.24,49.377,14.37125,2.7625,34.95
1,36.98,42.98,35.9,34.49166666666667,30.09,42.0,30.24,52.1995,12.8025,6.16675,35.22
1,30.67,32.71,35.04,34.49166666666667,30.09,42.0,30.24,53.7775,11.40175,10.18375,34.39
1,30.1,31.0,36.04,34.49166666666667,30.09,42.0,30.24,55.14725,10.6815,14.251,32.57
1,31.34,31.07,31.93,34.49166666666667,30.09,42.0,30.24,54.12825,10.5305,17.2095,30.08
1,30.09,33.04,30.08,34.49166666666667,30.09,42.0,30.24,52.3135,10.7715,17.62125,29.26
1,31.35,35.01,30.06,34.49166666666667,30.09,42.0,30.24,51.30275,11.6,15.47,29.12
1,31.73,37.88,30.09,34.49166666666667,30.09,42.0,30.24,50.54925,12.83875,10.49975,30.39
1,31.39,42.93,34.72,34.49166666666667,30.09,42.0,30.24,51.68675,14.3765,4.84275,34.06
1,42.0,51.75,42.06,34.49166666666667,30.09,42.0,30.24,54.00375,16.93025,0.84625,33.08
1,42.0,75.95,45.96,34.49166666666667,30.09,42.0,30.24,58.984,20.79725,0.00125,35.37
1,39.05,63.76,43.59,34.49166666666667,30.09,42.0,30.24,59.328,23.52175,0.0,35.74
1,37.71,47.95,39.94,34.49166666666667,30.09,42.0,30.24,56.88525,24.3285,0.0,30.35
1,34.51,43.76,38.07,34.49166666666667,30.09,42.0,30.24,55.24325,24.4465,0.0,30.36
1,35.88,42.72,37.84,34.49166666666667,30.09,42.0,30.24,55.16325,24.1385,0.0,30.07
1,30.24,39.76,36.51,34.49166666666667,30.09,42.0,30.24,52.08975,23.965,0.0,25.7
1,30.08,33.09,31.64,31.326666666666668,25.7,35.74,25.7,48.77025,23.20275,0.0,24.74
1,30.07,36.49,36.04,31.326666666666668,25.7,35.74,25.7,47.62,22.489,0.0,20.92
1,30.17,34.94,35.44,31.326666666666668,25.7,35.74,25.7,47.13575,21.19475,0.0,16.31
1,30.17,34.23,34.97,31.326666666666668,25.7,35.74,25.7,47.289,19.28475,0.0,16.61
1,30.28,34.48,31.84,31.326666666666668,25.7,35.74,25.7,48.87875,17.84875,0.0,27.08
1,30.24,34.1,37.59,31.326666666666668,25.7,35.74,25.7,53.0425,16.77,0.0,31.73
1,30.06,32.5,47.98,31.326666666666668,25.7,35.74,25.7,61.227,15.94775,0.003,45.92
1,30.06,31.26,69.33,31.326666666666668,25.7,35.74,25.7,66.4305,15.413,0.58675,53.94
1,34.95,41.67,63.0,31.326666666666668,25.7,35.74,25.7,68.394,14.789,3.33625,64.06
1,35.22,36.98,48.44,31.326666666666668,25.7,35.74,25.7,68.7805,13.5885,7.6825,62.63
1,34.39,30.67,42.7,31.326666666666668,25.7,35.74,25.7,69.126,12.49275,11.881,56.02
1,32.57,30.1,38.05,31.326666666666668,25.7,35.74,25.7,69.22425,11.546,15.26325,54.98
1,30.08,31.34,38.07,31.326666666666668,25.7,35.74,25.7,68.4965,11.09825,16.94325,49.02
1,29.26,30.09,39.94,31.326666666666668,25.7,35.74,25.7,67.74625,10.30025,16.88375,48.11
1,29.12,31.35,41.25,31.326666666666668,25.7,35.74,25.7,66.487,9.153,14.6105,53.43
1,30.39,31.73,42.23,31.326666666666668,25.7,35.74,25.7,65.22075,8.047,10.5475,55.1
1,34.06,31.39,45.0,31.326666666666668,25.7,35.74,25.7,64.34275,7.176,5.5155,55.49
1,33.08,42.0,52.95,31.326666666666668,25.7,35.74,25.7,64.83375,6.66625,1.228,69.67
1,35.37,42.0,73.73,31.326666666666668,25.7,35.74,25.7,68.518,7.405,0.008,83.16
1,35.74,39.05,71.85,31.326666666666668,25.7,35.74,25.7,68.88675,8.65525,0.0,83.61
1,30.35,37.71,61.92,31.326666666666668,25.7,35.74,25.7,64.80425,9.749,0.0,62.48
1,30.36,34.51,49.92,31.326666666666668,25.7,35.74,25.7,61.64875,9.9825,0.0,54.96
1,30.07,35.88,44.93,31.326666666666668,25.7,35.74,25.7,59.2575,8.98425,0.0,47.04
1,25.7,30.24,41.98,31.326666666666668,25.7,35.74,25.7,54.8895,7.9075,0.0,40.4
1,24.74,30.08,39.75,49.05875,16.31,83.61,40.4,52.3345,7.31675,0.0,38.96
1,20.92,30.07,38.28,49.05875,16.31,83.61,40.4,50.69125,6.797,0.0,37.96
1,16.31,30.17,37.66,49.05875,16.31,83.61,40.4,49.8045,6.35775,0.0,37.39
1,16.61,30.17,37.69,49.05875,16.31,83.61,40.4,50.22375,6.2875,0.0,36.61
1,27.08,30.28,38.7,49.05875,16.31,83.61,40.4,51.5755,6.618,0.0,36.91
1,31.73,30.24,40.81,49.05875,16.31,83.61,40.4,54.87,6.94375,0.0,38.76
1,45.92,30.06,54.0,49.05875,16.31,83.61,40.4,61.78425,7.019,0.00525,46.5
1,53.94,30.06,79.06,49.05875,16.31,83.61,40.4,65.6265,6.90575,0.8575,58.26
1,64.06,34.95,77.11,49.05875,16.31,83.61,40.4,67.5495,6.25075,4.02625,65.19
1,62.63,35.22,51.77,49.05875,16.31,83.61,40.4,68.11625,4.47,7.84675,65.02
1,56.02,34.39,46.97,49.05875,16.31,83.61,40.4,68.31625,3.14775,10.8045,63.28
1,54.98,32.57,43.79,49.05875,16.31,83.61,40.4,69.407,3.16975,12.178,55.03
1,49.02,30.08,42.71,49.05875,16.31,83.61,40.4,68.83025,3.651,11.94675,52.39
1,48.11,29.26,42.01,49.05875,16.31,83.61,40.4,67.6835,4.0275,10.65675,50.07
1,53.43,29.12,43.31,49.05875,16.31,83.61,40.4,66.7305,4.23375,8.498,48.98
1,55.1,30.39,46.99,49.05875,16.31,83.61,40.4,66.605,4.5895,5.85675,48.76
1,55.49,34.06,48.17,49.05875,16.31,83.61,40.4,65.67525,5.10475,3.02125,49.42
1,69.67,33.08,63.63,49.05875,16.31,83.61,40.4,66.23175,5.9015,0.77225,53.99
1,83.16,35.37,75.12,49.05875,16.31,83.61,40.4,69.53775,7.03075,0.011,60.7
1,83.61,35.74,57.06,49.05875,16.31,83.61,40.4,69.7195,7.91325,0.0,64.63
1,62.48,30.35,46.97,49.05875,16.31,83.61,40.4,65.56025,8.00325,0.0,59.9
1,54.96,30.36,41.68,49.05875,16.31,83.61,40.4,61.944,7.3495,0.0,46.95
1,47.04,30.07,38.03,49.05875,16.31,83.61,40.4,59.19325,6.34875,0.0,42.9
1,40.4,25.7,35.44,49.05875,16.31,83.61,40.4,55.11525,5.332,0.0,39.55
1,38.96,24.74,32.09,49.92125000000001,36.61,65.19,39.55,51.721,4.43925,0.0,39.07
1,37.96,20.92,32.08,49.92125000000001,36.61,65.19,39.55,49.922,4.2125,0.0,38.58
1,37.39,16.31,32.1,49.92125000000001,36.61,65.19,39.55,48.572,4.25875,0.0,37.1
1,36.61,16.61,36.91,49.92125000000001,36.61,65.19,39.55,49.04175,4.12975,0.0,36.91
1,36.91,27.08,35.51,49.92125000000001,36.61,65.19,39.55,50.603,4.09475,0.0,37.54
1,38.76,31.73,36.99,49.92125000000001,36.61,65.19,39.55,54.226,4.1325,0.0,39.9
1,46.5,45.92,47.21,49.92125000000001,36.61,65.19,39.55,61.64225,4.5245,0.00275,46.69
1,58.26,53.94,57.18,49.92125000000001,36.61,65.19,39.55,66.37025,4.982,0.47825,55.85
1,65.19,64.06,54.0,49.92125000000001,36.61,65.19,39.55,68.9765,5.21025,2.2375,61.79
1,65.02,62.63,44.95,49.92125000000001,36.61,65.19,39.55,68.9205,5.03475,4.70275,60.0
1,63.28,56.02,32.65,49.92125000000001,36.61,65.19,39.55,69.0705,5.387,7.5135,56.54
1,55.03,54.98,31.37,49.92125000000001,36.61,65.19,39.55,70.2425,5.94425,9.492,56.51
1,52.39,49.02,32.84,49.92125000000001,36.61,65.19,39.55,70.52475,6.2825,9.667,51.51
1,50.07,48.11,32.06,49.92125000000001,36.61,65.19,39.55,70.235,6.47775,8.2315,48.99
1,48.98,53.43,32.51,49.92125000000001,36.61,65.19,39.55,69.40075,6.6065,6.48275,47.07
1,48.76,55.1,32.01,49.92125000000001,36.61,65.19,39.55,68.52275,6.91275,4.75575,47.9
1,49.42,55.49,35.1,49.92125000000001,36.61,65.19,39.55,67.741,7.037,2.65675,48.89
1,53.99,69.67,42.99,49.92125000000001,36.61,65.19,39.55,69.013,6.81,0.69575,53.7
1,60.7,83.16,45.97,49.92125000000001,36.61,65.19,39.55,71.06275,7.28375,0.00625,60.95
1,64.63,83.61,43.98,49.92125000000001,36.61,65.19,39.55,71.13,8.20275,0.0,64.34
1,59.9,62.48,38.9,49.92125000000001,36.61,65.19,39.55,66.7215,9.1125,0.0,50.29
1,46.95,54.96,32.07,49.92125000000001,36.61,65.19,39.55,63.4855,10.059,0.0,43.66
1,42.9,47.04,32.06,49.92125000000001,36.61,65.19,39.55,61.07575,10.61475,0.0,40.77
1,39.55,40.4,31.25,49.92125000000001,36.61,65.19,39.55,56.516,11.43925,0.0,36.6
1,39.07,38.96,29.09,48.38125,36.6,64.34,36.6,52.894,12.122,0.0,37.37
1,38.58,37.96,30.01,48.38125,36.6,64.34,36.6,50.266,13.04775,0.0,35.03
1,37.1,37.39,28.5,48.38125,36.6,64.34,36.6,49.30875,13.906,0.0,35.73
1,36.91,36.61,28.99,48.38125,36.6,64.34,36.6,50.05125,14.545,0.0,33.29
1,37.54,36.91,30.53,48.38125,36.6,64.34,36.6,51.97325,15.17125,0.0,34.0
1,39.9,38.76,30.53,48.38125,36.6,64.34,36.6,55.28175,15.4275,0.0,34.63
1,46.69,46.5,31.8,48.38125,36.6,64.34,36.6,63.2705,16.03025,0.0085,41.47
1,55.85,58.26,39.87,48.38125,36.6,64.34,36.6,67.37725,16.4505,0.932,46.2
1,61.79,65.19,39.75,48.38125,36.6,64.34,36.6,69.533,16.51825,4.1605,46.96
1,60.0,65.02,32.58,48.38125,36.6,64.34,36.6,69.7705,17.0385,8.58125,44.91
1,56.54,63.28,25.08,48.38125,36.6,64.34,36.6,70.86975,17.87525,12.6145,35.91
1,56.51,55.03,23.72,48.38125,36.6,64.34,36.6,71.733,19.16325,14.584,33.67
1,51.51,52.39,22.82,48.38125,36.6,64.34,36.6,71.0175,20.337,14.6135,32.94
1,48.99,50.07,21.45,48.38125,36.6,64.34,36.6,70.53275,20.6655,13.074,33.15
1,47.07,48.98,15.13,48.38125,36.6,64.34,36.6,69.49375,20.848,11.41475,33.5
1,47.9,48.76,18.78,48.38125,36.6,64.34,36.6,69.05175,20.54375,8.16125,38.27
1,48.89,49.42,27.18,48.38125,36.6,64.34,36.6,68.1325,21.1095,4.187,40.51
1,53.7,53.99,34.29,48.38125,36.6,64.34,36.6,68.2525,21.5155,0.9415,42.99
1,60.95,60.7,41.49,48.38125,36.6,64.34,36.6,70.41025,23.3485,0.00975,47.66
1,64.34,64.63,41.37,48.38125,36.6,64.34,36.6,71.5515,25.3835,0.0,45.3
1,50.29,59.9,35.58,48.38125,36.6,64.34,36.6,67.5335,26.04625,0.0,34.9
1,43.66,46.95,30.64,48.38125,36.6,64.34,36.6,63.9725,27.58925,0.0,32.08
1,40.77,42.9,30.74,48.38125,36.6,64.34,36.6,61.40775,26.77125,0.0,31.71
1,36.6,39.55,30.55,48.38125,36.6,64.34,36.6,56.91175,26.80775,0.0,28.51
1,37.37,39.07,28.98,37.528749999999995,28.51,47.66,28.51,53.44375,26.81525,0.0,15.72
1,35.03,38.58,30.32,37.528749999999995,28.51,47.66,28.51,51.93625,26.34075,0.0,14.79
1,35.73,37.1,30.51,37.528749999999995,28.51,47.66,28.51,50.85375,25.815,0.0,13.7
1,33.29,36.91,30.54,37.528749999999995,28.51,47.66,28.51,51.37225,26.3935,0.0,12.76
1,34.0,37.54,30.0,37.528749999999995,28.51,47.66,28.51,52.74475,26.66575,0.0,24.37
1,34.63,39.9,32.54,37.528749999999995,28.51,47.66,28.51,56.1845,26.07225,0.0,31.02
1,41.47,46.69,42.98,37.528749999999995,28.51,47.66,28.51,63.41275,25.7745,0.02,33.98
1,46.2,55.85,45.94,37.528749999999995,28.51,47.66,28.51,68.53225,24.34775,1.009,41.98
1,46.96,61.79,46.0,37.528749999999995,28.51,47.66,28.51,70.931,21.94675,3.94125,43.93
1,44.91,60.0,42.98,37.528749999999995,28.51,47.66,28.51,70.6665,20.24325,6.8745,41.94
1,35.91,56.54,32.71,37.528749999999995,28.51,47.66,28.51,71.6775,19.303,9.4225,40.69
1,33.67,56.51,31.0,37.528749999999995,28.51,47.66,28.51,71.74075,18.054,11.06625,39.81
1,32.94,51.51,31.07,37.528749999999995,28.51,47.66,28.51,70.74875,16.6745,11.42425,37.33
1,33.15,48.99,33.04,37.528749999999995,28.51,47.66,28.51,69.35625,14.308,10.21725,39.72
1,33.5,47.07,35.01,37.528749999999995,28.51,47.66,28.51,67.71575,11.5205,8.2675,40.38
1,38.27,47.9,37.88,37.528749999999995,28.51,47.66,28.51,67.162,9.09075,5.731,42.19
1,40.51,48.89,42.93,37.528749999999995,28.51,47.66,28.51,66.274,6.17,3.04575,44.46
1,42.99,53.7,51.75,37.528749999999995,28.51,47.66,28.51,66.674,4.1895,0.73025,46.54
1,47.66,60.95,75.95,37.528749999999995,28.51,47.66,28.51,68.8575,3.446,0.00475,58.6
1,45.3,64.34,63.76,37.528749999999995,28.51,47.66,28.51,68.37175,3.832,0.0,53.12
1,34.9,50.29,47.95,37.528749999999995,28.51,47.66,28.51,63.902,4.212,0.0,48.88
1,32.08,43.66,43.76,37.528749999999995,28.51,47.66,28.51,60.383,4.76275,0.0,44.21
1,31.71,40.77,42.72,37.528749999999995,28.51,47.66,28.51,58.20525,5.18975,0.0,41.08
1,28.51,36.6,39.76,37.528749999999995,28.51,47.66,28.51,54.60725,6.07525,0.0,38.66
1,15.72,37.37,33.09,37.0775,12.76,58.6,38.66,50.65,6.9855,0.0,33.1
1,14.79,35.03,36.49,37.0775,12.76,58.6,38.66,47.8155,7.95525,0.0,31.29
1,13.7,35.73,34.94,37.0775,12.76,58.6,38.66,46.63625,9.06375,0.0,30.85
1,12.76,33.29,34.23,37.0775,12.76,58.6,38.66,46.36475,10.11875,0.0,29.06
1,24.37,34.0,34.48,37.0775,12.76,58.6,38.66,46.6155,11.378,0.0,30.0
1,31.02,34.63,34.1,37.0775,12.76,58.6,38.66,46.8685,13.08425,0.0,28.46
1,33.98,41.47,32.5,37.0775,12.76,58.6,38.66,47.87625,14.80175,0.012,29.66
1,41.98,46.2,31.26,37.0775,12.76,58.6,38.66,50.81325,15.5055,0.65725,30.74
1,43.93,46.96,41.67,37.0775,12.76,58.6,38.66,54.5765,15.2955,2.676,33.96
1,41.94,44.91,36.98,37.0775,12.76,58.6,38.66,57.7425,14.33775,5.10425,36.01
1,40.69,35.91,30.67,37.0775,12.76,58.6,38.66,59.12675,12.92275,7.165,37.52
1,39.81,33.67,30.1,37.0775,12.76,58.6,38.66,59.41725,12.05925,8.861,37.39
1,37.33,32.94,31.34,37.0775,12.76,58.6,38.66,58.6005,11.673,9.28975,36.6
1,39.72,33.15,30.09,37.0775,12.76,58.6,38.66,57.5255,11.131,8.58825,35.64
1,40.38,33.5,31.35,37.0775,12.76,58.6,38.66,55.60675,10.5945,6.74575,34.01
1,42.19,38.27,31.73,37.0775,12.76,58.6,38.66,54.50925,10.84925,4.33575,34.03
1,44.46,40.51,31.39,37.0775,12.76,58.6,38.66,54.43475,11.485,2.0855,36.4
1,46.54,42.99,42.0,37.0775,12.76,58.6,38.66,55.9875,11.96925,0.50575,38.67
1,58.6,47.66,42.0,37.0775,12.76,58.6,38.66,59.24075,13.2335,0.01075,42.04
1,53.12,45.3,39.05,37.0775,12.76,58.6,38.66,59.3165,14.24575,0.0,44.0
1,48.88,34.9,37.71,37.0775,12.76,58.6,38.66,54.8765,14.52075,0.0,39.7
1,44.21,32.08,34.51,37.0775,12.76,58.6,38.66,51.9325,13.9405,0.0,35.44
1,41.08,31.71,35.88,37.0775,12.76,58.6,38.66,50.26175,12.74675,0.0,34.5
1,38.66,28.51,30.24,37.0775,12.76,58.6,38.66,46.728,11.91275,0.0,35.19
1,33.1,15.72,30.08,34.76083333333333,28.46,44.0,35.19,44.0095,10.79625,0.0,32.26
1,31.29,14.79,30.07,34.76083333333333,28.46,44.0,35.19,41.59225,9.7,0.0,27.14
1,30.85,13.7,30.17,34.76083333333333,28.46,44.0,35.19,40.1965,9.19325,0.0,25.65
1,29.06,12.76,30.17,34.76083333333333,28.46,44.0,35.19,40.05725,9.217,0.0,26.2
1,30.0,24.37,30.28,34.76083333333333,28.46,44.0,35.19,40.61075,9.4185,0.0,25.06
1,28.46,31.02,30.24,34.76083333333333,28.46,44.0,35.19,40.65325,9.0905,0.0,24.92
1,29.66,33.98,30.06,34.76083333333333,28.46,44.0,35.19,40.35825,9.1445,0.0465,25.81
1,30.74,41.98,30.06,34.76083333333333,28.46,44.0,35.19,42.1285,9.105,1.70175,27.61
