X0,DA_Forecast,ID*,L,W,S,Intraday
1,31.96,29.69580658269,55.707,16.185,1.05925,27.5502759385118
1,37.93,40.0219113230215,61.7495,15.96375,3.1245,35.8201618416463
1,38.91,42.5575723921569,64.96425,16.90025,6.584,37.4648309079729
1,35.99,42.1520545132083,66.062,18.34775,10.38275,34.0624600749211
1,35.51,40.750240599139,68.05425,19.51,13.29175,27.1846923959386
1,32.24,47.81,68.94825,21.0835,15.5485,27.4232856672037
1,29.33,45.99,69.03725,21.80525,16.7975,24.1594848689935
1,27.29,45.2,67.366,21.88225,17.17525,23.056256030072
1,25.08,41.71,65.02225,21.01975,17.103,22.4734605610643
1,25.09,39.17,63.982,19.75,15.791,22.2826650072955
1,27.29,38.28,62.854,18.51975,13.18625,23.6605772156178
1,30.51,38.23,61.97475,16.86075,9.99575,29.0594932392432
1,36.36,38.94,61.1795,14.825,6.314,35.3351758744235
1,38.92,39.01,59.77975,12.6455,3.01075,36.6718377150036
1,38.71,35.52,56.14375,10.97575,0.876,36.3690987634196
1,36.61,34.99,53.5195,9.85475,0.03925,35.6441603130016
1,38.95,36.48,51.6235,9.54325,0.0,37.0332549886374
1,34.07,33.5,48.34225,9.61925,0.0,35.2883801269153
1,32.17,27.2658286041089,45.24475,9.97075,0.0,37.4872267736343
1,29.04,25.2044481327801,43.10175,10.535,0.0,34.7048063857435
1,26.96,22.6787574468085,41.49775,10.886,0.0,30.3697338877339
1,26.08,20.9797972474162,41.2875,11.3175,0.0,29.6546844636047
1,26.04,19.1656878166608,41.14425,11.49775,0.0005,26.4406371138498
1,25.59,21.0538377867829,41.006,12.10875,0.12425,25.4353896311279
1,25.56,27.5502759385118,43.10275,12.44175,1.08775,25.725467465646
1,26.77,35.8201618416463,46.61625,12.30675,3.0405,28.3911429075512
1,28.82,37.4648309079729,50.74225,12.8385,5.501,32.9995544840887
1,32.4,34.0624600749211,53.76525,13.79025,7.81325,34.1570907601888
1,33.35,27.1846923959386,55.82575,14.9215,9.85275,32.2911645159141
1,33.15,32.24,56.99075,15.71275,11.14075,32.086331853979
1,29.1,29.33,55.5865,16.2935,12.213,27.1178912944278
1,26.07,27.29,54.02375,16.62775,12.537,23.6254146100691
1,26.33,25.08,52.48625,16.20875,11.8985,22.2632087366703
1,26.04,25.09,51.9155,16.32025,10.86475,23.9747776977247
1,26.09,27.29,51.47025,16.64775,9.27025,25.2147536332985
1,29.01,30.51,51.81375,15.71875,7.10275,26.1436066659057
1,29.34,36.36,51.969,14.41075,4.56425,30.378154386597
1,29.89,38.92,50.8705,13.035,2.245,32.7811086258523
1,30.12,38.71,48.51475,12.04125,0.676,31.7114571056386
1,29.63,36.61,46.89975,12.281,0.05875,32.335136335729
1,28.87,38.95,45.7745,12.5515,0.0,33.0796888001894
1,26.26,34.07,42.72725,12.4855,0.0,28.5469224018138
1,24.36,37.4872267736343,39.84575,12.043,0.0,23.5687123493976
1,23.12,34.7048063857435,37.98625,11.93725,0.0,22.6615023107466
1,22.73,30.3697338877339,36.79325,11.8835,0.0,21.0272260034349
1,22.63,29.6546844636047,36.3945,12.408,0.0,20.5780576490163
1,20.27,26.4406371138498,36.4515,13.11525,0.001,18.0844654434251
1,20.59,25.4353896311279,36.19175,13.31,0.1365,11.1484653537564
1,21.3,25.725467465646,36.8365,12.80375,0.993,10.3856515199493
1,23.07,28.3911429075512,39.3025,12.262,2.7535,15.0960518763005
1,24.76,32.9995544840887,42.848,11.872,5.03375,16.8943427938189
1,25.56,34.1570907601888,45.9275,11.7005,7.4725,20.8883350261172
1,20.71,32.2911645159141,47.97475,11.627,9.73625,23.6184769088593
1,23.32,33.15,50.59475,12.7345,11.51675,26.2925861521227
1,21.36,29.1,50.7095,13.11375,12.371,24.4637947077639
1,19.08,26.07,48.93325,13.87375,12.10525,25.0810794936709
1,10.47,26.33,47.75425,14.778,11.109,21.4560363688362
1,9.96,26.04,46.761,15.63575,9.7335,17.0460533321301
1,17.31,26.09,46.399,15.989,8.4665,19.5857308099595
1,19.72,29.01,47.694,15.75225,6.81225,16.5167575795488
1,28.63,29.34,48.467,15.31975,4.646,26.1769101726324
1,32.9,29.89,48.68725,14.52525,2.56125,30.7381758288656
1,35.37,30.12,47.77175,12.5365,0.83975,32.5795379742477
1,37.0,29.63,46.7855,11.69825,0.072,32.9710866904369
1,38.92,28.87,47.30475,11.7605,0.0,34.4674276004299
1,37.06,26.26,44.3245,11.69925,0.0,31.8489700686232
1,26.04,23.5687123493976,41.533,11.293,0.0,30.8340954673085
1,23.51,22.6615023107466,39.98675,11.19175,0.0,26.5017585301837
1,22.86,21.0272260034349,39.29475,10.73475,0.0,25.5310135307633
1,22.56,20.5780576490163,39.574,9.8945,0.0,23.9070247706061
1,24.86,18.0844654434251,40.8395,9.537,0.001,22.9327458122913
1,26.78,11.1484653537564,44.13775,8.914,0.172,26.6795763702634
1,34.93,10.3856515199493,52.865,8.09625,1.52375,34.3685430902939
1,41.25,15.0960518763005,59.2935,6.87975,4.82975,45.3624301510931
1,41.61,16.8943427938189,62.78225,7.30025,9.3735,45.4278511660147
1,38.94,20.8883350261172,64.444,9.29575,14.073,39.1892710256161
1,35.35,23.6184769088593,66.049,10.84425,18.20375,32.9129406736651
1,32.92,23.32,67.51,11.7795,21.0295,31.1059447026922
1,28.68,21.36,66.925,12.64825,22.59825,27.3758268490294
1,28.17,19.08,66.127,13.10175,23.08,26.4230902239449
1,26.91,10.47,64.6425,13.49125,22.03275,26.048977713079
1,28.02,9.96,63.70075,14.13325,19.70125,26.3325338448648
1,28.59,17.31,62.2265,14.766,16.0505,28.1923858377044
1,32.18,19.72,61.96075,14.92425,11.98025,30.8366131819304
1,38.94,28.63,61.308,14.5965,7.3905,37.0317507921452
1,42.78,32.9,60.68625,13.28025,3.489,38.7391358988116
1,40.91,35.37,57.8225,11.47975,1.0185,37.8148731168781
1,39.37,37.0,54.8865,11.31325,0.0545,38.58380790813
1,39.91,38.92,52.8,11.83175,0.0,37.2511021798668
1,32.04,37.06,48.8775,12.263,0.0,33.9319943667795
1,28.83,30.8340954673085,46.06725,11.77275,0.0,27.6713686882934
1,28.63,26.5017585301837,44.08875,11.72825,0.0,28.4446764946765
1,28.49,25.5310135307633,43.0445,11.45725,0.0,28.777555187638
1,28.43,23.9070247706061,43.56125,10.98725,0.0,29.4676729879219
1,27.99,22.9327458122913,44.56,10.61825,0.00075,29.5597807106599
1,28.44,26.6795763702634,47.33325,9.955,0.1805,30.6800474228407
1,35.81,34.3685430902939,54.66475,9.1165,1.59825,38.1887851069312
1,41.63,45.3624301510931,60.778,8.40025,4.648,42.0883674255804
1,41.79,45.4278511660147,64.44625,9.00875,8.79625,40.2927915068882
1,36.0,39.1892710256161,65.48775,9.59175,13.2855,36.9176991210971
1,34.74,32.9129406736651,66.91,9.8445,17.4545,35.8528315474635
1,32.97,32.92,68.40525,10.26975,20.15,34.359430999882
1,31.93,28.68,68.199,10.60175,21.1515,30.6701168542729
1,31.93,28.17,67.41675,10.545,21.4755,31.390865768632
1,30.55,26.91,65.979,9.914,21.08225,32.0254362692593
1,32.6,28.02,64.90175,8.9945,19.722,33.4148658347343
1,32.93,28.59,63.372,7.70075,17.24125,33.2681624173749
1,36.95,32.18,62.93,6.31575,13.3445,36.8937575301205
1,40.0,38.94,62.13875,4.909,8.4775,41.0341773819231
1,44.04,42.78,61.12125,3.528,3.92475,43.0629988907575
1,43.1,40.91,58.5605,2.4245,1.132,44.0145737104135
1,41.68,39.37,56.024,1.92775,0.06075,43.9589419876367
1,40.54,39.91,54.28525,1.7935,0.0,42.7800678972191
1,37.29,32.04,49.986,1.594,0.0,38.7573801082291
1,34.99,27.6713686882934,47.05625,1.3565,0.0,37.7485986720198
1,32.51,28.4446764946765,45.41775,1.2765,0.0,35.857358490566
1,31.02,28.777555187638,44.15375,1.20475,0.0,33.5745760890181
1,29.07,29.4676729879219,44.18625,1.113,0.0,31.0122237507586
1,29.54,29.5597807106599,45.372,1.208,0.00025,31.7870423314881
1,31.89,30.6800474228407,47.8755,1.50875,0.1375,33.3475117530445
1,38.02,38.1887851069312,55.05825,1.6345,1.42525,37.1584320483589
1,43.92,42.0883674255804,61.52375,1.341,4.5125,41.2537273390036
1,46.01,40.2927915068882,64.9595,1.098,9.05775,40.8650152228065
1,44.18,36.9176991210971,65.8995,1.01775,13.7775,40.9191195731264
1,43.71,35.8528315474635,67.309,1.0565,17.892,39.682917514837
1,42.06,32.97,68.65025,1.10075,21.08325,38.8425212318336
1,38.93,31.93,68.243,1.105,22.87825,37.6156032742356
1,38.09,31.93,67.48175,1.169,23.586,35.662664122703
1,37.44,30.55,66.6715,1.29775,22.85825,33.7167648141332
1,37.38,32.6,65.5235,1.43975,20.6035,33.8821165179994
1,38.9,32.93,64.16325,1.54325,17.239,37.273190844565
1,41.51,36.95,63.2665,1.5675,12.923,41.4200801913337
1,42.52,40.0,62.9345,1.563,8.28825,42.2015966352733
1,44.55,44.04,62.00775,1.5215,3.9385,44.9274002188982
1,44.15,43.1,59.0725,1.5755,1.165,44.6328260159948
1,43.93,41.68,56.47725,1.77,0.07475,42.7490526095158
1,41.66,40.54,54.76425,2.0665,0.0,42.4955699357684
1,36.07,37.29,50.581,1.896,0.0,36.8043613441157
1,33.03,37.7485986720198,47.39975,1.59325,0.0,33.0843871023513
1,32.21,35.857358490566,45.5995,1.47375,0.0,32.630614738736
1,30.62,33.5745760890181,44.5015,1.2985,0.0,31.799762248996
1,30.11,31.0122237507586,44.56975,1.1415,0.0,31.2164785846566
1,29.19,31.7870423314881,45.50375,1.08725,0.0005,30.0570205858763
1,32.06,33.3475117530445,48.03975,1.05175,0.18775,31.382851126254
1,36.94,37.1584320483589,55.19925,0.913,1.721,37.1446900885461
1,42.29,41.2537273390036,61.09975,0.591,5.43325,42.5252568250185
1,48.24,40.8650152228065,64.56125,0.23275,11.03375,44.2383397411853
1,43.08,40.9191195731264,65.65625,0.16525,16.66125,41.8801568781682
1,41.86,39.682917514837,67.645,0.2065,21.1705,42.1915776234278
1,40.03,42.06,68.93025,0.2425,23.87325,41.6823340058283
1,35.71,38.93,68.604,0.32725,25.2215,38.34059804181
1,35.75,38.09,68.186,0.47675,25.28875,39.1748425738274
1,35.54,37.44,67.33525,0.6085,24.18425,39.2663039218735
1,39.52,37.38,66.86525,1.0075,21.1525,40.9215705014368
1,40.6,38.9,65.387,1.026,17.0945,44.3823303553161
1,44.31,41.51,64.17375,1.03225,12.4605,48.3429273812648
1,45.87,42.52,63.41675,1.269,7.50125,54.2406589781413
1,53.71,44.55,62.83275,1.695,3.3525,54.0476997875092
1,49.56,44.15,59.595,2.59075,0.95375,51.8194344534352
1,46.03,43.93,56.9695,3.556,0.05275,46.9439243081325
1,42.71,41.66,55.07075,5.511,0.0,45.3927268864417
1,35.61,36.07,50.64775,7.2495,0.0,35.8175587498042
1,34.16,33.0843871023513,47.3025,8.64225,0.0,31.1526801813539
1,32.07,32.630614738736,45.77225,9.26475,0.0,28.9739010558348
1,30.8,31.799762248996,45.49875,8.35825,0.0,26.90768252509
1,30.69,31.2164785846566,45.4635,7.04175,0.0,29.7305272938444
1,29.64,30.0570205858763,46.04575,6.416,0.0005,29.9575258031691
1,30.84,31.382851126254,48.73025,6.37275,0.124,31.7676923352436
1,35.87,37.1446900885461,56.233,5.5155,1.20675,34.622054776454
1,41.88,42.5252568250185,62.2895,4.83525,3.4885,45.4111850778365
1,45.54,44.2383397411853,65.7285,3.834,6.93325,51.7446260767424
1,45.58,41.8801568781682,67.178,3.42,10.9435,51.5907389806344
1,44.61,42.1915776234278,68.475,3.3005,14.6605,49.0968067249863
1,43.31,40.03,69.746,3.71825,17.5305,53.7334754950447
1,39.65,35.71,68.24375,3.88825,19.716,44.8491270539227
1,34.43,35.75,66.9255,4.4805,21.16175,41.5123921128567
1,32.05,35.54,66.194,5.5465,20.99625,39.1905295015914
1,31.84,39.52,65.27575,6.58025,18.58975,36.9619295108869
1,32.4,40.6,63.61375,7.2405,15.44175,37.6541877767936
1,37.87,44.31,63.2215,7.4405,11.3795,39.7998918043408
1,40.58,45.87,62.22225,7.104,7.11375,42.2968245225282
1,42.74,53.71,60.48375,5.813,3.35625,44.6388328040351
1,41.8,49.56,57.509,4.7385,1.07375,44.5535615286833
1,40.46,46.03,55.087,4.00125,0.07125,42.9838717515318
1,40.99,42.71,53.38925,3.63575,0.0,43.1993995799531
1,35.91,35.61,49.7905,3.48925,0.0,37.1918219088654
1,37.08,31.1526801813539,46.998,3.23375,0.0,38.4833053759922
1,34.64,28.9739010558348,44.727,3.18775,0.0,39.1917911270322
1,32.05,26.90768252509,43.237,3.52425,0.0,36.3846490846737
1,30.68,29.7305272938444,42.5245,3.91925,0.0,33.1055368868289
1,29.87,29.9575258031691,42.495,3.9875,0.00025,31.5649950768019
1,29.09,31.7676923352436,42.19025,4.1255,0.141,31.4729566682715
1,30.0,34.622054776454,44.4475,4.44425,1.46025,32.3045552906657
1,32.02,45.4111850778365,48.07475,4.65725,4.45675,33.1962924745633
1,34.58,51.7446260767424,52.3265,4.46275,8.7475,36.4238521385093
1,36.71,51.5907389806344,55.2375,4.8335,12.79125,38.9842300367598
1,35.89,49.0968067249863,56.60325,5.79325,16.71325,38.5463944865075
1,35.37,43.31,57.8965,6.982,19.594,35.8124517425765
1,33.22,39.65,56.7535,7.85525,20.767,33.2455618909091
1,31.41,34.43,54.65625,8.337,21.21675,28.3261546796369
1,30.18,32.05,53.516,8.93525,20.107,28.1777171200779
1,30.05,31.84,52.7885,8.737,17.6885,28.9524965944603
1,31.4,32.4,51.679,8.2405,14.7145,30.1350932230668
1,33.18,37.87,52.06475,7.75525,11.483,34.7578535048184
1,36.98,40.58,52.3845,6.998,7.21075,36.4595102615396
1,40.04,42.74,51.60875,6.0335,3.475,37.2313614589184
1,39.63,41.8,49.201,4.74975,1.04025,35.7222064932446
1,39.82,40.46,47.20775,4.12875,0.063,35.1881853629274
1,42.09,40.99,46.65975,3.838,0.0,38.8315475032425
1,39.67,35.91,43.888,3.498,0.0,37.4686533584226
1,32.21,38.4833053759922,41.26275,3.1775,0.0,30.7069279302385
1,31.08,39.1917911270322,39.08675,3.09775,0.0,29.451395854318
1,29.84,36.3846490846737,37.8115,2.75875,0.0,28.7412157666895
1,29.2,33.1055368868289,37.04225,2.58275,0.0,28.0115602836879
1,29.62,31.5649950768019,36.984,2.45625,0.00025,28.7777602453304
1,29.46,31.4729566682715,36.5005,2.13675,0.1445,26.39136073903
1,29.49,32.3045552906657,37.62,2.02975,1.44,26.0493378423119
1,29.83,33.1962924745633,40.23875,1.41575,4.1135,26.9952119443197
1,30.03,36.4238521385093,43.159,1.08625,7.90475,28.5030694955618
1,31.26,38.9842300367598,45.853,1.0725,12.01425,31.2106124103524
1,31.26,38.5463944865075,48.23325,0.96875,15.46475,30.8668552642484
1,32.4,35.37,49.913,0.87425,18.439,31.2974326156774
1,32.07,33.22,49.2955,0.87575,20.6925,31.4127500793903
1,31.0,31.41,48.257,0.86975,22.24325,28.1460932490203
1,29.88,30.18,47.73975,0.843,21.75325,26.7960806930572
1,30.69,30.05,47.2475,0.79125,19.594,24.6611314803195
1,31.28,31.4,46.9425,0.867,15.514,27.9258352023403
1,33.8,33.18,47.79625,0.9515,10.9725,29.1969264370098
1,36.75,36.98,49.04325,1.103,6.26,32.6937891711041
1,40.53,40.04,48.907,1.393,3.0625,38.2790101933886
1,40.53,39.63,48.21725,1.84175,0.9745,39.1054139182058
1,40.59,39.82,47.1945,2.86675,0.0635,40.5875773234479
1,42.28,42.09,47.76425,4.1285,0.0,41.7505921839435
1,40.08,39.67,45.226,5.005,0.0,38.543260991207
1,32.76,30.7069279302385,42.8095,5.16025,0.0,29.3958863607148
1,29.92,29.451395854318,41.4545,5.00875,0.0,28.2624168818593
1,29.44,28.7412157666895,40.624,4.7745,0.0,27.8623056334438
1,29.59,28.0115602836879,41.122,4.4145,0.0,27.1873677963867
1,29.31,28.7777602453304,42.33475,3.80675,0.00025,27.1065120145081
1,30.6,26.39136073903,46.06575,3.59675,0.10875,28.1275378656492
1,38.03,26.0493378423119,54.3825,3.41925,0.95,37.2211332716335
1,44.03,26.9952119443197,60.9425,2.67325,2.69,44.6040138786012
1,50.07,28.5030694955618,64.79375,2.0575,4.6385,52.2940994596758
1,50.0,31.2106124103524,66.1345,1.81275,6.6565,58.0804475910634
1,48.73,30.8668552642484,67.91725,1.92025,8.9905,57.8549719154307
1,48.72,32.4,68.879,2.23175,11.725,56.2588106864231
1,47.69,32.07,68.2175,2.6395,14.6115,52.4970974923834
1,46.65,31.0,67.915,3.11525,16.02,49.1584929353814
1,44.18,29.88,67.183,3.613,16.0375,46.6307128705606
1,42.93,30.69,66.44475,4.1295,14.76575,43.4361465453574
1,40.65,31.28,64.6075,4.55125,12.14575,43.2089103482341
1,40.95,33.8,63.70875,4.506,8.7815,44.1500534628413
1,41.62,36.75,63.2835,4.1965,5.36225,45.6508966725044
1,42.97,40.53,62.13625,3.944,2.6525,48.1623231708862
1,40.21,40.53,59.57775,3.61325,0.83075,44.7962345032303
1,38.86,40.59,57.062,3.54675,0.039,43.372717305122
1,39.92,42.28,54.9125,3.5945,0.0,44.0065191470313
1,33.45,40.08,50.3975,3.8795,0.0,40.9937802896981
1,30.93,29.3958863607148,46.8925,4.73175,0.0,34.3088057553957
1,30.28,28.2624168818593,45.2505,5.11175,0.0,32.0835736462424
1,29.63,27.8623056334438,44.15675,5.61225,0.0,30.6062826435373
1,28.96,27.1873677963867,44.34525,6.166,0.0,26.337137637028
1,28.95,27.1065120145081,45.3545,6.1725,0.0,28.6822331232208
1,30.08,28.1275378656492,48.17575,5.9615,0.09375,30.5913708220416
1,34.51,37.2211332716335,55.4345,5.8755,0.99,36.4717168134377
1,41.44,44.6040138786012,61.6425,5.41325,3.186,44.3422421556972
1,44.22,52.2940994596758,65.09425,5.3985,6.253,45.5494315812984
1,43.43,58.0804475910634,66.113,6.1575,9.8665,43.8147440991501
1,42.03,57.8549719154307,67.5825,7.44975,13.22775,41.8572451932509
1,41.45,48.72,68.70875,9.0735,16.099,40.9845040304255
1,39.42,47.69,68.40125,9.902,18.198,37.7951389663136
1,36.01,46.65,68.43675,10.75025,18.73475,34.8757702842261
1,34.21,44.18,67.6805,11.3585,17.682,32.682577031766
1,34.42,42.93,66.00025,11.69825,15.6435,33.2824081562122
1,35.39,40.65,64.863,11.6855,12.572,35.5438615077537
1,37.62,40.95,63.771,10.74875,9.67975,39.1831263419123
1,39.99,41.62,63.2245,8.96125,6.219,40.4607317607537
1,41.58,42.97,62.13575,6.95325,3.17,41.4352256457248
1,40.7,40.21,58.874,5.349,0.938,41.867754982415
1,38.94,38.86,56.5635,4.90975,0.03725,41.5875557300528
1,39.36,39.92,54.6445,4.815,0.0,41.4249948392523
1,34.25,33.45,50.4025,4.253,0.0,36.9102729212684
1,32.29,34.3088057553957,47.0905,4.032,0.0,30.6269668109668
1,30.14,32.0835736462424,45.2685,4.122,0.0,29.9822291666667
1,29.1,30.6062826435373,44.398,4.0465,0.0,28.3926527777778
1,28.52,26.337137637028,44.5725,4.1415,0.0,27.7731451822917
1,28.43,28.6822331232208,45.29725,4.8845,0.0,29.0718660633484
1,29.3,30.5913708220416,48.19175,5.86325,0.1005,28.1624941610326
1,34.77,36.4717168134377,55.5525,6.45,0.97975,31.7440732436472
1,39.94,44.3422421556972,61.71625,6.733,2.69325,41.7751627407899
1,44.01,45.5494315812984,65.3745,7.109,4.4695,44.2517115004936
1,44.31,43.8147440991501,66.196,8.55125,6.368,44.9328926640927
1,44.16,41.8572451932509,67.959,9.71525,7.6875,44.7338860812611
1,43.9,41.45,69.606,10.717,8.2005,43.8784162095784
1,41.07,39.42,69.1165,12.67775,8.67425,42.7020831220633
1,39.9,36.01,68.595,14.388,9.01,40.6536927080934
1,37.27,34.21,67.02525,16.34575,8.716,39.5128411701953
1,33.93,34.42,65.917,18.32125,8.675,36.8669479303
1,32.19,35.39,64.65625,20.40825,8.8185,33.1053255151778
1,33.29,37.62,64.7585,21.493,7.519,30.6353113798316
1,32.95,39.99,64.1545,22.47,5.345,29.9528620151664
1,32.91,41.58,62.42025,23.28725,2.6095,31.1816040607063
1,30.5,40.7,60.05325,23.99975,0.7445,30.3090141997046
1,30.6,38.94,57.608,23.8255,0.04475,30.058443334909
1,30.09,39.36,55.0355,22.93,0.0,28.8209294686688
1,27.82,34.25,50.6315,22.81075,0.0,27.5154147243803
1,26.02,30.6269668109668,47.79225,22.04875,0.0,25.8332428815358
1,24.37,29.9822291666667,45.476,20.455,0.0,22.6655471569918
1,23.04,28.3926527777778,44.10475,18.31925,0.0,22.0691887019231
1,24.76,27.7731451822917,44.1615,16.64425,0.0,20.9334273413122
1,26.45,29.0718660633484,44.973,14.97375,0.0,22.3543552601245
1,28.09,28.1624941610326,47.91075,13.5505,0.117,27.2021552096844
1,31.06,31.7440732436472,54.953,12.48525,1.42925,34.1016779131248
1,38.12,41.7751627407899,60.61575,10.9205,4.629,42.452342893294
1,36.73,44.2517115004936,63.84675,10.3985,9.37075,42.4192663119574
1,36.07,44.9328926640927,65.25925,10.5005,13.661,39.4177769985975
1,35.52,44.7338860812611,67.07425,10.1485,16.83375,37.287046986259
1,34.96,43.9,67.8205,9.1335,19.41025,39.2261373873874
1,30.26,41.07,66.99175,8.38825,21.43625,37.1645668904186
1,30.04,39.9,66.06925,7.93325,22.56125,36.1052097938466
1,29.07,37.27,65.24475,7.35525,22.65525,32.7818160294814
1,30.27,33.93,64.4475,6.56025,21.476,32.8876590521992
1,33.46,32.19,62.632,5.77675,18.5215,33.6620660943985
1,38.08,33.29,61.9515,4.85275,14.23275,39.7846806779392
1,41.35,32.95,61.42375,3.844,8.89,43.1211676895008
1,46.82,32.91,60.4765,2.6055,3.9845,44.5433816290679
1,45.09,30.5,58.1275,1.79425,1.14825,43.6175616329601
1,42.93,30.6,55.9005,1.5305,0.05175,43.4279733624657
1,42.13,30.09,53.85575,1.51275,0.0,43.4314261579248
1,38.12,27.82,49.67075,1.5375,0.0,40.3010044002296
1,34.4,25.8332428815358,46.64425,1.50725,0.0,33.9954027643844
1,32.34,22.6655471569918,44.94375,1.535,0.0,32.0547974401781
1,30.36,22.0691887019231,43.7535,1.495,0.0,30.6418110676356
1,29.08,20.9334273413122,43.80325,1.518,0.0,30.7164167742812
1,29.55,22.3543552601245,44.85775,1.77325,0.0,30.8702652599849
1,30.41,27.2021552096844,47.688,2.19275,0.12925,31.2308474576271
1,39.94,34.1016779131248,54.38875,2.47775,1.19225,36.5946239047776
1,44.99,42.452342893294,60.317,2.5085,3.7185,41.0574738373457
1,46.0,42.4192663119574,63.69325,2.18175,7.48175,41.5575499478624
1,43.32,39.4177769985975,64.30825,1.93375,12.067,39.9955936835712
1,41.62,37.287046986259,66.271,2.046,16.169,38.5260760002296
1,38.94,34.96,68.591,2.02925,17.79025,36.9105612272752
1,37.1,30.26,67.91675,2.606,17.3165,38.5426185683964
1,35.97,30.04,65.6545,3.246,16.54775,37.1896427988243
1,31.91,29.07,64.12625,3.892,15.098,33.6054047804242
1,30.34,30.27,62.68075,4.188,13.2915,34.5592264186047
1,31.29,33.46,61.85025,4.78225,11.53075,36.1853745060363
1,36.92,38.08,61.66075,5.673,8.52975,38.9881973041354
1,40.93,41.35,60.35875,5.59075,5.23425,41.3393624794012
1,42.96,46.82,59.1085,4.66325,2.54525,41.8636466509681
1,39.69,45.09,56.64,4.32125,0.7975,41.0767771821034
1,39.1,42.93,53.666,4.30275,0.0375,39.9549121149121
1,39.71,42.13,51.701,5.172,0.0,40.3159755115193
1,36.65,38.12,48.507,5.72625,0.0,38.0501808706315
1,34.57,33.9954027643844,44.8225,5.83425,0.0,32.3432892647439
1,31.08,32.0547974401781,42.89125,5.56975,0.0,29.7507538318293
1,30.82,30.6418110676356,41.369,5.46075,0.0,27.8447166888004
1,30.01,30.7164167742812,40.90275,5.6165,0.0,26.170042695178
1,29.4,30.8702652599849,41.1905,5.41725,0.0,25.4253285893679
1,29.17,31.2308474576271,41.2055,5.116,0.09375,24.2792465400325
1,30.46,36.5946239047776,43.248,4.5325,1.1545,27.9716181306708
1,30.82,41.0574738373457,46.622,3.6655,3.85925,28.5165829446238
1,31.94,41.5575499478624,50.382,3.06675,7.79275,29.021767890307
1,33.81,39.9955936835712,53.48775,2.7385,11.66875,36.4218698276174
1,33.43,38.5260760002296,55.3505,2.4795,14.64375,35.2720731779636
1,33.06,38.94,55.64775,2.31725,16.2435,35.3880850593351
1,32.22,37.1,54.58475,2.429,16.7855,36.4059017453135
1,30.76,35.97,52.52475,2.75,16.7625,34.4816706184071
1,29.07,31.91,51.10375,3.215,16.67225,30.9388938083549
1,28.64,30.34,50.314,3.564,15.36325,30.0095272727273
1,29.04,31.29,49.89425,3.67875,12.8995,27.3765977512677
1,30.98,36.92,49.81225,3.4535,9.98275,30.3796514898937
1,35.21,40.93,49.937,2.897,6.619,35.116049262183
1,37.54,42.96,49.274,2.28575,3.24525,36.2016293182714
1,37.0,39.69,47.1085,1.98475,0.90725,35.5406159157431
1,36.9,39.1,45.5505,1.82375,0.03875,36.0893284032305
1,37.98,39.71,44.933,2.13,0.0,36.011075810744
1,36.01,36.65,42.24525,2.85525,0.0,33.0277743530096
1,34.65,32.3432892647439,39.6645,3.65525,0.0,30.0968298561422
1,30.05,29.7507538318293,38.157,4.62125,0.0,27.5958694541864
1,28.68,27.8447166888004,36.9735,5.4965,0.0,25.9146204947846
1,27.78,26.170042695178,36.35225,6.33025,0.0,23.7299182212296
1,27.72,25.4253285893679,36.32275,6.82475,0.0,22.6545612571734
1,27.4,24.2792465400325,35.6205,6.87625,0.10425,19.7801171831301
1,27.53,27.9716181306708,36.29475,7.2285,1.25275,19.9638969343066
1,27.6,28.5165829446238,38.708,7.26975,4.1195,19.2981379330138
1,27.4,29.021767890307,42.01425,7.27375,8.192,20.786251606025
1,28.49,36.4218698276174,45.10975,7.3845,12.14325,22.8227513346561
1,28.99,35.2720731779636,47.57025,7.6225,14.96825,21.8713133318477
1,28.99,33.06,49.835,7.98675,16.46025,21.1623300158903
1,29.76,32.22,49.769,8.34725,17.22025,19.4717278380855
1,26.95,30.76,47.99575,8.68075,17.339,17.1865830596198
1,25.99,29.07,46.53825,8.3685,16.47275,15.0923358636303
1,25.22,28.64,45.921,8.29375,14.589,16.1469537373173
1,27.55,29.04,45.9,8.463,11.9915,22.1056351855488
1,28.57,30.98,47.3635,7.63325,8.9165,26.814818979952
1,31.79,35.21,48.2465,6.602,5.47975,32.2994029378245
1,35.41,37.54,47.986,5.87325,2.54025,35.5260006804457
1,36.65,37.0,47.287,5.112,0.672,36.6987803429398
1,37.14,36.9,46.805,4.592,0.0195,38.0021407989522
1,41.02,37.98,46.87,4.58675,0.0,40.6444970685598
1,38.79,36.01,43.95575,4.79425,0.0,38.2842485317002
1,31.47,30.0968298561422,41.71925,4.60825,0.0,36.0689640730998
1,30.11,27.5958694541864,40.2675,4.6655,0.0,35.3583592364661
1,29.32,25.9146204947846,39.51775,4.6255,0.0,33.057465428205
1,27.57,23.7299182212296,39.3545,4.826,0.0,32.5303017541148
1,27.92,22.6545612571734,41.07575,4.6555,0.0,32.4155021865367
1,29.21,19.7801171831301,44.53875,4.377,0.0735,34.3073116258084
1,36.89,19.9638969343066,52.57075,3.9965,1.0755,41.7884669744116
1,42.83,19.2981379330138,59.0895,3.15025,3.74275,45.8297058489752
1,42.97,20.786251606025,62.62175,2.74775,7.88725,47.3720821898193
1,42.3,22.8227513346561,64.09625,3.17825,12.40675,43.1621120389701
1,42.4,21.8713133318477,66.1835,3.3565,16.14325,41.5567045632567
1,42.74,28.99,67.6215,3.6315,18.537,40.9420490545696
