X0,W*,Forecast Wind,FW-1h,FW+1h,Wind
1,4.7875,15.30875,14.706,15.89525,18.21825
1,5.50325,15.89525,15.30875,16.30425,18.61725
1,6.27625,16.30425,15.89525,16.41725,18.671
1,7.0175,16.41725,16.30425,16.39475,18.32925
1,7.77075,16.39475,16.41725,16.333,18.0755
1,8.54925,16.333,16.39475,16.28975,17.4385
1,9.438,16.28975,16.333,16.512,17.44125
1,13.68575,16.512,16.28975,16.69225,17.4985
1,14.588,16.69225,16.512,17.0365,17.66925
1,15.6605,17.0365,16.69225,17.334,18.058
1,15.74875,17.334,17.0365,17.7055,18.066
1,15.096,17.7055,17.334,18.14875,17.866
1,15.0155,18.14875,17.7055,18.538,18.1305
1,15.637,18.538,18.14875,18.829,19.298
1,16.15575,18.829,18.538,19.26075,20.22625
1,16.2165,19.26075,18.829,19.71175,20.429
1,15.78225,19.71175,19.26075,19.86625,20.4865
1,15.00025,19.86625,19.71175,19.6825,20.0865
1,13.899,19.6825,19.86625,19.65275,19.2115
1,13.83525,19.65275,19.6825,20.32825,18.694
1,13.85525,20.32825,19.65275,21.72575,19.3315
1,13.98125,21.72575,20.32825,23.64475,20.56375
1,14.21625,23.64475,21.72575,25.6705,22.631
1,14.706,25.6705,23.64475,27.3885,26.1215
1,15.30875,27.3885,25.6705,28.491,28.75575
1,15.89525,28.491,27.3885,29.11675,30.02175
1,16.30425,29.11675,28.491,29.48125,30.79325
1,16.41725,29.48125,29.11675,29.65925,30.3015
1,16.39475,29.65925,29.48125,29.78575,30.22775
1,16.333,29.78575,29.65925,29.95825,30.0735
1,16.28975,29.95825,29.78575,29.10225,30.1255
1,17.4985,29.10225,29.95825,28.8765,29.90625
1,17.66925,28.8765,29.10225,29.0305,29.7335
1,18.058,29.0305,28.8765,29.12125,29.98325
1,18.066,29.12125,29.0305,29.14025,30.06075
1,17.866,29.14025,29.12125,29.07175,29.9795
1,18.1305,29.07175,29.14025,28.96775,29.1835
1,19.298,28.96775,29.07175,28.5725,28.361
1,20.22625,28.5725,28.96775,27.88925,26.99375
1,20.429,27.88925,28.5725,26.866,25.79525
1,20.4865,26.866,27.88925,25.59325,24.35425
1,20.0865,25.59325,26.866,24.0885,23.218
1,19.6825,24.0885,25.59325,22.35125,21.9325
1,19.65275,22.35125,24.0885,21.02525,20.495
1,20.32825,21.02525,22.35125,20.16725,19.327
1,21.72575,20.16725,21.02525,19.547,18.29025
1,23.64475,19.547,20.16725,19.204,18.23425
1,25.6705,19.204,19.547,18.98425,18.76675
1,27.3885,18.98425,19.204,18.5225,19.06525
1,28.491,18.5225,18.98425,17.71175,18.4055
1,29.11675,17.71175,18.5225,16.6745,17.44825
1,29.48125,16.6745,17.71175,15.66025,16.42325
1,29.65925,15.66025,16.6745,14.561,15.24125
1,29.78575,14.561,15.66025,13.44225,13.64825
1,29.95825,13.44225,14.561,11.37875,12.7925
1,29.90625,11.37875,13.44225,10.54475,11.348
1,29.7335,10.54475,11.37875,9.91075,10.25325
1,29.98325,9.91075,10.54475,9.30675,9.629
1,30.06075,9.30675,9.91075,8.84825,9.354
1,29.9795,8.84825,9.30675,8.68625,8.82825
1,29.1835,8.68625,8.84825,8.63225,8.222
1,28.361,8.63225,8.68625,8.68,7.83775
1,26.99375,8.68,8.63225,8.702,8.02125
1,25.79525,8.702,8.68,8.541,8.06325
1,24.35425,8.541,8.702,8.024,7.945
1,23.218,8.024,8.541,7.18125,7.13825
1,24.0885,7.18125,8.024,6.37425,5.823
1,22.35125,6.37425,7.18125,5.7265,4.4455
1,21.02525,5.7265,6.37425,5.3125,3.53225
1,20.16725,5.3125,5.7265,5.2185,3.229
1,19.547,5.2185,5.3125,5.4795,3.518
1,19.204,5.4795,5.2185,6.014,4.4225
1,18.98425,6.014,5.4795,6.5075,5.285
1,18.5225,6.5075,6.014,6.703,5.8035
1,17.71175,6.703,6.5075,6.376,6.122
1,16.6745,6.376,6.703,5.79675,6.0185
1,15.66025,5.79675,6.376,5.1705,5.155
1,14.561,5.1705,5.79675,4.45175,4.00375
1,13.44225,4.45175,5.1705,2.72,3.08425
1,11.348,2.72,4.45175,2.1565,2.3905
1,10.25325,2.1565,2.72,1.8425,1.95925
1,9.629,1.8425,2.1565,1.60825,1.50975
1,9.354,1.60825,1.8425,1.471,1.2885
1,8.82825,1.471,1.60825,1.43675,1.07025
1,8.222,1.43675,1.471,1.3865,0.9225
1,7.83775,1.3865,1.43675,1.26675,0.9365
1,8.02125,1.26675,1.3865,1.1015,0.9035
1,8.06325,1.1015,1.26675,0.93925,0.897
1,7.945,0.93925,1.1015,0.794,0.741
1,7.13825,0.794,0.93925,0.72625,0.63675
1,7.18125,0.72625,0.794,0.74775,0.6545
1,6.37425,0.74775,0.72625,0.90475,0.66775
1,5.7265,0.90475,0.74775,1.18125,0.793
1,5.3125,1.18125,0.90475,1.52375,1.06525
1,5.2185,1.52375,1.18125,1.8575,1.37025
1,5.4795,1.8575,1.52375,2.16225,1.64775
1,6.014,2.16225,1.8575,2.432,2.04825
1,6.5075,2.432,2.16225,2.59025,2.23075
1,6.703,2.59025,2.432,2.6165,2.391
1,6.376,2.6165,2.59025,2.63025,2.2285
1,5.79675,2.63025,2.6165,2.69875,2.22275
1,5.1705,2.69875,2.63025,2.85275,2.376
1,4.45175,2.85275,2.69875,2.68625,2.51125
1,2.3905,2.68625,2.85275,2.81625,2.711
1,1.95925,2.81625,2.68625,3.00975,2.71475
1,1.50975,3.00975,2.81625,3.1505,2.926
1,1.2885,3.1505,3.00975,3.3745,3.071
1,1.07025,3.3745,3.1505,3.69075,3.3095
1,0.9225,3.69075,3.3745,4.02725,3.79325
1,0.9365,4.02725,3.69075,4.34,4.38125
1,0.9035,4.34,4.02725,4.571,4.78375
1,0.897,4.571,4.34,4.76175,4.84025
1,0.741,4.76175,4.571,4.8175,4.83575
1,0.63675,4.8175,4.76175,4.8395,4.71125
1,0.72625,4.8395,4.8175,4.92025,4.409
1,0.74775,4.92025,4.8395,5.12725,4.85675
1,0.90475,5.12725,4.92025,5.4905,5.34525
1,1.18125,5.4905,5.12725,5.9455,5.9835
1,1.52375,5.9455,5.4905,6.48175,6.46125
1,1.8575,6.48175,5.9455,7.11425,6.73
1,2.16225,7.11425,6.48175,7.731,6.949
1,2.432,7.731,7.11425,8.14575,7.11625
1,2.59025,8.14575,7.731,8.28825,7.536
1,2.6165,8.28825,8.14575,8.3075,7.627
1,2.63025,8.3075,8.28825,8.251,7.63525
1,2.69875,8.251,8.3075,8.22,7.47975
1,2.85275,8.22,8.251,7.74225,7.503
1,2.711,7.74225,8.22,7.88725,7.62975
1,2.71475,7.88725,7.74225,8.28725,7.81375
1,2.926,8.28725,7.88725,8.7095,8.001
1,3.071,8.7095,8.28725,9.23025,8.33125
1,3.3095,9.23025,8.7095,9.9365,8.77375
1,3.79325,9.9365,9.23025,10.7235,9.66
1,4.38125,10.7235,9.9365,11.41625,10.751
1,4.78375,11.41625,10.7235,11.9335,11.708
1,4.84025,11.9335,11.41625,12.335,12.70875
1,4.83575,12.335,11.9335,12.5375,13.52925
1,4.71125,12.5375,12.335,12.399,14.18275
1,4.8395,12.399,12.5375,12.139,14.151
1,4.92025,12.139,12.399,12.11825,13.787
1,5.12725,12.11825,12.139,12.43775,13.54375
1,5.4905,12.43775,12.11825,12.915,13.81575
1,5.9455,12.915,12.43775,13.84875,14.6955
1,6.48175,13.84875,12.915,15.23975,15.85775
1,7.11425,15.23975,13.84875,16.4755,17.148
1,7.731,16.4755,15.23975,17.13725,18.03675
1,8.14575,17.13725,16.4755,17.1115,18.64975
1,8.28825,17.1115,17.13725,16.77125,19.01425
1,8.3075,16.77125,17.1115,16.442,19.10075
1,8.251,16.442,16.77125,16.06775,18.48325
1,8.22,16.06775,16.442,15.644,17.7955
1,7.62975,15.644,16.06775,15.249,16.7565
1,7.81375,15.249,15.644,15.1095,16.5655
1,8.001,15.1095,15.249,15.00375,16.6365
1,8.33125,15.00375,15.1095,15.0475,16.33625
1,8.77375,15.0475,15.00375,15.361,16.551
1,9.66,15.361,15.0475,15.736,16.76625
1,10.751,15.736,15.361,15.87775,17.04225
1,11.708,15.87775,15.736,15.623,17.07425
1,12.70875,15.623,15.87775,15.08925,16.64425
1,13.52925,15.08925,15.623,14.2435,15.93125
1,14.18275,14.2435,15.08925,13.1185,15.65075
1,12.399,13.1185,14.2435,11.98625,15.09825
1,12.139,11.98625,13.1185,11.398,14.5275
1,12.11825,11.398,11.98625,11.54025,13.86375
1,12.43775,11.54025,11.398,12.00225,13.55975
1,12.915,12.00225,11.54025,13.0655,13.44225
1,13.84875,13.0655,12.00225,14.73625,14.4575
1,15.23975,14.73625,13.0655,16.24125,16.80525
1,16.4755,16.24125,14.73625,17.116,18.48225
1,17.13725,17.116,16.24125,17.13975,18.69275
1,17.1115,17.13975,17.116,16.877,18.47875
1,16.77125,16.877,17.13975,16.51675,18.59275
1,16.442,16.51675,16.877,16.26375,18.4545
1,16.06775,16.26375,16.51675,18.085,18.29475
1,16.7565,18.085,16.26375,18.1295,18.9125
1,16.5655,18.1295,18.085,18.52125,19.75125
1,16.6365,18.52125,18.1295,18.97025,19.98425
1,16.33625,18.97025,18.52125,19.51225,20.421
1,16.551,19.51225,18.97025,20.248,21.342
1,16.76625,20.248,19.51225,21.1155,22.6075
1,17.04225,21.1155,20.248,22.12775,23.42425
1,17.07425,22.12775,21.1155,23.161,24.702
1,16.64425,23.161,22.12775,23.97225,26.09675
1,15.93125,23.97225,23.161,24.716,26.44125
1,15.65075,24.716,23.97225,25.62625,26.97925
1,13.1185,25.62625,24.716,26.5995,28.1935
1,11.98625,26.5995,25.62625,27.83025,29.27125
1,11.398,27.83025,26.5995,29.712,30.377
1,11.54025,29.712,27.83025,32.17075,31.89625
1,12.00225,32.17075,29.712,34.46475,34.223
1,13.0655,34.46475,32.17075,36.32125,36.7415
1,14.73625,36.32125,34.46475,37.73775,38.8685
1,16.24125,37.73775,36.32125,38.59625,40.0455
1,17.116,38.59625,37.73775,38.74375,40.4985
1,17.13975,38.74375,38.59625,38.67775,41.141
1,16.877,38.67775,38.74375,38.3415,41.93325
1,16.51675,38.3415,38.67775,37.479,40.4735
1,16.26375,37.479,38.3415,38.3315,39.23575
1,18.9125,38.3315,37.479,37.6595,38.1785
1,19.75125,37.6595,38.3315,36.60325,37.49325
1,19.98425,36.60325,37.6595,35.27125,36.3485
1,20.421,35.27125,36.60325,33.60725,34.3165
1,21.342,33.60725,35.27125,31.7745,32.05575
1,22.6075,31.7745,33.60725,29.937,31.21475
1,23.42425,29.937,31.7745,28.55,30.39175
1,24.702,28.55,29.937,27.693,28.023
1,26.09675,27.693,28.55,27.455,27.0215
1,26.44125,27.455,27.693,27.66325,26.164
1,26.97925,27.66325,27.455,28.4415,25.3965
1,25.62625,28.4415,27.66325,29.621,25.25
1,26.5995,29.621,28.4415,30.3335,25.76025
1,27.83025,30.3335,29.621,30.53875,25.933
1,29.712,30.53875,30.3335,30.152,25.6985
1,32.17075,30.152,30.53875,29.292,26.747
1,34.46475,29.292,30.152,28.65825,27.29425
1,36.32125,28.65825,29.292,28.242,28.2225
1,37.73775,28.242,28.65825,28.008,27.93925
1,38.59625,28.008,28.242,28.0215,26.79425
1,38.74375,28.0215,28.008,27.9865,26.42325
1,38.67775,27.9865,28.0215,27.711,26.28375
1,38.3415,27.711,27.9865,27.241,25.279
1,37.479,27.241,27.711,26.9705,24.2195
1,38.1785,26.9705,27.241,26.44375,22.99
1,37.49325,26.44375,26.9705,26.011,21.7245
1,36.3485,26.011,26.44375,25.9295,21.04
1,34.3165,25.9295,26.011,26.11975,20.949
1,32.05575,26.11975,25.9295,26.2765,21.289
1,31.21475,26.2765,26.11975,26.5935,21.8295
1,30.39175,26.5935,26.2765,27.2715,23.05475
1,28.023,27.2715,26.5935,27.859,23.74575
1,27.0215,27.859,27.2715,28.44825,24.83525
1,26.164,28.44825,27.859,29.40225,25.002
1,25.3965,29.40225,28.44825,30.85,25.6005
1,28.4415,30.85,29.40225,32.042,27.31125
1,29.621,32.042,30.85,32.4695,29.0265
1,30.3335,32.4695,32.042,32.133,29.637
1,30.53875,32.133,32.4695,31.5925,30.66325
1,30.152,31.5925,32.133,31.32225,31.13675
1,29.292,31.32225,31.5925,31.3255,32.18125
1,28.65825,31.3255,31.32225,31.467,32.674
1,28.242,31.467,31.3255,31.55025,32.76875
1,28.008,31.55025,31.467,31.73,32.351
1,28.0215,31.73,31.55025,31.86875,31.75725
1,27.9865,31.86875,31.73,31.89775,31.49325
1,27.711,31.89775,31.86875,31.68825,30.6625
1,27.241,31.68825,31.89775,30.199,30.56325
1,22.99,30.199,31.68825,29.99925,29.85475
1,21.7245,29.99925,30.199,29.68675,29.41575
1,21.04,29.68675,29.99925,29.02675,28.976
1,20.949,29.02675,29.68675,28.05525,27.6255
1,21.289,28.05525,29.02675,27.3125,28.00125
1,21.8295,27.3125,28.05525,26.892,28.64225
1,23.05475,26.892,27.3125,27.058,30.117
1,23.74575,27.058,26.892,28.2465,31.73275
1,24.83525,28.2465,27.058,29.992,33.81875
1,25.002,29.992,28.2465,31.11725,34.6955
1,25.6005,31.11725,29.992,32.491,35.2575
1,30.85,32.491,31.11725,34.56,35.13775
1,32.042,34.56,32.491,35.8215,34.64425
1,32.4695,35.8215,34.56,35.8765,34.44325
1,32.133,35.8765,35.8215,35.80675,33.12025
1,31.5925,35.80675,35.8765,35.33725,31.68325
1,31.32225,35.33725,35.80675,33.43675,28.39
1,31.3255,33.43675,35.33725,30.87125,26.4915
1,31.467,30.87125,33.43675,28.40625,25.6985
1,31.55025,28.40625,30.87125,26.50275,25.271
1,31.73,26.50275,28.40625,24.77275,25.30725
1,31.86875,24.77275,26.50275,23.2225,23.33775
1,31.89775,23.2225,24.77275,21.501,20.27225
1,31.68825,21.501,23.2225,18.4855,17.164
1,29.85475,18.4855,21.501,16.873,14.991
1,29.41575,16.873,18.4855,15.94925,13.2435
1,28.976,15.94925,16.873,15.37775,12.3445
1,27.6255,15.37775,15.94925,14.94,11.66825
1,28.00125,14.94,15.37775,14.5325,11.53525
1,28.64225,14.5325,14.94,14.22575,11.55725
1,30.117,14.22575,14.5325,14.08475,11.553
1,31.73275,14.08475,14.22575,14.045,11.9985
1,33.81875,14.045,14.08475,14.18475,12.26125
1,34.6955,14.18475,14.045,14.67875,12.198
1,35.2575,14.67875,14.18475,15.50475,12.0555
1,32.491,15.50475,14.67875,16.279,11.96
1,34.56,16.279,15.50475,16.36925,11.7535
1,35.8215,16.36925,16.279,15.521,11.94325
1,35.8765,15.521,16.36925,14.53725,10.89075
1,35.80675,14.53725,15.521,13.96625,11.13375
1,35.33725,13.96625,14.53725,14.132,11.569
1,33.43675,14.132,13.96625,14.55,12.08525
1,30.87125,14.55,14.132,15.17525,13.196
1,28.40625,15.17525,14.55,15.801,13.5875
1,26.50275,15.801,15.17525,16.1945,13.742
1,24.77275,16.1945,15.801,16.40375,13.05825
1,23.2225,16.40375,16.1945,16.4645,13.36825
1,21.501,16.4645,16.40375,14.10375,14.389
1,14.991,14.10375,16.4645,14.3175,14.5645
1,13.2435,14.3175,14.10375,14.42275,14.68
1,12.3445,14.42275,14.3175,14.38925,14.53
1,11.66825,14.38925,14.42275,14.2465,14.4015
1,11.53525,14.2465,14.38925,13.974,15.02625
1,11.55725,13.974,14.2465,13.687,15.1825
1,11.553,13.687,13.974,13.4525,14.6975
1,11.9985,13.4525,13.687,12.97575,14.22825
1,12.26125,12.97575,13.4525,12.361,13.5875
1,12.198,12.361,12.97575,11.7075,12.64075
1,12.0555,11.7075,12.361,10.86625,11.4395
1,15.50475,10.86625,11.7075,9.78275,9.92625
1,16.279,9.78275,10.86625,8.16725,8.8235
1,16.36925,8.16725,9.78275,6.3525,6.9465
1,15.521,6.3525,8.16725,4.7945,5.5
1,14.53725,4.7945,6.3525,3.959,4.4025
1,13.96625,3.959,4.7945,3.7815,4.12175
1,14.132,3.7815,3.959,3.67925,4.096
1,14.55,3.67925,3.7815,3.61825,3.986
1,15.17525,3.61825,3.67925,3.703,3.43625
1,15.801,3.703,3.61825,3.87225,3.09625
1,16.1945,3.87225,3.703,4.09275,2.59175
1,16.40375,4.09275,3.87225,4.37175,2.5025
1,16.4645,4.37175,4.09275,3.51475,2.6795
1,14.5645,3.51475,4.37175,4.01225,2.797
1,14.68,4.01225,3.51475,4.5835,3.29025
1,14.53,4.5835,4.01225,5.16175,3.728
1,14.4015,5.16175,4.5835,5.6335,4.38675
1,15.02625,5.6335,5.16175,5.77225,4.72625
1,15.1825,5.77225,5.6335,5.84325,5.35775
1,14.6975,5.84325,5.77225,5.693,5.778
1,14.22825,5.693,5.84325,5.34275,5.6355
1,13.5875,5.34275,5.693,4.901,5.05875
1,12.64075,4.901,5.34275,4.378,4.36975
1,11.4395,4.378,4.901,3.90225,3.437
1,10.86625,3.90225,4.378,3.49475,2.65225
1,9.78275,3.49475,3.90225,3.11375,2.28825
1,8.16725,3.11375,3.49475,2.7165,1.87475
1,6.3525,2.7165,3.11375,2.4075,1.5225
1,4.7945,2.4075,2.7165,2.4335,1.28875
1,3.959,2.4335,2.4075,2.96025,1.4335
1,3.7815,2.96025,2.4335,3.77125,2.0745
1,3.67925,3.77125,2.96025,4.89425,3.23275
1,3.61825,4.89425,3.77125,6.203,4.45
1,3.703,6.203,4.89425,7.4415,5.81425
1,3.87225,7.4415,6.203,8.62325,7.57
1,4.09275,8.62325,7.4415,9.909,8.518
1,4.37175,9.909,8.62325,11.1105,9.4515
1,2.797,11.1105,9.909,12.448,11.14575
1,3.29025,12.448,11.1105,13.59375,12.3605
1,3.728,13.59375,12.448,14.761,13.01325
1,4.38675,14.761,13.59375,15.80325,14.70025
1,4.72625,15.80325,14.761,16.481,15.71725
1,5.35775,16.481,15.80325,17.042,16.46125
1,5.778,17.042,16.481,17.357,17.669
1,5.6355,17.357,17.042,17.06625,18.33675
1,5.05875,17.06625,17.357,16.3895,17.57875
1,4.36975,16.3895,17.06625,15.4035,15.717
1,3.437,15.4035,16.3895,14.287,14.76575
1,3.90225,14.287,15.4035,13.29675,13.44525
1,3.49475,13.29675,14.287,12.25775,12.11525
1,3.11375,12.25775,13.29675,11.26275,10.765
1,2.7165,11.26275,12.25775,10.57675,9.5685
1,2.4075,10.57675,11.26275,10.5325,9.47775
1,2.4335,10.5325,10.57675,11.1335,10.0085
1,2.96025,11.1335,10.5325,11.864,10.905
1,3.77125,11.864,11.1335,12.4295,11.2555
1,4.89425,12.4295,11.864,12.5615,11.3065
1,6.203,12.5615,12.4295,12.5955,11.8135
1,7.4415,12.5955,12.5615,12.711,11.89225
1,8.62325,12.711,12.5955,12.794,11.74725
1,9.909,12.794,12.711,10.6115,11.91225
1,11.14575,10.6115,12.794,10.493,11.41325
1,12.3605,10.493,10.6115,10.142,10.38425
1,13.01325,10.142,10.493,9.828,9.315
1,14.70025,9.828,10.142,9.519,9.23
1,15.71725,9.519,9.828,9.309,8.91975
1,16.46125,9.309,9.519,9.0975,8.41525
1,17.669,9.0975,9.309,9.274,8.22675
1,18.33675,9.274,9.0975,9.9225,7.84125
1,17.57875,9.9225,9.274,10.67325,8.2715
1,15.717,10.67325,9.9225,11.69675,8.90075
1,14.76575,11.69675,10.67325,12.97425,9.8745
1,14.287,12.97425,11.69675,14.16275,11.1585
1,13.29675,14.16275,12.97425,15.06925,12.37025
1,12.25775,15.06925,14.16275,15.8835,13.8055
1,11.26275,15.8835,15.06925,16.91375,15.17275
1,10.57675,16.91375,15.8835,18.5235,16.586
1,10.5325,18.5235,16.91375,20.946,19.175
1,11.1335,20.946,18.5235,23.415,21.6645
1,11.864,23.415,20.946,25.484,23.59625
1,12.4295,25.484,23.415,27.0065,25.48425
1,12.5615,27.0065,25.484,28.12875,27.07825
1,12.5955,28.12875,27.0065,28.751,28.5635
1,12.711,28.751,28.12875,29.18575,29.37975
1,12.794,29.18575,28.751,29.615,30.251
1,11.41325,29.615,29.18575,29.36525,30.85425
1,10.38425,29.36525,29.615,28.889,30.8905
1,9.315,28.889,29.36525,28.098,30.2945
1,9.23,28.098,28.889,27.27525,29.71225
1,8.91975,27.27525,28.098,26.764,28.5425
1,8.41525,26.764,27.27525,26.47975,27.7665
1,8.22675,26.47975,26.764,26.52275,28.72
1,7.84125,26.52275,26.47975,27.10725,28.92775
1,8.2715,27.10725,26.52275,28.0605,28.8925
1,8.90075,28.0605,27.10725,28.906,28.63625
1,9.8745,28.906,28.0605,29.4455,28.811
1,12.97425,29.4455,28.906,29.89125,29.3285
1,14.16275,29.89125,29.4455,30.52375,30.50425
1,15.06925,30.52375,29.89125,31.52175,30.89025
1,15.8835,31.52175,30.52375,32.5485,31.26525
1,16.91375,32.5485,31.52175,33.50475,32.6045
1,18.5235,33.50475,32.5485,34.286,33.762
1,20.946,34.286,33.50475,34.99575,35.6605
1,23.415,34.99575,34.286,35.3595,37.06125
1,25.484,35.3595,34.99575,35.15325,37.476
1,27.0065,35.15325,35.3595,34.73375,37.0565
1,28.12875,34.73375,35.15325,34.2155,35.6125
1,28.751,34.2155,34.73375,33.4505,33.89025
1,29.18575,33.4505,34.2155,32.6865,33.1035
1,30.85425,32.6865,33.4505,31.37625,32.56075
1,30.8905,31.37625,32.6865,29.85175,31.51875
1,30.2945,29.85175,31.37625,28.419,30.25125
1,29.71225,28.419,29.85175,26.86375,29.40675
1,28.5425,26.86375,28.419,25.245,28.35025
1,27.7665,25.245,26.86375,23.8095,27.24475
1,28.72,23.8095,25.245,22.32975,26.27175
1,28.92775,22.32975,23.8095,20.751,24.496
1,28.8925,20.751,22.32975,19.361,22.34
1,28.63625,19.361,20.751,18.14225,19.9965
1,28.811,18.14225,19.361,17.17675,18.541
1,29.4455,17.17675,18.14225,16.06575,16.52525
1,29.89125,16.06575,17.17675,14.59,14.293
1,30.52375,14.59,16.06575,12.696,12.245
1,31.52175,12.696,14.59,10.91775,10.6875
1,32.5485,10.91775,12.696,9.776,9.62475
1,33.50475,9.776,10.91775,9.3625,8.99175
1,34.286,9.3625,9.776,9.22475,8.85
1,34.99575,9.22475,9.3625,9.151,9.2535
1,35.3595,9.151,9.22475,8.894,9.54775
1,35.15325,8.894,9.151,8.5355,9.036
1,34.73375,8.5355,8.894,7.97325,8.08
1,34.2155,7.97325,8.5355,7.21725,6.8025
1,33.4505,7.21725,7.97325,5.59725,6.0905
1,32.56075,5.59725,7.21725,4.922,5.8515
1,31.51875,4.922,5.59725,4.4255,5.32525
1,30.25125,4.4255,4.922,3.95475,4.7
1,29.40675,3.95475,4.4255,3.54925,4.17125
1,28.35025,3.54925,3.95475,3.2905,3.65075
1,27.24475,3.2905,3.54925,3.06925,3.22025
1,26.27175,3.06925,3.2905,2.802,2.718
1,24.496,2.802,3.06925,2.462,2.37725
1,22.34,2.462,2.802,2.13875,2.0985
1,19.9965,2.13875,2.462,1.896,1.772
1,18.541,1.896,2.13875,1.767,1.33875
1,17.17675,1.767,1.896,1.69625,1.0055
1,16.06575,1.69625,1.767,1.6635,0.95675
1,14.59,1.6635,1.69625,1.629,1.00575
1,12.696,1.629,1.6635,1.55525,0.92525
1,10.91775,1.55525,1.629,1.51525,0.9505
1,9.776,1.51525,1.55525,1.573,0.97325
1,9.3625,1.573,1.51525,1.716,0.96375
1,9.22475,1.716,1.573,1.918,1.05225
1,9.151,1.918,1.716,2.19625,1.224
1,8.894,2.19625,1.918,2.505,1.4085
1,8.5355,2.505,2.19625,2.7335,1.7485
1,7.97325,2.7335,2.505,2.891,2.1345
1,7.21725,2.891,2.7335,2.3085,2.47725
1,5.8515,2.3085,2.891,2.41575,2.49725
1,5.32525,2.41575,2.3085,2.35825,2.546
1,4.7,2.35825,2.41575,2.3445,2.61075
1,4.17125,2.3445,2.35825,2.38375,2.53
1,3.65075,2.38375,2.3445,2.397,2.6395
1,3.22025,2.397,2.38375,2.44225,2.611
1,2.718,2.44225,2.397,2.705,2.749
1,2.37725,2.705,2.44225,3.28825,3.1915
1,2.0985,3.28825,2.705,4.049,4.06825
1,1.772,4.049,3.28825,5.05675,5.08925
1,1.33875,5.05675,4.049,6.338,6.022
1,1.767,6.338,5.05675,7.767,7.02475
1,1.69625,7.767,6.338,9.18275,8.681
1,1.6635,9.18275,7.767,10.2885,9.946
1,1.629,10.2885,9.18275,11.17125,10.5935
1,1.55525,11.17125,10.2885,12.61575,12.07675
1,1.51525,12.61575,11.17125,15.0375,13.28575
1,1.573,15.0375,12.61575,17.91075,16.01625
1,1.716,17.91075,15.0375,21.13725,20.0595
1,1.918,21.13725,17.91075,24.42275,24.237
1,2.19625,24.42275,21.13725,27.44775,27.70225
1,2.505,27.44775,24.42275,29.9075,30.2865
1,2.7335,29.9075,27.44775,31.668,31.33625
1,2.891,31.668,29.9075,33.91175,33.5415
1,2.49725,33.91175,31.668,34.77975,35.58175
1,2.546,34.77975,33.91175,35.0975,36.2565
1,2.61075,35.0975,34.77975,35.04075,37.414
1,2.53,35.04075,35.0975,34.51625,37.7705
1,2.6395,34.51625,35.04075,33.75575,37.3735
1,2.611,33.75575,34.51625,32.681,36.3395
1,2.749,32.681,33.75575,31.5045,35.46175
1,3.1915,31.5045,32.681,30.53575,34.40375
1,4.06825,30.53575,31.5045,29.9315,33.77725
1,5.08925,29.9315,30.53575,29.739,32.62525
1,6.022,29.739,29.9315,30.0825,33.367
1,6.338,30.0825,29.739,30.6805,33.66375
1,7.767,30.6805,30.0825,31.2065,34.09125
1,9.18275,31.2065,30.6805,31.41925,33.9225
1,10.2885,31.41925,31.2065,31.29625,33.417
1,11.17125,31.29625,31.41925,31.2725,33.574
1,12.61575,31.2725,31.29625,31.68075,33.85625
1,15.0375,31.68075,31.2725,32.20075,34.57175
1,17.91075,32.20075,31.68075,32.6255,35.144
1,21.13725,32.6255,32.20075,32.8615,35.10025
1,24.42275,32.8615,32.6255,32.97725,35.766
1,27.44775,32.97725,32.8615,33.015,36.47725
1,29.9075,33.015,32.97725,32.88,35.99125
1,31.668,32.88,33.015,34.7585,36.26275
1,35.58175,34.7585,32.88,34.84225,34.37725
1,36.2565,34.84225,34.7585,34.88875,34.96525
1,37.414,34.88875,34.84225,35.23725,34.9785
1,37.7705,35.23725,34.88875,35.727,35.1
1,37.3735,35.727,35.23725,36.2755,35.76475
1,36.3395,36.2755,35.727,36.81375,36.259
1,35.46175,36.81375,36.2755,37.284,38.07075
1,34.40375,37.284,36.81375,37.63775,38.16
1,33.77725,37.63775,37.284,38.11875,38.2525
1,32.62525,38.11875,37.63775,38.6105,38.19125
1,33.367,38.6105,38.11875,39.00975,38.77225
1,30.0825,39.00975,38.6105,39.19925,39.23425
1,30.6805,39.19925,39.00975,38.933,39.69025
1,31.2065,38.933,39.19925,38.01875,39.5715
1,31.41925,38.01875,38.933,36.71675,38.76725
1,31.29625,36.71675,38.01875,35.65225,38.469
1,31.2725,35.65225,36.71675,35.33025,37.885
1,31.68075,35.33025,35.65225,35.41175,37.90575
1,32.20075,35.41175,35.33025,35.4515,38.288
1,32.6255,35.4515,35.41175,35.2085,38.49975
1,32.8615,35.2085,35.4515,34.93125,38.574
1,32.97725,34.93125,35.2085,34.5165,38.383
1,33.015,34.5165,34.93125,33.61625,36.5595
1,32.88,33.61625,34.5165,33.0095,35.47125
1,34.37725,33.0095,33.61625,32.074,33.8215
1,34.96525,32.074,33.0095,30.83025,32.2625
1,34.9785,30.83025,32.074,29.343,30.281
1,35.1,29.343,30.83025,27.70025,28.296
1,35.76475,27.70025,29.343,26.2035,27.04125
1,36.259,26.2035,27.70025,24.7985,25.5705
1,38.07075,24.7985,26.2035,23.48275,24.36075
1,38.16,23.48275,24.7985,22.16375,22.91725
1,38.2525,22.16375,23.48275,21.07275,21.8
