X0,DA_Forecast,ID*,-FL,-FW,-FS,-FL_1d,-FW_1d,-FS_1d,Intraday
1,-30.03,7.06715613278845,-36.229,-25.61425,-0.0,-37.074,-7.90875,-0.0,-11.9052159720641
1,-24.9,7.31241829889269,-36.75875,-24.718,-0.0,-37.45225,-8.606,-0.0,-0.997688249065306
1,-30.05,6.67444203064258,-37.11525,-23.70625,-0.01525,-37.7665,-9.11975,-0.012,-0.196960037364626
1,-62.95,7.11056782524741,-37.42925,-22.43675,-0.65725,-37.48525,-9.2165,-0.64775,-2.03485463010864
1,-53.85,3.16569178462392,-40.55525,-21.17125,-3.49075,-40.025,-9.04875,-3.997,-1.34090917693818
1,-67.02,-2.01577362361792,-44.377,-20.27875,-7.86325,-44.2335,-8.77575,-10.03375,-7.55998205451547
1,-65.0,-9.58074212251071,-47.2145,-19.636,-12.0765,-47.72275,-9.58025,-16.42,-2.0700084233096
1,-67.08,-16.2862949239499,-49.59775,-19.339,-14.8055,-50.40225,-11.4545,-21.249,1.4209813397353
1,-66.85,-1.9,-51.38775,-19.251,-16.11775,-52.56325,-13.75025,-24.27575,6.20079262232175
1,-60.39,-1.18,-50.19,-19.225,-16.20825,-52.14925,-15.955,-25.6615,10.9636936905831
1,-61.14,-70.01,-48.61275,-19.1225,-14.79925,-50.045,-17.8015,-25.841,13.5845405329843
1,-27.22,-74.92,-46.7535,-18.918,-12.53625,-48.05525,-19.2955,-24.676,16.1290630474122
1,-12.01,-71.96,-46.34075,-18.51475,-10.00575,-47.409,-20.54925,-21.99075,16.1913989232033
1,-1.2,-49.97,-45.76175,-18.0625,-7.4285,-47.57925,-21.552,-17.835,17.3599758777808
1,7.42,-6.0,-46.976,-17.683,-4.91175,-48.15025,-22.206,-12.12,19.9299816735936
1,14.01,-1.21,-48.45425,-17.401,-2.6635,-49.46925,-22.47975,-6.02025,24.3234373423651
1,25.78,8.86,-48.7815,-17.308,-0.9145,-49.50375,-22.746,-1.70825,26.7248713301301
1,24.9,10.08,-48.7585,-17.4885,-0.08325,-49.0005,-23.61875,-0.1695,29.317265119537
1,22.98,8.87,-48.87975,-17.68875,-0.0,-48.6005,-24.89275,-0.0,27.6370784667871
1,22.09,-0.54,-47.36375,-17.6365,-0.0,-47.7435,-25.9025,-0.0,27.2961979946747
1,12.05,-70.01,-44.616,-17.41675,-0.0,-44.0985,-26.25475,-0.0,22.3915988521062
1,13.47,-20.2849168256391,-40.60275,-16.85775,-0.0,-40.51,-27.51,-0.0,22.1940279582733
1,12.01,-13.2993067672719,-39.3785,-16.491,-0.0,-37.4795,-27.06625,-0.0,18.1201629932691
1,10.41,-13.2818295398785,-38.8565,-16.0985,-0.0,-36.30725,-26.432,-0.0,16.3449810489839
1,12.03,-11.9052159720641,-39.49925,-15.90325,-0.0,-36.229,-25.61425,-0.0,13.9500420226923
1,9.69,-0.997688249065306,-41.227,-15.863,-0.0,-36.75875,-24.718,-0.0,13.8343414268717
1,25.03,-0.196960037364626,-45.483,-15.8745,-0.009,-37.11525,-23.70625,-0.01525,22.3186253566746
1,33.95,-2.03485463010864,-53.78925,-15.91025,-0.3605,-37.42925,-22.43675,-0.65725,32.354409993308
1,38.97,-1.34090917693818,-60.0165,-16.0615,-1.68475,-40.55525,-21.17125,-3.49075,36.4631561598681
1,39.98,-7.55998205451547,-63.652,-16.5295,-3.84225,-44.377,-20.27875,-7.86325,38.1695089487993
1,35.84,-2.0700084233096,-64.90675,-17.263,-6.29475,-47.2145,-19.636,-12.0765,36.9939572400389
1,34.85,1.4209813397353,-66.38125,-18.036,-8.47925,-49.59775,-19.339,-14.8055,37.2643901057067
1,33.47,-66.85,-67.76675,-18.65525,-10.17475,-51.38775,-19.251,-16.11775,36.9150724663486
1,31.04,-60.39,-67.6215,-19.08075,-11.2795,-50.19,-19.225,-16.20825,34.8141272649298
1,30.78,-61.14,-66.852,-19.25475,-11.6885,-48.61275,-19.1225,-14.79925,31.9901740639552
1,30.4,-27.22,-65.58025,-19.131,-11.43925,-46.7535,-18.918,-12.53625,32.6362066058573
1,30.41,-12.01,-64.37125,-18.664,-10.44725,-46.34075,-18.51475,-10.00575,35.4288168735937
1,30.43,-1.2,-62.88925,-18.10975,-8.6455,-45.76175,-18.0625,-7.4285,35.6039677560676
1,31.02,7.42,-61.62875,-17.63125,-6.14925,-46.976,-17.683,-4.91175,38.9249042290574
1,34.97,14.01,-60.75075,-17.27825,-3.3425,-48.45425,-17.401,-2.6635,41.9539172769367
1,38.52,25.78,-59.948,-17.00675,-1.0625,-48.7815,-17.308,-0.9145,44.1235802954257
1,38.57,24.9,-58.2345,-16.769,-0.102,-48.7585,-17.4885,-0.08325,42.7565808139935
1,35.23,22.98,-55.513,-16.6335,-0.0,-48.87975,-17.68875,-0.0,40.8715625371043
1,33.34,22.09,-51.824,-16.39975,-0.0,-47.36375,-17.6365,-0.0,37.7748724214952
1,28.46,12.05,-46.9925,-16.053,-0.0,-44.616,-17.41675,-0.0,33.7089558838059
1,28.59,22.1940279582733,-45.4075,-15.52975,-0.0,-40.60275,-16.85775,-0.0,31.2962526644138
1,27.43,18.1201629932691,-43.27375,-14.7745,-0.0,-39.3785,-16.491,-0.0,29.5589908446697
1,27.48,16.3449810489839,-42.492,-13.9755,-0.0,-38.8565,-16.0985,-0.0,28.7569962972106
1,28.5,13.9500420226923,-43.01425,-13.14675,-0.0,-39.49925,-15.90325,-0.0,28.4596742512641
1,30.35,13.8343414268717,-44.5795,-12.341,-0.0,-41.227,-15.863,-0.0,26.0030392954409
1,31.95,22.3186253566746,-47.9405,-11.5865,-0.01725,-45.483,-15.8745,-0.009,32.2740882002384
1,39.51,32.354409993308,-54.55,-10.9775,-0.63675,-53.78925,-15.91025,-0.3605,37.8165995576908
1,44.99,36.4631561598681,-61.54175,-10.481,-2.8415,-60.0165,-16.0615,-1.68475,42.6852835535133
1,45.0,38.1695089487993,-65.15725,-10.11175,-6.14525,-63.652,-16.5295,-3.84225,41.1189217247098
1,39.73,36.9939572400389,-66.17975,-9.9225,-9.7015,-64.90675,-17.263,-6.29475,43.5768228792881
1,38.97,37.2643901057067,-67.52775,-9.9905,-12.4575,-66.38125,-18.036,-8.47925,40.7043628577397
1,38.48,33.47,-68.8975,-10.304,-14.184,-67.76675,-18.65525,-10.17475,39.81912702362
1,34.27,31.04,-68.63,-10.79975,-14.99325,-67.6215,-19.08075,-11.2795,34.0100527521714
1,33.94,30.78,-67.9755,-11.40625,-14.83325,-66.852,-19.25475,-11.6885,35.6771179530917
1,34.01,30.4,-66.4375,-12.157,-13.7975,-65.58025,-19.131,-11.43925,35.2508396412984
1,32.83,30.41,-65.459,-13.036,-11.96725,-64.37125,-18.664,-10.44725,32.7752271169009
1,31.79,30.43,-63.778,-13.8565,-9.59375,-62.88925,-18.10975,-8.6455,32.7342244511312
1,32.43,31.02,-62.79125,-14.553,-6.809,-61.62875,-17.63125,-6.14925,30.7006639446121
1,34.9,34.97,-62.011,-15.02925,-3.8515,-60.75075,-17.27825,-3.3425,32.8003608418262
1,37.66,38.52,-61.3755,-15.396,-1.35825,-59.948,-17.00675,-1.0625,35.4949207417377
1,38.94,38.57,-59.44125,-15.82625,-0.13375,-58.2345,-16.769,-0.102,38.1287539974178
1,36.97,35.23,-57.09775,-16.249,-0.0,-55.513,-16.6335,-0.0,37.2147378932834
1,30.52,33.34,-53.73725,-16.43775,-0.0,-51.824,-16.39975,-0.0,33.722492129669
1,28.6,28.46,-48.654,-16.45675,-0.0,-46.9925,-16.053,-0.0,30.130212477396
1,26.91,31.2962526644138,-47.38875,-17.9635,-0.0,-45.4075,-15.52975,-0.0,31.738977671239
1,26.26,29.5589908446697,-45.345,-17.7165,-0.0,-43.27375,-14.7745,-0.0,29.4085929758088
1,24.57,28.7569962972106,-44.575,-17.55275,-0.0,-42.492,-13.9755,-0.0,28.4973672407607
1,24.82,28.4596742512641,-45.0145,-17.519,-0.0,-43.01425,-13.14675,-0.0,29.0901830080727
1,25.8,26.0030392954409,-46.2405,-17.49225,-0.0,-44.5795,-12.341,-0.0,30.0807801998506
1,27.57,32.2740882002384,-49.34825,-17.51275,-0.01025,-47.9405,-11.5865,-0.01725,33.5807466156673
1,33.23,37.8165995576908,-56.358,-17.5525,-0.4415,-54.55,-10.9775,-0.63675,41.3351782555246
1,38.94,42.6852835535133,-61.88325,-17.6125,-1.9725,-61.54175,-10.481,-2.8415,46.6285375567287
1,39.91,41.1189217247098,-64.97425,-17.81775,-4.0715,-65.15725,-10.11175,-6.14525,49.4632865909091
1,39.14,43.5768228792881,-66.07925,-18.24175,-6.3025,-66.17975,-9.9225,-9.7015,51.7195679931137
1,38.94,40.7043628577397,-67.43375,-18.66,-8.16375,-67.52775,-9.9905,-12.4575,47.5098227425276
1,38.95,38.48,-68.83725,-19.0215,-9.51825,-68.8975,-10.304,-14.184,45.6463370852405
1,34.17,34.27,-68.66725,-19.39875,-10.36575,-68.63,-10.79975,-14.99325,41.2303199688017
1,31.94,33.94,-68.184,-19.7435,-10.48325,-67.9755,-11.40625,-14.83325,38.3592864018363
1,30.46,34.01,-66.5435,-19.88775,-9.9035,-66.4375,-12.157,-13.7975,36.3178294970474
1,30.4,32.83,-65.814,-19.81625,-8.71425,-65.459,-13.036,-11.96725,35.3824935237355
1,29.79,31.79,-64.1385,-19.69175,-6.97475,-63.778,-13.8565,-9.59375,35.08657455683
1,34.4,32.43,-63.139,-19.5415,-4.8765,-62.79125,-14.553,-6.809,37.1705213807541
1,36.97,34.9,-62.5775,-19.41975,-2.73625,-62.011,-15.02925,-3.8515,42.3144547979572
1,38.97,37.66,-62.136,-19.267,-0.99375,-61.3755,-15.396,-1.35825,46.2916951397166
1,38.95,38.94,-60.138,-18.95325,-0.10975,-59.44125,-15.82625,-0.13375,43.5254991126462
1,36.54,36.97,-57.73975,-18.405,-0.0,-57.09775,-16.249,-0.0,38.9673235761558
1,32.23,30.52,-54.83425,-17.68825,-0.0,-53.73725,-16.43775,-0.0,35.5661380273442
1,26.97,28.6,-50.1835,-16.82275,-0.0,-48.654,-16.45675,-0.0,32.9567359331762
1,28.97,31.738977671239,-46.741,-14.00025,-0.0,-47.38875,-17.9635,-0.0,30.9894383160139
1,28.82,29.4085929758088,-44.6425,-13.25575,-0.0,-45.345,-17.7165,-0.0,27.3824303094984
1,28.42,28.4973672407607,-43.7305,-12.6005,-0.0,-44.575,-17.55275,-0.0,26.7602040816327
1,28.61,29.0901830080727,-43.9855,-12.164,-0.0,-45.0145,-17.519,-0.0,25.0171419625034
1,29.4,30.0807801998506,-45.3375,-11.805,-0.0,-46.2405,-17.49225,-0.0,26.2924465310381
1,30.99,33.5807466156673,-48.5455,-11.4105,-0.00975,-49.34825,-17.51275,-0.01025,30.943042869151
1,37.17,41.3351782555246,-55.58325,-10.92775,-0.33975,-56.358,-17.5525,-0.4415,38.4828592080128
1,43.82,46.6285375567287,-61.285,-10.45125,-1.50325,-61.88325,-17.6125,-1.9725,45.954222283055
1,48.98,49.4632865909091,-64.31075,-9.915,-3.194,-64.97425,-17.81775,-4.0715,53.5266956208208
1,49.91,51.7195679931137,-65.36325,-9.377,-5.00675,-66.07925,-18.24175,-6.3025,53.6333989485981
1,47.9,47.5098227425276,-66.167,-8.8305,-6.77475,-67.43375,-18.66,-8.16375,48.175593721482
1,46.38,38.95,-66.923,-8.28375,-8.377,-68.83725,-19.0215,-9.51825,48.5511740058886
1,42.0,34.17,-66.54975,-7.776,-9.6955,-68.66725,-19.39875,-10.36575,51.2434902659985
1,40.09,31.94,-65.65675,-7.18725,-10.4645,-68.184,-19.7435,-10.48325,46.3981069231476
1,36.97,30.46,-63.57,-6.56525,-10.63525,-66.5435,-19.88775,-9.9035,43.1632040324116
1,35.37,30.4,-62.703,-6.0235,-10.1195,-65.814,-19.81625,-8.71425,41.6630218556888
1,34.9,29.79,-61.6585,-5.577,-8.7015,-64.1385,-19.69175,-6.97475,41.0975195631901
1,37.67,34.4,-61.2695,-5.26025,-6.47975,-63.139,-19.5415,-4.8765,40.915962231387
1,40.33,36.97,-60.5045,-5.05975,-3.77525,-62.5775,-19.41975,-2.73625,41.7932270002008
1,42.09,38.97,-60.04775,-4.97,-1.38325,-62.136,-19.267,-0.99375,43.0180014157621
1,41.16,38.95,-58.11075,-4.9555,-0.15825,-60.138,-18.95325,-0.10975,42.149077980018
1,38.98,36.54,-56.078,-4.9475,-0.0,-57.73975,-18.405,-0.0,42.5726842784323
1,39.27,32.23,-53.21275,-4.8935,-0.0,-54.83425,-17.68825,-0.0,37.2933864971373
1,34.9,26.97,-48.769,-4.702,-0.0,-50.1835,-16.82275,-0.0,30.8681592411194
1,37.04,30.9894383160139,-45.582,-4.1965,-0.0,-46.741,-14.00025,-0.0,31.7950027725408
1,32.47,27.3824303094984,-43.5155,-3.93625,-0.0,-44.6425,-13.25575,-0.0,29.9253110555108
1,31.04,26.7602040816327,-42.0515,-3.73075,-0.0,-43.7305,-12.6005,-0.0,23.8992944769125
1,30.71,25.0171419625034,-41.87075,-3.67425,-0.0,-43.9855,-12.164,-0.0,25.6535491476242
1,30.57,26.2924465310381,-42.04025,-3.68275,-0.0,-45.3375,-11.805,-0.0,25.5286276533019
1,30.86,30.943042869151,-42.56975,-3.646,-0.0265,-48.5455,-11.4105,-0.00975,26.1139035060112
1,30.92,38.4828592080128,-43.96325,-3.53525,-0.788,-55.58325,-10.92775,-0.33975,27.5377183530871
1,31.14,45.954222283055,-46.94725,-3.34,-3.50725,-61.285,-10.45125,-1.50325,28.4440602939672
1,33.92,53.5266956208208,-50.97775,-3.07525,-7.4895,-64.31075,-9.915,-3.194,30.4537736194634
1,33.06,53.6333989485981,-54.1885,-3.00675,-11.6055,-65.36325,-9.377,-5.00675,31.4143679694369
1,31.53,48.175593721482,-56.55325,-3.13875,-14.73225,-66.167,-8.8305,-6.77475,27.8395671469903
1,30.64,46.38,-57.59125,-3.31225,-16.5445,-66.923,-8.28375,-8.377,27.8693108122882
1,30.79,42.0,-56.653,-3.451,-17.2705,-66.54975,-7.776,-9.6955,25.3985937525069
1,30.1,40.09,-54.44075,-3.549,-17.13975,-65.65675,-7.18725,-10.4645,24.3071896246624
1,29.6,36.97,-52.25975,-3.56975,-15.87375,-63.57,-6.56525,-10.63525,23.6084805200894
1,28.93,35.37,-51.504,-3.62975,-13.692,-62.703,-6.0235,-10.1195,24.6968679937055
1,28.28,34.9,-51.13675,-3.80575,-10.782,-61.6585,-5.577,-8.7015,26.2008476290505
1,31.02,37.67,-50.9895,-4.0925,-7.33775,-61.2695,-5.26025,-6.47975,27.9655596784168
1,33.82,40.33,-51.48575,-4.447,-4.00525,-60.5045,-5.05975,-3.77525,33.1125392360083
1,37.94,42.09,-51.46325,-4.91575,-1.511,-60.04775,-4.97,-1.38325,35.8325855486088
1,39.9,41.16,-49.7675,-5.506,-0.19175,-58.11075,-4.9555,-0.15825,37.5906820108062
1,39.5,38.98,-49.116,-6.053,-0.00025,-56.078,-4.9475,-0.0,37.3857610264132
1,38.92,39.27,-48.022,-6.23375,-0.0,-53.21275,-4.8935,-0.0,33.994761830049
1,33.93,34.9,-44.699,-5.8755,-0.0,-48.769,-4.702,-0.0,27.0341928644125
1,28.31,31.7950027725408,-39.657,-4.4625,-0.0,-45.582,-4.1965,-0.0,24.3405307306366
1,26.73,29.9253110555108,-37.76575,-3.81725,-0.0,-43.5155,-3.93625,-0.0,22.5153788506814
1,26.48,23.8992944769125,-36.7955,-3.2345,-0.0,-42.0515,-3.73075,-0.0,22.7986148108684
1,26.17,25.6535491476242,-36.45475,-2.759,-0.0,-41.87075,-3.67425,-0.0,23.3796672987416
1,26.83,25.5286276533019,-36.79275,-2.36925,-0.0,-42.04025,-3.68275,-0.0,24.6615420410313
1,26.25,26.1139035060112,-36.9855,-2.03925,-0.03075,-42.56975,-3.646,-0.0265,24.138049736404
1,25.43,27.5377183530871,-37.135,-1.7955,-0.64125,-43.96325,-3.53525,-0.788,23.4903593324942
1,26.66,28.4440602939672,-40.061,-1.6315,-2.356,-46.94725,-3.34,-3.50725,24.598502654727
1,28.66,30.4537736194634,-44.09425,-1.545,-4.6275,-50.97775,-3.07525,-7.4895,25.2806077020736
1,30.06,31.4143679694369,-47.57675,-1.60125,-6.9795,-54.1885,-3.00675,-11.6055,29.7625847839136
1,30.33,27.8395671469903,-50.62975,-1.77875,-9.11975,-56.55325,-3.13875,-14.73225,28.9866424484022
1,30.18,30.64,-52.81025,-2.05775,-10.9065,-57.59125,-3.31225,-16.5445,28.7593897754137
1,29.5,30.79,-52.291,-2.43325,-11.9095,-56.653,-3.451,-17.2705,27.0213217407179
1,27.06,30.1,-50.192,-2.90075,-12.029,-54.44075,-3.549,-17.13975,27.2674052843469
1,24.0,29.6,-48.4615,-3.4725,-11.52875,-52.25975,-3.56975,-15.87375,25.1913444246467
1,24.15,28.93,-47.687,-4.1345,-10.31225,-51.504,-3.62975,-13.692,25.1082932170363
1,25.51,28.28,-47.16875,-4.75275,-8.38625,-51.13675,-3.80575,-10.782,24.8570793535829
1,27.4,31.02,-47.97,-5.24475,-5.95275,-50.9895,-4.0925,-7.33775,26.2837308240422
1,29.8,33.82,-48.80075,-5.5515,-3.3865,-51.48575,-4.447,-4.00525,27.0786889481127
1,31.18,37.94,-49.56825,-5.786,-1.2915,-51.46325,-4.91575,-1.511,28.7409476292065
1,32.13,39.9,-48.85475,-6.017,-0.17,-49.7675,-5.506,-0.19175,31.8091545269828
1,32.01,39.5,-48.6945,-6.36925,-0.00025,-49.116,-6.053,-0.00025,32.4021785870996
1,31.26,38.92,-47.823,-6.78275,-0.0,-48.022,-6.23375,-0.0,31.2742359571908
1,27.0,33.93,-43.9565,-6.978,-0.0,-44.699,-5.8755,-0.0,26.4534768488746
1,27.48,24.3405307306366,-41.43275,-5.5035,-0.0,-39.657,-4.4625,-0.0,26.7445215440831
1,26.1,22.5153788506814,-39.7445,-5.39675,-0.0,-37.76575,-3.81725,-0.0,24.5469843305289
1,25.81,22.7986148108684,-39.11425,-5.3975,-0.0,-36.7955,-3.2345,-0.0,24.6537061954243
1,24.73,23.3796672987416,-39.62875,-5.63375,-0.0,-36.45475,-2.759,-0.0,25.7379015437861
1,25.14,24.6615420410313,-41.7145,-6.053,-0.0,-36.79275,-2.36925,-0.0,26.1412478812321
1,27.91,24.138049736404,-46.03125,-6.71775,-0.02675,-36.9855,-2.03925,-0.03075,28.123615528388
1,32.0,23.4903593324942,-54.69325,-7.62075,-0.52175,-37.135,-1.7955,-0.64125,29.3020409321942
1,36.06,24.598502654727,-61.139,-8.5215,-1.83675,-40.061,-1.6315,-2.356,34.380199412896
1,40.02,25.2806077020736,-64.805,-9.16,-3.558,-44.09425,-1.545,-4.6275,37.2410855994279
1,39.93,29.7625847839136,-66.0295,-9.64175,-5.39325,-47.57675,-1.60125,-6.9795,37.3850492588778
1,38.97,28.9866424484022,-67.49725,-10.23825,-7.1045,-50.62975,-1.77875,-9.11975,37.4807688199691
1,39.98,30.18,-68.85825,-10.7125,-8.6,-52.81025,-2.05775,-10.9065,42.1168502535179
1,40.55,29.5,-67.58125,-10.9995,-9.73775,-52.291,-2.43325,-11.9095,40.6059705348415
1,36.74,27.06,-67.2625,-11.3845,-10.07425,-50.192,-2.90075,-12.029,38.8246928915704
1,32.06,24.0,-65.656,-11.92625,-9.71725,-48.4615,-3.4725,-11.52875,39.067559246506
1,31.44,24.15,-64.445,-12.5395,-8.885,-47.687,-4.1345,-10.31225,36.3720190764328
1,31.05,25.51,-62.2575,-13.07825,-7.4545,-47.16875,-4.75275,-8.38625,33.587420159118
1,32.41,27.4,-61.71475,-13.14775,-5.5645,-47.97,-5.24475,-5.95275,34.052136267811
1,34.0,29.8,-60.88275,-12.644,-3.347,-48.80075,-5.5515,-3.3865,37.9769003602155
1,38.8,31.18,-60.27875,-11.95075,-1.348,-49.56825,-5.786,-1.2915,40.3475441903958
1,37.62,32.13,-58.3945,-11.0795,-0.19775,-48.85475,-6.017,-0.17,40.2144834418341
1,37.99,32.01,-56.6925,-10.191,-0.00025,-48.6945,-6.36925,-0.00025,40.2389891328761
1,35.07,31.26,-52.45875,-9.377,-0.0,-47.823,-6.78275,-0.0,39.9827709868618
1,32.44,27.0,-47.9955,-8.4745,-0.0,-43.9565,-6.978,-0.0,34.1250806096175
1,30.81,26.7445215440831,-44.339,-6.14625,-0.0,-41.43275,-5.5035,-0.0,32.3920449512843
1,30.56,24.5469843305289,-42.55625,-4.93825,-0.0,-39.7445,-5.39675,-0.0,31.0128997783797
1,29.5,24.6537061954243,-41.9895,-4.00825,-0.0,-39.11425,-5.3975,-0.0,32.7122993328578
1,28.94,25.7379015437861,-42.5735,-3.295,-0.0,-39.62875,-5.63375,-0.0,32.5491295970512
1,29.9,26.1412478812321,-43.76575,-2.71825,-0.0,-41.7145,-6.053,-0.0,33.597707525599
1,32.07,28.123615528388,-46.90025,-2.2495,-0.045,-46.03125,-6.71775,-0.02675,39.9168552972752
1,42.83,29.3020409321942,-53.71325,-1.90375,-0.9005,-54.69325,-7.62075,-0.52175,47.3666732941708
1,50.45,34.380199412896,-61.2615,-1.55225,-3.5975,-61.139,-8.5215,-1.83675,53.3606011192232
1,54.99,37.2410855994279,-65.438,-1.364,-7.58725,-64.805,-9.16,-3.558,62.649444493405
1,48.65,37.3850492588778,-66.418,-1.6575,-11.8455,-66.0295,-9.64175,-5.39325,56.7607817352298
1,44.75,37.4807688199691,-67.5325,-2.13375,-15.08,-67.49725,-10.23825,-7.1045,46.5575932297811
1,43.83,39.98,-68.57925,-2.73975,-17.0955,-68.85825,-10.7125,-8.6,43.2909332999937
1,40.63,40.55,-68.184,-3.41075,-18.00775,-67.58125,-10.9995,-9.73775,41.3587470145953
1,38.0,36.74,-67.23175,-4.1145,-17.94775,-67.2625,-11.3845,-10.07425,43.8444692951075
1,35.57,32.06,-65.76275,-4.8865,-16.815,-65.656,-11.92625,-9.71725,42.4396958188528
1,36.2,31.44,-64.6565,-5.71775,-14.7645,-64.445,-12.5395,-8.885,40.4430281212121
1,34.44,31.05,-63.0305,-6.503,-11.95225,-62.2575,-13.07825,-7.4545,38.9630694714908
1,39.64,32.41,-62.17625,-6.9815,-8.55425,-61.71475,-13.14775,-5.5645,39.7049877023226
1,44.9,34.0,-61.291,-7.0345,-4.9735,-60.88275,-12.644,-3.347,44.1489733298271
1,47.45,38.8,-60.70475,-6.814,-1.99075,-60.27875,-11.95075,-1.348,46.3191791176802
1,49.12,37.62,-58.8635,-6.52025,-0.27375,-58.3945,-11.0795,-0.19775,47.8794863750303
1,46.93,37.99,-56.65925,-6.3495,-0.0005,-56.6925,-10.191,-0.00025,46.4987279669106
1,39.9,35.07,-53.33525,-6.3155,-0.0,-52.45875,-9.377,-0.0,40.6157657537178
1,34.06,32.44,-48.42275,-6.4085,-0.0,-47.9955,-8.4745,-0.0,36.6676932361076
1,32.06,32.3920449512843,-45.57875,-5.94925,-0.0,-44.339,-6.14625,-0.0,34.8333464647708
1,30.99,31.0128997783797,-43.586,-6.4685,-0.0,-42.55625,-4.93825,-0.0,33.4241095999681
1,30.75,32.7122993328578,-42.75525,-6.98775,-0.0,-41.9895,-4.00825,-0.0,29.6362355150785
1,30.72,32.5491295970512,-43.2045,-7.433,-0.0,-42.5735,-3.295,-0.0,28.5575305993691
1,31.03,33.597707525599,-44.644,-7.69525,-0.0,-43.76575,-2.71825,-0.0,28.6087618129934
1,33.11,39.9168552972752,-47.5715,-7.66775,-0.0415,-46.90025,-2.2495,-0.045,32.2376798659124
1,42.04,47.3666732941708,-54.40975,-7.29675,-0.8945,-53.71325,-1.90375,-0.9005,41.7142376445846
1,49.98,53.3606011192232,-60.077,-6.842,-3.86,-61.2615,-1.55225,-3.5975,50.0034536941794
1,49.07,62.649444493405,-63.44025,-6.493,-8.58225,-65.438,-1.364,-7.58725,46.7254617959827
1,43.86,56.7607817352298,-64.41675,-6.385,-13.45825,-66.418,-1.6575,-11.8455,39.0391386347642
1,39.16,46.5575932297811,-65.61725,-6.4175,-17.11425,-67.5325,-2.13375,-15.08,35.2531806112496
1,39.22,43.83,-66.801,-6.32225,-19.315,-68.57925,-2.73975,-17.0955,33.5261519018812
1,36.13,40.63,-66.7645,-6.0465,-20.3565,-68.184,-3.41075,-18.00775,32.3528911975095
1,36.12,38.0,-66.121,-5.783,-20.78925,-67.23175,-4.1145,-17.94775,31.6534725902749
1,34.52,35.57,-64.21775,-5.5605,-20.0585,-65.76275,-4.8865,-16.815,30.5440159713663
1,34.12,36.2,-63.359,-5.27,-18.25025,-64.6565,-5.71775,-14.7645,30.1083611629353
1,35.01,34.44,-62.045,-4.80425,-15.32175,-63.0305,-6.503,-11.95225,30.3969777413456
1,41.08,39.64,-61.27075,-4.0845,-11.12875,-62.17625,-6.9815,-8.55425,35.1937549336912
1,44.01,44.9,-60.892,-3.221,-6.27325,-61.291,-7.0345,-4.9735,41.5531438308419
1,48.04,47.45,-60.4335,-2.4525,-2.35125,-60.70475,-6.814,-1.99075,42.3464451226003
1,47.35,49.12,-58.40925,-2.0815,-0.3405,-58.8635,-6.52025,-0.27375,42.640047353532
1,48.04,46.93,-56.58725,-2.34525,-0.00075,-56.65925,-6.3495,-0.0005,42.2607374782529
1,42.94,39.9,-53.4885,-2.81725,-0.0,-53.33525,-6.3155,-0.0,40.8163766436477
1,32.6,34.06,-48.58925,-3.1595,-0.0,-48.42275,-6.4085,-0.0,32.202532312371
1,31.16,34.8333464647708,-45.80175,-3.298,-0.0,-45.57875,-5.94925,-0.0,32.3803492258973
1,30.41,33.4241095999681,-43.91125,-3.79425,-0.0,-43.586,-6.4685,-0.0,31.2205559993609
1,29.5,29.6362355150785,-42.9565,-4.17,-0.0,-42.75525,-6.98775,-0.0,32.3015002662407
1,29.17,28.5575305993691,-43.4475,-4.3395,-0.0,-43.2045,-7.433,-0.0,32.2732467532468
1,29.59,28.6087618129934,-44.6715,-4.40275,-0.0,-44.644,-7.69525,-0.0,32.7178017499252
1,30.89,32.2376798659124,-47.87925,-4.57375,-0.0605,-47.5715,-7.66775,-0.0415,34.8466263459656
1,34.91,41.7142376445846,-54.8225,-4.6025,-1.10175,-54.40975,-7.29675,-0.8945,39.6981841900078
1,43.1,50.0034536941794,-60.55025,-4.02425,-4.49425,-60.077,-6.842,-3.86,43.628233727996
1,44.49,46.7254617959827,-63.44725,-3.3145,-9.4485,-63.44025,-6.493,-8.58225,42.8710210600771
1,41.93,39.0391386347642,-64.36775,-3.12475,-14.42725,-64.41675,-6.385,-13.45825,38.4744098642031
1,38.54,35.2531806112496,-65.79825,-3.26525,-18.24925,-65.61725,-6.4175,-17.11425,34.6783277175885
1,37.47,39.22,-66.91925,-3.652,-20.37875,-66.801,-6.32225,-19.315,33.5211845659711
1,35.32,36.13,-66.393,-4.30975,-20.8855,-66.7645,-6.0465,-20.3565,32.1268629554282
1,34.38,36.12,-65.482,-5.0035,-20.5055,-66.121,-5.783,-20.78925,29.3111258616709
1,32.64,34.52,-63.96825,-5.62575,-19.002,-64.21775,-5.5605,-20.0585,28.4953672820823
1,33.82,34.12,-63.18,-6.242,-16.40375,-63.359,-5.27,-18.25025,32.330162601626
1,33.19,35.01,-62.0235,-6.955,-12.81775,-62.045,-4.80425,-15.32175,38.0178303568043
1,34.8,41.08,-61.45,-7.96975,-8.63075,-61.27075,-4.0845,-11.12875,39.0922361129293
1,35.75,44.01,-61.1705,-9.54025,-4.6155,-60.892,-3.221,-6.27325,38.1936369358767
1,34.94,48.04,-60.436,-11.47975,-1.7485,-60.4335,-2.4525,-2.35125,39.5171552366754
1,33.11,47.35,-58.412,-13.6775,-0.27925,-58.40925,-2.0815,-0.3405,38.4284522656608
