X0,XS,S*,Forecast Solar,FS-1h,FS+1h,Solar
1,0.63125,0.0,0.0,0.0,0.0,0.0
1,0.63125,0.0,0.0,0.0,0.046,0.0
1,0.63125,0.02475,0.046,0.0,1.11725,0.03525
1,0.63125,0.8445,1.11725,0.046,4.72775,1.02275
1,0.63125,3.62675,4.72775,1.11725,10.40175,4.38375
1,0.63125,8.136,10.40175,4.72775,16.2175,9.9155
1,0.63125,12.84775,16.2175,10.40175,20.78725,15.8005
1,0.63125,16.616,20.78725,16.2175,23.7355,20.32375
1,0.63125,21.65725,23.7355,20.78725,25.12975,23.4625
1,0.63125,23.1975,25.12975,23.7355,25.108,25.208
1,0.63125,23.4515,25.108,25.12975,23.57675,25.36925
1,0.63125,22.47225,23.57675,25.108,20.65125,24.282
1,0.63125,19.9655,20.65125,23.57675,16.75875,22.133
1,0.63125,16.08175,16.75875,20.65125,11.73325,18.272
1,0.63125,11.143,11.73325,16.75875,6.22975,12.89925
1,0.63125,5.9245,6.22975,11.73325,2.1575,6.845
1,0.63125,2.08425,2.1575,6.22975,0.334,2.40375
1,0.63125,0.30925,0.334,2.1575,0.002,0.35325
1,0.63125,0.001,0.002,0.334,0.0,0.0
1,0.63125,0.0,0.0,0.002,0.0,0.0
1,0.63125,0.0,0.0,0.0,0.0,0.0
1,0.6340277777777792,0.0,0.0,0.0,0.0,0.0
1,0.6340277777777792,0.0,0.0,0.0,0.0,0.0
1,0.6340277777777792,0.0,0.0,0.0,0.0,0.0
1,0.6340277777777792,0.0,0.0,0.0,0.0,0.0
1,0.6340277777777792,0.0,0.0,0.0,0.0575,0.0
1,0.6340277777777792,0.03525,0.0575,0.0,1.20425,0.04575
1,0.6340277777777792,1.02275,1.20425,0.0575,4.96575,1.17625
1,0.6340277777777792,4.38375,4.96575,1.20425,10.8365,4.8285
1,0.6340277777777792,9.9155,10.8365,4.96575,16.83,10.50875
1,0.6340277777777792,15.8005,16.83,10.8365,21.756,16.20375
1,0.6340277777777792,20.32375,21.756,16.83,25.06225,21.092
1,0.6340277777777792,23.7355,25.06225,21.756,26.73475,24.31125
1,0.6340277777777792,25.12975,26.73475,25.06225,26.90925,25.9295
1,0.6340277777777792,25.108,26.90925,26.73475,25.60575,26.05525
1,0.6340277777777792,23.57675,25.60575,26.90925,22.7445,24.84075
1,0.6340277777777792,20.65125,22.7445,25.60575,18.47175,22.245
1,0.6340277777777792,16.75875,18.47175,22.7445,12.79675,18.17875
1,0.6340277777777792,11.73325,12.79675,18.47175,6.6215,12.692
1,0.6340277777777792,6.22975,6.6215,12.79675,2.26625,6.75725
1,0.6340277777777792,2.1575,2.26625,6.6215,0.371,2.3515
1,0.6340277777777792,0.334,0.371,2.26625,0.00275,0.352
1,0.6340277777777792,0.002,0.00275,0.371,0.0,0.0
1,0.6340277777777792,0.0,0.0,0.00275,0.0,0.0
1,0.6340277777777792,0.0,0.0,0.0,0.0,0.0
1,0.6361111111111125,0.0,0.0,0.0,0.0,0.0
1,0.6361111111111125,0.0,0.0,0.0,0.0,0.0
1,0.6361111111111125,0.0,0.0,0.0,0.0,0.0
1,0.6361111111111125,0.0,0.0,0.0,0.0,0.0
1,0.6361111111111125,0.0,0.0,0.0,0.06825,0.0
1,0.6361111111111125,0.04575,0.06825,0.0,1.2945,0.05575
1,0.6361111111111125,1.17625,1.2945,0.06825,5.29375,1.207
1,0.6361111111111125,4.8285,5.29375,1.2945,11.25575,4.95375
1,0.6361111111111125,10.50875,11.25575,5.29375,17.30275,10.66875
1,0.6361111111111125,16.20375,17.30275,11.25575,22.15075,16.37775
1,0.6361111111111125,21.092,22.15075,17.30275,25.3135,21.0705
1,0.6361111111111125,25.06225,25.3135,22.15075,26.8515,24.16775
1,0.6361111111111125,26.73475,26.8515,25.3135,26.9785,25.687
1,0.6361111111111125,26.90925,26.9785,26.8515,25.712,25.74975
1,0.6361111111111125,25.60575,25.712,26.9785,22.88275,24.54175
1,0.6361111111111125,22.7445,22.88275,25.712,18.58425,21.79925
1,0.6361111111111125,18.47175,18.58425,22.88275,12.91375,17.7785
1,0.6361111111111125,12.79675,12.91375,18.58425,6.732,12.39225
1,0.6361111111111125,6.6215,6.732,12.91375,2.3125,6.68025
1,0.6361111111111125,2.26625,2.3125,6.732,0.4045,2.43925
1,0.6361111111111125,0.371,0.4045,2.3125,0.00275,0.392
1,0.6361111111111125,0.00275,0.00275,0.4045,0.0,0.00025
1,0.6361111111111125,0.0,0.0,0.00275,0.0,0.0
1,0.6361111111111125,0.0,0.0,0.0,0.0,0.0
1,0.6381944444444458,0.0,0.0,0.0,0.0,0.0
1,0.6381944444444458,0.0,0.0,0.0,0.0,0.0
1,0.6381944444444458,0.0,0.0,0.0,0.0,0.0
1,0.6381944444444458,0.0,0.0,0.0,0.0,0.0
1,0.6381944444444458,0.0,0.0,0.0,0.0765,0.0
1,0.6381944444444458,0.05575,0.0765,0.0,1.31925,0.0645
1,0.6381944444444458,1.207,1.31925,0.0765,5.23525,1.2395
1,0.6381944444444458,4.95375,5.23525,1.31925,11.29525,4.97225
1,0.6381944444444458,10.66875,11.29525,5.23525,17.37,10.83625
1,0.6381944444444458,16.37775,17.37,11.29525,22.193,16.6875
1,0.6381944444444458,21.0705,22.193,17.37,25.3005,21.373
1,0.6381944444444458,25.3135,25.3005,22.193,26.7865,24.409
1,0.6381944444444458,26.8515,26.7865,25.3005,26.7815,25.961
1,0.6381944444444458,26.9785,26.7815,26.7865,25.3185,25.96675
1,0.6381944444444458,25.712,25.3185,26.7815,22.352,24.59275
1,0.6381944444444458,22.88275,22.352,25.3185,18.14175,21.888
1,0.6381944444444458,18.58425,18.14175,22.352,12.6145,17.762
1,0.6381944444444458,12.91375,12.6145,18.14175,6.61225,12.47675
1,0.6381944444444458,6.732,6.61225,12.6145,2.31225,6.746
1,0.6381944444444458,2.3125,2.31225,6.61225,0.4245,2.42225
1,0.6381944444444458,0.4045,0.4245,2.31225,0.00325,0.422
1,0.6381944444444458,0.00275,0.00325,0.4245,0.0,0.0005
1,0.6381944444444458,0.0,0.0,0.00325,0.0,0.0
1,0.6381944444444458,0.0,0.0,0.0,0.0,0.0
1,0.6402777777777792,0.0,0.0,0.0,0.0,0.0
1,0.6402777777777792,0.0,0.0,0.0,0.0,0.0
1,0.6402777777777792,0.0,0.0,0.0,0.0,0.0
1,0.6402777777777792,0.0,0.0,0.0,0.00025,0.0
1,0.6402777777777792,0.0,0.00025,0.0,0.087,0.0
1,0.6402777777777792,0.0645,0.087,0.00025,1.3505,0.071
1,0.6402777777777792,1.2395,1.3505,0.087,5.222,1.2655
1,0.6402777777777792,4.97225,5.222,1.3505,11.03525,4.9735
1,0.6402777777777792,10.83625,11.03525,5.222,16.83325,10.652
1,0.6402777777777792,16.6875,16.83325,11.03525,21.41475,16.33475
1,0.6402777777777792,21.373,21.41475,16.83325,24.33825,20.79775
1,0.6402777777777792,25.3005,24.33825,21.41475,25.63325,23.64225
1,0.6402777777777792,26.7865,25.63325,24.33825,25.36675,24.94075
1,0.6402777777777792,26.7815,25.36675,25.63325,23.73425,24.59975
1,0.6402777777777792,25.3185,23.73425,25.36675,20.713,23.01075
1,0.6402777777777792,22.352,20.713,23.73425,16.56575,20.37525
1,0.6402777777777792,18.14175,16.56575,20.713,11.368,16.38675
1,0.6402777777777792,12.6145,11.368,16.56575,6.03875,11.3175
1,0.6402777777777792,6.61225,6.03875,11.368,2.214,6.303
1,0.6402777777777792,2.31225,2.214,6.03875,0.38925,2.38825
1,0.6402777777777792,0.4245,0.38925,2.214,0.00325,0.36675
1,0.6402777777777792,0.00325,0.00325,0.38925,0.0,0.00075
1,0.6402777777777792,0.0,0.0,0.00325,0.0,0.0
1,0.6402777777777792,0.0,0.0,0.0,0.0,0.0
1,0.6430555555555542,0.0,0.0,0.0,0.0,0.0
1,0.6430555555555542,0.0,0.0,0.0,0.0,0.0
1,0.6430555555555542,0.0,0.0,0.0,0.0,0.0
1,0.6430555555555542,0.0,0.0,0.0,0.00025,0.0
1,0.6430555555555542,0.0,0.00025,0.0,0.091,0.0
1,0.6430555555555542,0.071,0.091,0.00025,1.211,0.07975
1,0.6430555555555542,1.2655,1.211,0.091,4.45125,1.2605
1,0.6430555555555542,4.9735,4.45125,1.211,8.897,4.459
1,0.6430555555555542,10.652,8.897,4.45125,13.14925,8.98675
1,0.6430555555555542,16.33475,13.14925,8.897,16.376,13.104
1,0.6430555555555542,20.79775,16.376,13.14925,18.30425,16.36075
1,0.6430555555555542,24.33825,18.30425,16.376,19.0765,18.4935
1,0.6430555555555542,25.63325,19.0765,18.30425,18.65675,19.14025
1,0.6430555555555542,25.36675,18.65675,19.0765,17.2815,18.1475
1,0.6430555555555542,23.73425,17.2815,18.65675,15.0375,16.43675
1,0.6430555555555542,20.713,15.0375,17.2815,12.08925,14.242
1,0.6430555555555542,16.56575,12.08925,15.0375,8.4895,11.5655
1,0.6430555555555542,11.368,8.4895,12.08925,4.72375,8.25875
1,0.6430555555555542,6.03875,4.72375,8.4895,1.8105,4.88975
1,0.6430555555555542,2.214,1.8105,4.72375,0.32525,1.98775
1,0.6430555555555542,0.38925,0.32525,1.8105,0.0035,0.2965
1,0.6430555555555542,0.00325,0.0035,0.32525,0.0,0.00075
1,0.6430555555555542,0.0,0.0,0.0035,0.0,0.0
1,0.6430555555555542,0.0,0.0,0.0,0.0,0.0
1,0.6451388888888875,0.0,0.0,0.0,0.0,0.0
1,0.6451388888888875,0.0,0.0,0.0,0.0,0.0
1,0.6451388888888875,0.0,0.0,0.0,0.0,0.0
1,0.6451388888888875,0.0,0.0,0.0,0.00025,0.0
1,0.6451388888888875,0.0,0.00025,0.0,0.10375,0.0
1,0.6451388888888875,0.07975,0.10375,0.00025,1.381,0.08975
1,0.6451388888888875,1.2605,1.381,0.10375,5.04225,1.34975
1,0.6451388888888875,4.459,5.04225,1.381,10.31725,4.84225
1,0.6451388888888875,8.98675,10.31725,5.04225,15.555,9.4295
1,0.6451388888888875,13.104,15.555,10.31725,19.67075,14.03825
1,0.6451388888888875,16.36075,19.67075,15.555,22.34625,18.186
1,0.6451388888888875,18.30425,22.34625,19.67075,23.57225,21.068
1,0.6451388888888875,19.0765,23.57225,22.34625,23.18725,21.365
1,0.6451388888888875,18.65675,23.18725,23.57225,21.417,21.41125
1,0.6451388888888875,17.2815,21.417,23.18725,18.453,20.52275
1,0.6451388888888875,15.0375,18.453,21.417,14.6515,17.54775
1,0.6451388888888875,12.08925,14.6515,18.453,10.098,13.53975
1,0.6451388888888875,8.4895,10.098,14.6515,5.4805,9.401
1,0.6451388888888875,4.72375,5.4805,10.098,2.0945,5.28175
1,0.6451388888888875,1.8105,2.0945,5.4805,0.384,2.16225
1,0.6451388888888875,0.32525,0.384,2.0945,0.00425,0.40125
1,0.6451388888888875,0.0035,0.00425,0.384,0.0,0.0015
1,0.6451388888888875,0.0,0.0,0.00425,0.0,0.0
1,0.6451388888888875,0.0,0.0,0.0,0.0,0.0
1,0.6472222222222208,0.0,0.0,0.0,0.0,0.0
1,0.6472222222222208,0.0,0.0,0.0,0.0,0.0
1,0.6472222222222208,0.0,0.0,0.0,0.0,0.0
1,0.6472222222222208,0.0,0.0,0.0,0.0005,0.0
1,0.6472222222222208,0.0,0.0005,0.0,0.1025,0.0
1,0.6472222222222208,0.08975,0.1025,0.0005,1.21075,0.0875
1,0.6472222222222208,1.34975,1.21075,0.1025,4.20725,1.1575
1,0.6472222222222208,4.84225,4.20725,1.21075,8.13775,3.98775
1,0.6472222222222208,9.4295,8.13775,4.20725,11.74875,7.7185
1,0.6472222222222208,14.03825,11.74875,8.13775,14.1685,11.37675
1,0.6472222222222208,18.186,14.1685,11.74875,15.3985,13.937
1,0.6472222222222208,22.34625,15.3985,14.1685,15.77675,15.16675
1,0.6472222222222208,23.57225,15.77675,15.3985,15.3845,15.161
1,0.6472222222222208,23.18725,15.3845,15.77675,14.12425,14.3635
1,0.6472222222222208,21.417,14.12425,15.3845,12.21275,13.03875
1,0.6472222222222208,18.453,12.21275,14.12425,9.8045,11.49075
1,0.6472222222222208,14.6515,9.8045,12.21275,6.878,9.4955
1,0.6472222222222208,10.098,6.878,9.8045,3.95125,6.84425
1,0.6472222222222208,5.4805,3.95125,6.878,1.629,3.98775
1,0.6472222222222208,2.0945,1.629,3.95125,0.31,1.6935
1,0.6472222222222208,0.384,0.31,1.629,0.0045,0.34775
1,0.6472222222222208,0.00425,0.0045,0.31,0.0,0.00475
1,0.6472222222222208,0.0,0.0,0.0045,0.0,0.0
1,0.6472222222222208,0.0,0.0,0.0,0.0,0.0
1,0.6493055555555541,0.0,0.0,0.0,0.0,0.0
1,0.6493055555555541,0.0,0.0,0.0,0.0,0.0
1,0.6493055555555541,0.0,0.0,0.0,0.0,0.0
1,0.6493055555555541,0.0,0.0,0.0,0.00025,0.0
1,0.6493055555555541,0.0,0.00025,0.0,0.0865,0.0
1,0.6493055555555541,0.0875,0.0865,0.00025,1.01075,0.06975
1,0.6493055555555541,1.1575,1.01075,0.0865,3.37,0.91075
1,0.6493055555555541,3.98775,3.37,1.01075,6.58175,3.03
1,0.6493055555555541,7.7185,6.58175,3.37,9.96125,6.003
1,0.6493055555555541,11.37675,9.96125,6.58175,12.84325,9.3215
1,0.6493055555555541,13.937,12.84325,9.96125,14.93125,12.4385
1,0.6493055555555541,15.3985,14.93125,12.84325,16.117,14.60425
1,0.6493055555555541,15.77675,16.117,14.93125,16.38625,15.8435
1,0.6493055555555541,15.3845,16.38625,16.117,15.83325,16.02325
1,0.6493055555555541,14.12425,15.83325,16.38625,14.26475,15.7765
1,0.6493055555555541,12.21275,14.26475,15.83325,11.76725,14.39125
1,0.6493055555555541,9.8045,11.76725,14.26475,8.51375,11.864
1,0.6493055555555541,6.878,8.51375,11.76725,4.9905,8.477
1,0.6493055555555541,3.95125,4.9905,8.51375,2.041,4.80925
1,0.6493055555555541,1.629,2.041,4.9905,0.386,1.9465
1,0.6493055555555541,0.31,0.386,2.041,0.00575,0.40925
1,0.6493055555555541,0.0045,0.00575,0.386,0.0,0.0055
1,0.6493055555555541,0.0,0.0,0.00575,0.0,0.0
1,0.6493055555555541,0.0,0.0,0.0,0.0,0.0
1,0.6513888888888876,0.0,0.0,0.0,0.0,0.0
1,0.6513888888888876,0.0,0.0,0.0,0.0,0.0
1,0.6513888888888876,0.0,0.0,0.0,0.0,0.0
1,0.6513888888888876,0.0,0.0,0.0,0.00075,0.0
1,0.6513888888888876,0.0,0.00075,0.0,0.11375,0.0
1,0.6513888888888876,0.06975,0.11375,0.00075,1.289,0.08975
1,0.6513888888888876,0.91075,1.289,0.11375,4.33875,1.1445
1,0.6513888888888876,3.03,4.33875,1.289,8.3915,3.68525
1,0.6513888888888876,6.003,8.3915,4.33875,12.45875,6.79725
1,0.6513888888888876,9.3215,12.45875,8.3915,15.87225,9.969
1,0.6513888888888876,12.4385,15.87225,12.45875,18.24325,12.641
1,0.6513888888888876,14.93125,18.24325,15.87225,19.489,14.91775
1,0.6513888888888876,16.117,19.489,18.24325,19.3745,15.7405
1,0.6513888888888876,16.38625,19.3745,19.489,18.118,15.76475
1,0.6513888888888876,15.83325,18.118,19.3745,15.90375,14.93825
1,0.6513888888888876,14.26475,15.90375,18.118,12.95025,12.56125
1,0.6513888888888876,11.76725,12.95025,15.90375,9.27225,9.99475
1,0.6513888888888876,8.51375,9.27225,12.95025,5.42375,7.156
1,0.6513888888888876,4.9905,5.42375,9.27225,2.289,4.26975
1,0.6513888888888876,2.041,2.289,5.42375,0.448,1.94475
1,0.6513888888888876,0.386,0.448,2.289,0.00725,0.38475
1,0.6513888888888876,0.00575,0.00725,0.448,0.0,0.0055
1,0.6513888888888876,0.0,0.0,0.00725,0.0,0.0
1,0.6513888888888876,0.0,0.0,0.0,0.0,0.0
1,0.6541666666666667,0.0,0.0,0.0,0.0,0.0
1,0.6541666666666667,0.0,0.0,0.0,0.0,0.0
1,0.6541666666666667,0.0,0.0,0.0,0.0,0.0
1,0.6541666666666667,0.0,0.0,0.0,0.00075,0.0
1,0.6541666666666667,0.0,0.00075,0.0,0.1055,0.0
1,0.6541666666666667,0.08975,0.1055,0.00075,1.30225,0.0865
1,0.6541666666666667,1.1445,1.30225,0.1055,4.3725,1.191
1,0.6541666666666667,3.68525,4.3725,1.30225,8.3615,3.687
1,0.6541666666666667,6.79725,8.3615,4.3725,12.3065,6.76425
1,0.6541666666666667,9.969,12.3065,8.3615,15.32575,10.23225
1,0.6541666666666667,12.641,15.32575,12.3065,17.2925,12.2255
1,0.6541666666666667,18.24325,17.2925,15.32575,18.042,13.224
1,0.6541666666666667,19.489,18.042,17.2925,17.505,13.89925
1,0.6541666666666667,19.3745,17.505,18.042,16.26325,14.752
1,0.6541666666666667,18.118,16.26325,17.505,14.275,14.70975
1,0.6541666666666667,15.90375,14.275,16.26325,11.838,13.40125
1,0.6541666666666667,12.95025,11.838,14.275,8.73375,11.1455
1,0.6541666666666667,9.27225,8.73375,11.838,5.2495,8.12975
1,0.6541666666666667,5.42375,5.2495,8.73375,2.25425,4.9025
1,0.6541666666666667,2.289,2.25425,5.2495,0.38325,2.19275
1,0.6541666666666667,0.448,0.38325,2.25425,0.00725,0.38475
1,0.6541666666666667,0.00725,0.00725,0.38325,0.0,0.00675
1,0.6541666666666667,0.0,0.0,0.00725,0.0,0.0
1,0.6541666666666667,0.0,0.0,0.0,0.0,0.0
1,0.65625,0.0,0.0,0.0,0.0,0.0
1,0.65625,0.0,0.0,0.0,0.0,0.0
1,0.65625,0.0,0.0,0.0,0.0,0.0
1,0.65625,0.0,0.0,0.0,0.00075,0.0
1,0.65625,0.0,0.00075,0.0,0.1215,0.0
1,0.65625,0.0865,0.1215,0.00075,1.22325,0.09425
1,0.65625,1.191,1.22325,0.1215,3.83375,1.0815
1,0.65625,3.687,3.83375,1.22325,7.0475,3.2195
1,0.65625,6.76425,7.0475,3.83375,10.206,5.72125
1,0.65625,10.23225,10.206,7.0475,12.82775,8.23475
1,0.65625,12.2255,12.82775,10.206,14.6915,10.332
1,0.65625,17.2925,14.6915,12.82775,15.63325,12.057
1,0.65625,18.042,15.63325,14.6915,15.66975,13.06575
1,0.65625,17.505,15.66975,15.63325,15.0645,13.2595
1,0.65625,16.26325,15.0645,15.66975,13.67625,12.94875
1,0.65625,14.275,13.67625,15.0645,11.3825,11.917
1,0.65625,11.838,11.3825,13.67625,8.34225,9.697
1,0.65625,8.73375,8.34225,11.3825,5.07125,7.12425
1,0.65625,5.2495,5.07125,8.34225,2.211,4.42075
1,0.65625,2.25425,2.211,5.07125,0.44625,2.06325
1,0.65625,0.38325,0.44625,2.211,0.00875,0.41475
1,0.65625,0.00725,0.00875,0.44625,0.0,0.006
1,0.65625,0.0,0.0,0.00875,0.0,0.0
1,0.65625,0.0,0.0,0.0,0.0,0.0
1,0.6576388888888874,0.0,0.0,0.0,0.0,0.0
1,0.6576388888888874,0.0,0.0,0.0,0.0,0.0
1,0.6576388888888874,0.0,0.0,0.0,0.0,0.0
1,0.6576388888888874,0.0,0.0,0.0,0.001,0.0
1,0.6576388888888874,0.0,0.001,0.0,0.12025,0.0
1,0.6576388888888874,0.09425,0.12025,0.001,1.38,0.0895
1,0.6576388888888874,1.0815,1.38,0.12025,4.22225,1.10325
1,0.6576388888888874,3.2195,4.22225,1.38,7.711,3.11925
1,0.6576388888888874,5.72125,7.711,4.22225,11.078,5.5985
1,0.6576388888888874,8.23475,11.078,7.711,13.12375,8.505
1,0.6576388888888874,10.332,13.12375,11.078,14.02775,11.10625
1,0.6576388888888874,14.6915,14.02775,13.12375,14.41025,12.33975
1,0.6576388888888874,15.63325,14.41025,14.02775,14.511,12.76925
1,0.6576388888888874,15.66975,14.511,14.41025,13.929,12.281
1,0.6576388888888874,15.0645,13.929,14.511,12.5755,11.56275
1,0.6576388888888874,13.67625,12.5755,13.929,10.58075,10.681
1,0.6576388888888874,11.3825,10.58075,12.5755,7.9765,9.2025
1,0.6576388888888874,8.34225,7.9765,10.58075,4.97875,7.18225
1,0.6576388888888874,5.07125,4.97875,7.9765,2.229,4.82075
1,0.6576388888888874,2.211,2.229,4.97875,0.43725,2.30675
1,0.6576388888888874,0.44625,0.43725,2.229,0.00775,0.48125
1,0.6576388888888874,0.00875,0.00775,0.43725,0.0,0.007
1,0.6576388888888874,0.0,0.0,0.00775,0.0,0.0
1,0.6576388888888874,0.0,0.0,0.0,0.0,0.0
1,0.6604166666666667,0.0,0.0,0.0,0.0,0.0
1,0.6604166666666667,0.0,0.0,0.0,0.0,0.0
1,0.6604166666666667,0.0,0.0,0.0,0.0,0.0
1,0.6604166666666667,0.0,0.0,0.0,0.001,0.0
1,0.6604166666666667,0.0,0.001,0.0,0.14325,0.0
1,0.6604166666666667,0.0895,0.14325,0.001,1.197,0.1165
1,0.6604166666666667,1.10325,1.197,0.14325,4.2005,1.196
1,0.6604166666666667,3.11925,4.2005,1.197,8.84425,3.87825
1,0.6604166666666667,5.5985,8.84425,4.2005,13.89575,7.6845
1,0.6604166666666667,8.505,13.89575,8.84425,17.4395,12.31625
1,0.6604166666666667,11.10625,17.4395,13.89575,18.8075,16.29475
1,0.6604166666666667,14.02775,18.8075,17.4395,18.9865,18.5745
1,0.6604166666666667,14.41025,18.9865,18.8075,18.37725,18.796
1,0.6604166666666667,14.511,18.37725,18.9865,17.0045,17.34175
1,0.6604166666666667,13.929,17.0045,18.37725,14.88475,15.48475
1,0.6604166666666667,12.5755,14.88475,17.0045,12.247,13.39625
1,0.6604166666666667,10.58075,12.247,14.88475,8.9,11.04775
1,0.6604166666666667,7.9765,8.9,12.247,5.338,8.25525
1,0.6604166666666667,4.97875,5.338,8.9,2.373,4.8855
1,0.6604166666666667,2.229,2.373,5.338,0.5025,2.0635
1,0.6604166666666667,0.43725,0.5025,2.373,0.00875,0.37175
1,0.6604166666666667,0.00775,0.00875,0.5025,0.0,0.00575
1,0.6604166666666667,0.0,0.0,0.00875,0.0,0.0
1,0.6604166666666667,0.0,0.0,0.0,0.0,0.0
1,0.6618055555555542,0.0,0.0,0.0,0.0,0.0
1,0.6618055555555542,0.0,0.0,0.0,0.0,0.0
1,0.6618055555555542,0.0,0.0,0.0,0.0,0.0
1,0.6618055555555542,0.0,0.0,0.0,0.001,0.0
1,0.6618055555555542,0.0,0.001,0.0,0.1245,0.0
1,0.6618055555555542,0.1165,0.1245,0.001,1.0805,0.1125
1,0.6618055555555542,1.196,1.0805,0.1245,3.1045,1.031
1,0.6618055555555542,3.87825,3.1045,1.0805,5.53375,2.997
1,0.6618055555555542,7.6845,5.53375,3.1045,8.09325,5.3935
1,0.6618055555555542,12.31625,8.09325,5.53375,10.2495,8.20475
1,0.6618055555555542,16.29475,10.2495,8.09325,11.91625,10.76875
1,0.6618055555555542,18.8075,11.91625,10.2495,12.96525,12.7755
1,0.6618055555555542,18.9865,12.96525,11.91625,13.1475,13.764
1,0.6618055555555542,18.37725,13.1475,12.96525,12.69475,13.6865
1,0.6618055555555542,17.0045,12.69475,13.1475,11.61325,13.126
1,0.6618055555555542,14.88475,11.61325,12.69475,9.7885,11.959
1,0.6618055555555542,12.247,9.7885,11.61325,7.3605,10.1765
1,0.6618055555555542,8.9,7.3605,9.7885,4.647,7.92675
1,0.6618055555555542,5.338,4.647,7.3605,2.1825,5.018
1,0.6618055555555542,2.373,2.1825,4.647,0.49425,2.319
1,0.6618055555555542,0.5025,0.49425,2.1825,0.0115,0.526
1,0.6618055555555542,0.00875,0.0115,0.49425,0.0,0.01
1,0.6618055555555542,0.0,0.0,0.0115,0.0,0.0
1,0.6618055555555542,0.0,0.0,0.0,0.0,0.0
1,0.6645833333333333,0.0,0.0,0.0,0.0,0.0
1,0.6645833333333333,0.0,0.0,0.0,0.0,0.0
1,0.6645833333333333,0.0,0.0,0.0,0.0,0.0
1,0.6645833333333333,0.0,0.0,0.0,0.001,0.0
1,0.6645833333333333,0.0,0.001,0.0,0.16875,0.0
1,0.6645833333333333,0.1125,0.16875,0.001,1.5565,0.1465
1,0.6645833333333333,1.031,1.5565,0.16875,4.72175,1.425
1,0.6645833333333333,2.997,4.72175,1.5565,8.856,4.3445
1,0.6645833333333333,5.3935,8.856,4.72175,12.83475,8.3385
1,0.6645833333333333,8.20475,12.83475,8.856,15.5545,12.3985
1,0.6645833333333333,10.76875,15.5545,12.83475,16.88625,15.52775
1,0.6645833333333333,11.91625,16.88625,15.5545,17.1835,16.4245
1,0.6645833333333333,12.96525,17.1835,16.88625,16.56175,16.21875
1,0.6645833333333333,13.1475,16.56175,17.1835,15.115,15.3435
1,0.6645833333333333,12.69475,15.115,16.56175,13.037,14.41225
1,0.6645833333333333,11.61325,13.037,15.115,10.65375,13.1285
1,0.6645833333333333,9.7885,10.65375,13.037,7.8455,11.042
1,0.6645833333333333,7.3605,7.8455,10.65375,4.8205,8.15775
1,0.6645833333333333,4.647,4.8205,7.8455,2.23875,4.9025
1,0.6645833333333333,2.1825,2.23875,4.8205,0.49525,2.15575
1,0.6645833333333333,0.49425,0.49525,2.23875,0.01075,0.42325
1,0.6645833333333333,0.0115,0.01075,0.49525,0.0,0.008
1,0.6645833333333333,0.0,0.0,0.01075,0.0,0.0
1,0.6645833333333333,0.0,0.0,0.0,0.0,0.0
1,0.6659722222222209,0.0,0.0,0.0,0.0,0.0
1,0.6659722222222209,0.0,0.0,0.0,0.0,0.0
1,0.6659722222222209,0.0,0.0,0.0,0.0,0.0
1,0.6659722222222209,0.0,0.0,0.0,0.001,0.0
1,0.6659722222222209,0.0,0.001,0.0,0.15375,0.0
1,0.6659722222222209,0.1465,0.15375,0.001,1.502,0.159
1,0.6659722222222209,1.425,1.502,0.15375,4.63075,1.63625
1,0.6659722222222209,4.3445,4.63075,1.502,9.045,4.70975
1,0.6659722222222209,8.3385,9.045,4.63075,13.851,9.20425
1,0.6659722222222209,12.3985,13.851,9.045,17.7665,13.978
1,0.6659722222222209,15.52775,17.7665,13.851,20.35475,18.154
1,0.6659722222222209,16.88625,20.35475,17.7665,21.5305,20.42925
1,0.6659722222222209,17.1835,21.5305,20.35475,21.45825,21.35425
1,0.6659722222222209,16.56175,21.45825,21.5305,20.3615,21.482
1,0.6659722222222209,15.115,20.3615,21.45825,18.2595,20.299
1,0.6659722222222209,13.037,18.2595,20.3615,15.26075,18.32575
1,0.6659722222222209,10.65375,15.26075,18.2595,11.1905,15.41025
1,0.6659722222222209,7.8455,11.1905,15.26075,6.54825,11.23425
1,0.6659722222222209,4.8205,6.54825,11.1905,2.76175,6.70175
1,0.6659722222222209,2.23875,2.76175,6.54825,0.68725,2.9965
1,0.6659722222222209,0.49525,0.68725,2.76175,0.01625,0.75175
1,0.6659722222222209,0.01075,0.01625,0.68725,0.0,0.0135
1,0.6659722222222209,0.0,0.0,0.01625,0.0,0.0
1,0.6659722222222209,0.0,0.0,0.0,0.0,0.0
1,0.6673611111111125,0.0,0.0,0.0,0.0,0.0
1,0.6673611111111125,0.0,0.0,0.0,0.0,0.0
1,0.6673611111111125,0.0,0.0,0.0,0.0,0.0
1,0.6673611111111125,0.0,0.0,0.0,0.002,0.0
1,0.6673611111111125,0.0,0.002,0.0,0.221,0.0
1,0.6673611111111125,0.159,0.221,0.002,1.78625,0.21525
1,0.6673611111111125,1.63625,1.78625,0.221,5.60775,1.791
1,0.6673611111111125,4.70975,5.60775,1.78625,10.965,5.37025
1,0.6673611111111125,9.20425,10.965,5.60775,16.205,10.534
1,0.6673611111111125,13.978,16.205,10.965,20.3545,15.56575
1,0.6673611111111125,18.154,20.3545,16.205,22.91575,19.13375
1,0.6673611111111125,20.35475,22.91575,20.3545,24.045,21.63625
1,0.6673611111111125,21.5305,24.045,22.91575,23.76875,22.56175
