X0,DA-1d,DA-2d,DA-7d,DA_avg,DA_min,DA_max,DA_last,FL,FW,FS,DayAhead
1,40.55,44.61,,37.22666666666665,23.06,48.08,27.56,251.767,28.388,5.296,45.74
1,41.91,45.1,,37.22666666666665,23.06,48.08,27.56,256.489,29.533,0.827,49.58
1,45.87,51.75,,37.22666666666665,23.06,48.08,27.56,264.896,30.328,0.0,56.56
1,39.91,45.45,,37.22666666666665,23.06,48.08,27.56,250.549,31.11,0.0,49.56
1,32.18,33.26,,37.22666666666665,23.06,48.08,27.56,233.953,29.89,0.0,41.52
1,30.05,28.06,,37.22666666666665,23.06,48.08,27.56,215.635,28.664,0.0,36.36
1,27.56,27.01,,37.22666666666665,23.06,48.08,27.56,196.491,26.169,0.0,30.99
1,28.07,25.05,30.03,40.48041666666668,23.45,56.56,30.99,182.142,23.037,0.0,32.2
1,25.19,26.16,30.09,40.48041666666668,23.45,56.56,30.99,175.173,20.236,0.0,28.72
1,24.08,23.87,28.62,40.48041666666668,23.45,56.56,30.99,171.473,17.671,0.0,28.08
1,23.45,23.06,29.14,40.48041666666668,23.45,56.56,30.99,172.657,15.187,0.0,27.95
1,23.66,23.66,29.4,40.48041666666668,23.45,56.56,30.99,179.442,14.169,0.0,28.42
1,26.26,26.4,32.77,40.48041666666668,23.45,56.56,30.99,194.609,13.365,0.0,34.76
1,34.3,35.29,44.97,40.48041666666668,23.45,56.56,30.99,228.846,13.139,0.001,46.49
1,47.68,45.81,56.0,40.48041666666668,23.45,56.56,30.99,254.49,12.802,0.191,55.7
1,50.03,48.08,59.06,40.48041666666668,23.45,56.56,30.99,262.032,11.464,3.292,59.84
1,49.84,46.87,48.46,40.48041666666668,23.45,56.56,30.99,263.779,9.659,10.037,61.14
1,49.02,47.21,34.45,40.48041666666668,23.45,56.56,30.99,267.997,8.27,18.547,59.13
1,48.97,46.95,30.44,40.48041666666668,23.45,56.56,30.99,272.531,7.47,25.763,56.0
1,47.51,45.69,29.14,40.48041666666668,23.45,56.56,30.99,271.098,6.833,29.97,52.46
1,47.07,46.12,30.02,40.48041666666668,23.45,56.56,30.99,267.446,6.629,28.545,51.05
1,45.94,43.92,28.81,40.48041666666668,23.45,56.56,30.99,261.536,6.139,25.028,50.78
1,45.95,41.27,31.38,40.48041666666668,23.45,56.56,30.99,257.679,6.064,19.461,50.22
1,44.2,40.0,36.26,40.48041666666668,23.45,56.56,30.99,251.846,5.779,12.528,50.0
1,45.74,40.55,44.48,40.48041666666668,23.45,56.56,30.99,251.776,5.456,5.026,51.69
1,49.58,41.91,51.57,40.48041666666668,23.45,56.56,30.99,256.775,5.399,0.449,55.99
1,56.56,45.87,61.0,40.48041666666668,23.45,56.56,30.99,263.681,5.603,0.0,72.7
