X0,DA_Forecast,ID*,-FL,-FW,-FS,-FL_1d,-FW_1d,-FS_1d,Intraday
1,96.93155635478952,41.83,-74.34675,-30.52375,-4.98225,-74.45725,-15.06925,-3.3175,11.2502154274968
1,97.85150439947236,39.0,-72.9865,-31.52175,-4.03275,-73.06075,-15.8835,-2.55025,13.0375823507808
1,97.85557550768208,37.5,-72.10025,-32.5485,-2.22525,-72.51875,-16.91375,-1.3435,20.3651860560535
1,104.55156469261998,35.63,-71.9045,-33.50475,-0.5165,-72.39825,-18.5235,-0.28875,23.1213231155699
1,121.63835700002753,40.94,-74.5015,-34.286,-0.00325,-75.0755,-20.946,-0.00125,25.6137426356034
1,129.06379153050818,40.98,-74.876,-34.99575,-0.0,-75.4985,-23.415,-0.0,26.1632624862387
1,104.2952044811867,34.59,-73.38975,-35.3595,-0.0,-73.80375,-25.484,-0.0,20.0691182514997
1,75.44981146471248,33.25,-69.8575,-35.15325,-0.0,-69.95175,-27.0065,-0.0,13.815796284008
1,54.898815437806505,29.62,-66.41125,-34.73375,-0.0,-66.489,-28.12875,-0.0,12.2908195555556
1,52.67539933861492,28.03,-64.02325,-34.2155,-0.0,-63.99775,-28.751,-0.0,15.6005870082636
1,40.85288367707595,13.64,-59.753,-33.4505,-0.0,-59.6095,-29.18575,-0.0,13.8534360332486
1,61.28004729817264,3.91308279461017,-55.13675,-32.6865,-0.0,-55.68925,-29.615,-0.0,8.99981644585893
1,60.62376177233716,2.47033331329647,-52.9785,-31.37625,-0.0,-53.51,-29.36525,-0.0,7.86894027464942
1,58.64943072379083,1.63855275046505,-52.002,-29.85175,-0.0,-52.58525,-28.889,-0.0,6.28162216921016
1,59.54883735486115,-3.11171093676151,-52.2545,-28.419,-0.0,-52.78475,-28.098,-0.0,4.97257721561541
1,61.3913555508364,2.13487766624843,-53.36675,-26.86375,-0.0,-54.12325,-27.27525,-0.0,5.77513892375931
1,61.7946623778104,12.0719116637283,-56.5225,-25.245,-0.0,-57.17,-26.764,-0.0,12.9771333821439
1,82.47797702562882,25.1520585574174,-63.97575,-23.8095,-0.0,-64.63,-26.47975,-0.0,21.2210678210678
1,123.52607988257512,35.2577589181815,-70.3475,-22.32975,-0.00425,-71.3905,-26.52275,-0.0015,36.7946529259372
1,125.67202430292176,32.6135765725217,-72.404,-20.751,-0.3325,-74.00625,-27.10725,-0.25625,39.191160523717
1,113.0013054770818,29.7231890703666,-72.5205,-19.361,-1.67875,-74.22275,-28.0605,-1.333,41.9936473031004
1,115.7099515301918,25.7371820161394,-73.28225,-18.14225,-3.26025,-75.1265,-28.906,-2.776,41.208676081831
1,121.02300121342756,29.9,-73.8875,-17.17675,-4.3825,-75.711,-29.4455,-4.11075,40.6721455899607
1,116.6899564787238,29.82,-73.52275,-16.06575,-4.7625,-75.1265,-29.89125,-4.93725,39.8209602794453
1,118.95939168805134,29.06,-72.85475,-14.59,-4.3465,-74.34675,-30.52375,-4.98225,40.9719026822433
1,117.45967363664916,25.05,-71.66675,-12.696,-3.23,-72.9865,-31.52175,-4.03275,44.0235816314001
1,116.48695776463784,26.11,-70.84925,-10.91775,-1.651,-72.10025,-32.5485,-2.22525,46.7112760794838
1,122.69846510549816,29.0,-70.57875,-9.776,-0.35125,-71.9045,-33.50475,-0.5165,47.0331508238761
1,129.7915351679473,29.7,-73.38175,-9.3625,-0.00325,-74.5015,-34.286,-0.00325,48.7057961514587
1,126.29163046730608,29.27,-73.583,-9.22475,-0.0,-74.876,-34.99575,-0.0,50.176415544373
1,105.17492814542526,28.37,-71.86475,-9.151,-0.0,-73.38975,-35.3595,-0.0,49.1458850163209
1,97.22496352355115,25.06,-67.93625,-8.894,-0.0,-69.8575,-35.15325,-0.0,41.5650350383632
1,69.87234923760137,18.26,-64.41875,-8.5355,-0.0,-66.41125,-34.73375,-0.0,34.3241599947785
1,61.89308172749185,16.49,-62.25125,-7.97325,-0.0,-64.02325,-34.2155,-0.0,39.6558942210362
1,52.13313411644689,11.83,-57.851,-7.21725,-0.0,-59.753,-33.4505,-0.0,36.3364616193481
1,48.07373378786352,8.99981644585893,-54.568,-5.59725,-0.0,-55.13675,-32.6865,-0.0,35.0187168805199
1,45.16277311904605,7.86894027464942,-52.2825,-4.922,-0.0,-52.9785,-31.37625,-0.0,32.8676167536957
1,43.373416961771895,6.28162216921016,-51.356,-4.4255,-0.0,-52.002,-29.85175,-0.0,34.9304073136428
1,44.76753070077466,4.97257721561541,-51.63075,-3.95475,-0.0,-52.2545,-28.419,-0.0,33.2654825315384
1,47.62112581498823,5.77513892375931,-52.9615,-3.54925,-0.0,-53.36675,-26.86375,-0.0,32.1967289392842
1,46.08866487772661,12.9771333821439,-55.99925,-3.2905,-0.0,-56.5225,-25.245,-0.0,34.6771632477159
1,55.40050593127652,21.2210678210678,-63.2615,-3.06925,-0.0,-63.97575,-23.8095,-0.0,39.5806819977179
1,86.2291927735527,36.7946529259372,-69.5235,-2.802,-0.0045,-70.3475,-22.32975,-0.00425,53.6840944178812
1,95.52162399910276,39.191160523717,-71.5555,-2.462,-0.35,-72.404,-20.751,-0.3325,55.1198327849175
1,96.44705587323692,41.9936473031004,-71.7035,-2.13875,-1.60625,-72.5205,-19.361,-1.67875,53.2606389268764
1,94.64688491432082,41.208676081831,-72.241,-1.896,-3.1135,-73.28225,-18.14225,-3.26025,51.7314166870565
1,98.10091555875997,39.8,-72.60225,-1.767,-4.3125,-73.8875,-17.17675,-4.3825,49.8175410389501
1,98.5225979202138,40.05,-71.9375,-1.69625,-4.70975,-73.52275,-16.06575,-4.7625,47.9944263098459
1,94.59979689436082,41.13,-70.762,-1.6635,-4.3545,-72.85475,-14.59,-4.3465,46.3131194925716
1,94.38480414220692,43.98,-69.21375,-1.629,-3.31875,-71.66675,-12.696,-3.23,45.5126003456885
1,97.013953083272,45.29,-68.576,-1.55525,-1.7785,-70.84925,-10.91775,-1.651,45.8662251993776
1,103.13379784022798,45.47,-68.72675,-1.51525,-0.41175,-70.57875,-9.776,-0.35125,48.3657527373609
1,115.84139648616282,49.37,-71.98775,-1.573,-0.0035,-73.38175,-9.3625,-0.00325,51.2477053119183
1,131.19934075239135,52.76,-72.25725,-1.716,-0.0,-73.583,-9.22475,-0.0,52.7922003519402
1,103.29741714786724,49.93,-70.1495,-1.918,-0.0,-71.86475,-9.151,-0.0,47.8964773413897
1,85.7037805985259,43.71,-66.2105,-2.19625,-0.0,-67.93625,-8.894,-0.0,44.8100073344029
1,61.27071261475301,38.98,-62.386,-2.505,-0.0,-64.41875,-8.5355,-0.0,36.7925912376716
1,55.424252752351805,38.62,-60.42025,-2.7335,-0.0,-62.25125,-7.97325,-0.0,38.2237535587189
1,45.65446924373848,34.9,-56.20925,-2.891,-0.0,-57.851,-7.21725,-0.0,39.1234913867804
1,36.21037248960369,35.0187168805199,-51.33775,-2.3085,-0.0,-54.568,-5.59725,-0.0,37.1108832940892
1,33.83354936866766,32.8676167536957,-49.1985,-2.41575,-0.0,-52.2825,-4.922,-0.0,34.0351013263036
1,33.602856457154225,34.9304073136428,-47.91175,-2.35825,-0.0,-51.356,-4.4255,-0.0,32.6428906402976
1,33.457891564431684,33.2654825315384,-47.7555,-2.3445,-0.0,-51.63075,-3.95475,-0.0,31.9960463563525
1,34.580854284350565,32.1967289392842,-47.95125,-2.38375,-0.0,-52.9615,-3.54925,-0.0,32.7448269032391
1,35.211832848147274,34.6771632477159,-48.129,-2.397,-0.0,-55.99925,-3.2905,-0.0,31.3773697127937
1,41.20580484113073,39.5806819977179,-49.24275,-2.44225,-0.0,-63.2615,-3.06925,-0.0,34.0072357723577
1,52.116735808595074,53.6840944178812,-53.2305,-2.705,-0.00375,-69.5235,-2.802,-0.0045,42.5371709583872
1,59.53647435592759,55.1198327849175,-57.121,-3.28825,-0.3525,-71.5555,-2.462,-0.35,44.84214273081
1,58.59736863085928,53.2606389268764,-59.76225,-4.049,-1.8465,-71.7035,-2.13875,-1.60625,44.0906946850214
1,57.48516753238587,51.7314166870565,-61.29675,-5.05675,-3.71625,-72.241,-1.896,-3.1135,43.9409770273423
1,57.17989874652965,53.18,-61.89125,-6.338,-5.26325,-72.60225,-1.767,-4.3125,42.5526573326227
1,55.405909726421086,50.23,-61.2075,-7.767,-5.94075,-71.9375,-1.69625,-4.70975,41.0980212200473
1,55.026798274516274,49.2,-59.48825,-9.18275,-5.70825,-70.762,-1.6635,-4.3545,37.3788932067081
1,54.62530331953958,48.96,-57.65225,-10.2885,-4.59675,-69.21375,-1.629,-3.31875,36.3806871660793
1,58.64059549467076,48.25,-57.3885,-11.17125,-2.6095,-68.576,-1.55525,-1.7785,34.0445511829985
1,63.81200819672526,48.25,-58.115,-12.61575,-0.63725,-68.72675,-1.51525,-0.41175,30.8217623181535
1,67.62378702654703,51.15,-61.05975,-15.0375,-0.006,-71.98775,-1.573,-0.0035,37.3063460682579
1,73.93335506931754,54.7,-62.14,-17.91075,-0.0,-72.25725,-1.716,-0.0,39.2124884399232
1,61.480097225669766,52.09,-60.45625,-21.13725,-0.0,-70.1495,-1.918,-0.0,36.8736022190145
1,47.81323745217728,46.0,-56.78075,-24.42275,-0.0,-66.2105,-2.19625,-0.0,17.9068536402012
1,42.30616673610709,40.44,-54.26425,-27.44775,-0.0,-62.386,-2.505,-0.0,1.80179269586301
1,41.80552195891694,40.43,-53.38475,-29.9075,-0.0,-60.42025,-2.7335,-0.0,4.22111425087004
1,35.34441083863059,39.0,-50.03475,-31.668,-0.0,-56.20925,-2.891,-0.0,-5.47676892013957
1,37.59782532232152,37.1108832940892,-46.925,-33.91175,-0.0,-51.33775,-2.3085,-0.0,-20.7728993896532
1,35.5815720430229,34.0351013263036,-44.88875,-34.77975,-0.0,-49.1985,-2.41575,-0.0,-36.4029750033367
1,35.684088412350235,32.6428906402976,-43.8945,-35.0975,-0.0,-47.91175,-2.35825,-0.0,-39.8132188598694
1,35.376686102164,31.9960463563525,-43.7805,-35.04075,-0.0,-47.7555,-2.3445,-0.0,-39.1799468307545
1,35.99268361205872,32.7448269032391,-43.86625,-34.51625,-0.0,-47.95125,-2.38375,-0.0,-33.9813398425638
1,35.54145248453191,31.3773697127937,-43.6285,-33.75575,-0.0,-48.129,-2.397,-0.0,-28.9566781804163
1,39.70420114092562,34.0072357723577,-43.37125,-32.681,-0.0,-49.24275,-2.44225,-0.0,-35.1406309329204
1,48.04596590503836,42.5371709583872,-45.9165,-31.5045,-0.00375,-53.2305,-2.705,-0.00375,-29.2862916449086
1,51.3992055431144,44.84214273081,-49.52975,-30.53575,-0.23425,-57.121,-3.28825,-0.3525,-9.14938535232573
1,54.7979390009116,44.0906946850214,-52.878,-29.9315,-1.01375,-59.76225,-4.049,-1.8465,-0.0803630464576399
1,52.31748795396083,43.9409770273423,-54.93325,-29.739,-1.856,-61.29675,-5.05675,-3.71625,4.55742013673089
1,48.55414247767592,43.93,-56.88575,-30.0825,-2.544,-61.89125,-6.338,-5.26325,3.28402879749091
1,45.9615832819258,41.92,-56.77825,-30.6805,-2.7365,-61.2075,-7.767,-5.94075,1.99067504285015
1,45.00914907339181,38.06,-55.0645,-31.2065,-2.46325,-59.48825,-9.18275,-5.70825,-1.3395009653712
1,46.01853220148784,32.5,-53.29975,-31.41925,-1.8145,-57.65225,-10.2885,-4.59675,-1.90543642587178
1,49.62919044496312,32.1,-53.09175,-31.29625,-0.92925,-57.3885,-11.17125,-2.6095,0.460769152487177
1,56.49361296295416,32.06,-53.90275,-31.2725,-0.219,-58.115,-12.61575,-0.63725,0.614943578721118
1,64.01227369782053,37.0,-57.409,-31.68075,-0.0035,-61.05975,-15.0375,-0.006,3.85175613109318
1,60.47451167286314,39.7,-59.45925,-32.20075,-0.0,-62.14,-17.91075,-0.0,5.0446103212217
1,56.34076157642308,34.07,-58.351,-32.6255,-0.0,-60.45625,-21.13725,-0.0,3.58099099304526
1,46.24988325863364,27.89,-55.90125,-32.8615,-0.0,-56.78075,-24.42275,-0.0,0.306362449173419
1,40.17037261090189,11.91,-54.08825,-32.97725,-0.0,-54.26425,-27.44775,-0.0,-5.41694689232565
1,39.11336609432504,10.98,-53.933,-33.015,-0.0,-53.38475,-29.9075,-0.0,-5.97058984563712
1,34.79334135615738,0.1,-50.64525,-32.88,-0.0,-50.03475,-31.668,-0.0,-12.7095407946332
1,33.224129960501216,-20.7728993896532,-49.142,-34.7585,-0.0,-46.925,-33.91175,-0.0,-3.72000955812073
1,31.83310680921136,-36.4029750033367,-47.557,-34.84225,-0.0,-44.88875,-34.77975,-0.0,0.487456684419874
1,31.328434262123245,-39.8132188598694,-46.96,-34.88875,-0.0,-43.8945,-35.0975,-0.0,-1.46605796176085
1,30.913928661696268,-39.1799468307545,-47.37875,-35.23725,-0.0,-43.7805,-35.04075,-0.0,-1.23091135847511
1,31.683613221624785,-33.9813398425638,-48.973,-35.727,-0.0,-43.86625,-34.51625,-0.0,1.40812043661037
1,34.67493043542065,-28.9566781804163,-52.93525,-36.2755,-0.0,-43.6285,-33.75575,-0.0,7.68102167739152
1,38.19273167660946,-35.1406309329204,-61.41575,-36.81375,-0.0,-43.37125,-32.681,-0.0,17.6669422740525
1,46.27892989961765,-29.2862916449086,-68.311,-37.284,-0.00425,-45.9165,-31.5045,-0.00375,33.5387014655831
1,47.55039273921759,-9.14938535232573,-70.997,-37.63775,-0.295,-49.52975,-30.53575,-0.23425,35.238546295312
1,48.982465860153766,-0.0803630464576399,-71.3155,-38.11875,-1.20975,-52.878,-29.9315,-1.01375,33.3084798726504
1,46.6077405220686,4.55742013673089,-72.26875,-38.6105,-2.35625,-54.93325,-29.739,-1.856,32.8108997372055
1,44.36785968766692,11.69,-73.24275,-39.00975,-3.22325,-56.88575,-30.0825,-2.544,29.7595427106257
1,40.63133172130019,11.64,-72.826,-39.19925,-3.47875,-56.77825,-30.6805,-2.7365,24.9450134300834
1,39.68571671315637,6.32,-71.98475,-38.933,-3.2435,-55.0645,-31.2065,-2.46325,25.5488077059493
1,40.64200316774214,10.32,-70.62975,-38.01875,-2.50925,-53.29975,-31.41925,-1.8145,27.0321624184714
1,43.27717933676489,10.09,-69.5365,-36.71675,-1.37625,-53.09175,-31.29625,-0.92925,24.5897377531591
1,47.49828888116863,10.8,-69.29,-35.65225,-0.357,-53.90275,-31.2725,-0.219,19.3688794506499
1,61.567343017742,11.8,-71.51,-35.33025,-0.00375,-57.409,-31.68075,-0.0035,26.8084346525604
1,56.06924905176906,18.55,-72.1225,-35.41175,-0.0,-59.45925,-32.20075,-0.0,25.9895277934915
1,51.75750694960666,14.17,-70.58975,-35.4515,-0.0,-58.351,-32.6255,-0.0,21.9326080867567
1,43.26809701979737,10.47,-66.5775,-35.2085,-0.0,-55.90125,-32.8615,-0.0,18.3438975413554
1,37.911662702332094,10.41,-62.99425,-34.93125,-0.0,-54.08825,-32.97725,-0.0,10.3490283273664
1,37.23712356424917,10.85,-60.375,-34.5165,-0.0,-53.933,-33.015,-0.0,10.6438271795983
1,32.67629673074865,0.5,-55.97775,-33.61625,-0.0,-50.64525,-32.88,-0.0,6.79668989223337
1,35.12830690784207,-3.72000955812073,-53.16425,-33.0095,-0.0,-49.142,-34.7585,-0.0,11.248447181938
1,33.91676944046758,0.487456684419874,-51.29975,-32.074,-0.0,-47.557,-34.84225,-0.0,11.2122913010092
1,34.13765338128508,-1.46605796176085,-50.51375,-30.83025,-0.0,-46.96,-34.88875,-0.0,14.5580198690449
1,33.37723845159844,-1.23091135847511,-50.80375,-29.343,-0.0,-47.37875,-35.23725,-0.0,17.9457564353022
1,33.3579491072615,1.40812043661037,-52.12525,-27.70025,-0.0,-48.973,-35.727,-0.0,19.39519252834
1,35.49369569196594,7.68102167739152,-55.36425,-26.2035,-0.0,-52.93525,-36.2755,-0.0,30.1460126674787
1,48.4326508930325,17.6669422740525,-63.0915,-24.7985,-0.0,-61.41575,-36.81375,-0.0,42.4372398399015
1,70.7112609566617,33.5387014655831,-69.32,-23.48275,-0.00725,-68.311,-37.284,-0.00425,52.3260802139037
1,68.31835666134863,35.238546295312,-71.5935,-22.16375,-0.6805,-70.997,-37.63775,-0.295,51.8528363997631
1,72.01164583252148,33.3084798726504,-71.72275,-21.07275,-3.19825,-71.3155,-38.11875,-1.20975,47.1923316418333
1,70.56165883459394,32.8108997372055,-72.5125,-20.664,-5.83525,-72.26875,-38.6105,-2.35625,41.8403524619841
1,61.45419412634187,28.07,-73.14,-21.03125,-7.76325,-73.24275,-39.00975,-3.22325,42.1243829771716
1,55.22394870500848,18.97,-72.5835,-21.30325,-8.477,-72.826,-39.19925,-3.47875,39.8797479691731
1,53.87574964631229,22.94,-71.92775,-20.7695,-8.08,-71.98475,-38.933,-3.2435,39.1342647787384
1,56.62085985235065,29.62,-70.6715,-18.953,-6.5535,-70.62975,-38.01875,-2.50925,38.6591639186162
1,58.3562342144777,30.52,-69.87275,-16.143,-3.939,-69.5365,-36.71675,-1.37625,38.2347092417978
1,64.28706090711765,30.48,-69.41075,-13.4845,-1.051,-69.29,-35.65225,-0.357,41.0992705458706
1,77.57379626307109,31.98,-71.4355,-12.1265,-0.0155,-71.51,-35.33025,-0.00375,50.7427577955146
1,83.94714543014517,34.26,-72.21575,-11.72,-0.0,-72.1225,-35.41175,-0.0,51.4389815835549
1,68.0379078449954,29.93,-70.67925,-11.8915,-0.0,-70.58975,-35.4515,-0.0,47.7685349716446
1,54.22107554087346,29.77,-66.71025,-12.47925,-0.0,-66.5775,-35.2085,-0.0,38.5941849158276
1,44.67870544054851,22.04,-63.266,-13.06075,-0.0,-62.99425,-34.93125,-0.0,33.5556685892967
1,42.97917560763732,14.08,-60.85075,-13.56475,-0.0,-60.375,-34.5165,-0.0,32.5303505678577
1,33.78969037812339,10.47,-56.288,-14.13675,-0.0,-55.97775,-33.61625,-0.0,28.5801822451478
1,38.15744309819989,11.248447181938,-53.83725,-14.95525,-0.0,-53.16425,-33.0095,-0.0,23.1317041455813
1,35.606577302751795,11.2122913010092,-51.78625,-15.9675,-0.0,-51.29975,-32.074,-0.0,23.8610861299388
1,34.53232330152161,14.5580198690449,-50.90925,-17.48525,-0.0,-50.51375,-30.83025,-0.0,21.4661262793876
1,34.34123891711317,17.9457564353022,-51.2495,-19.15275,-0.0,-50.80375,-29.343,-0.0,10.8931510890716
1,36.31254480013548,19.39519252834,-52.484,-21.05775,-0.0,-52.12525,-27.70025,-0.0,10.5132923010806
1,37.82703762944895,30.1460126674787,-55.6195,-23.1525,-0.0,-55.36425,-26.2035,-0.0,14.5777432421699
1,55.93725091236779,42.4372398399015,-62.9855,-25.4105,-0.0,-63.0915,-24.7985,-0.0,18.1379205233826
1,102.17022197475104,52.3260802139037,-69.76525,-27.9535,-0.008,-69.32,-23.48275,-0.00725,29.2734733765208
1,98.07317201867193,51.8528363997631,-72.5615,-30.393,-0.3475,-71.5935,-22.16375,-0.6805,29.3007395549301
1,96.71325605013136,47.1923316418333,-72.5575,-32.391,-1.29275,-71.72275,-21.07275,-3.19825,28.5514755532869
1,98.86822766485363,41.8403524619841,-73.32175,-33.83025,-2.27875,-72.5125,-20.664,-5.83525,27.0163620599339
1,90.50321481981362,38.95,-74.02525,-34.63225,-3.003,-73.14,-21.03125,-7.76325,25.2746175596763
1,77.45444074016623,37.92,-73.616,-35.12325,-3.182,-72.5835,-21.30325,-8.477,25.123056947427
1,75.44130146096748,37.02,-73.3615,-35.2375,-2.862,-71.92775,-20.7695,-8.08,25.9220414085493
1,74.82808298759655,39.98,-71.9805,-34.91025,-2.14075,-70.6715,-18.953,-6.5535,29.1606125734356
1,78.43932718239287,41.92,-71.18725,-34.16025,-1.17875,-69.87275,-16.143,-3.939,31.4103511246664
1,79.03510254632113,44.95,-70.50025,-33.26675,-0.33225,-69.41075,-13.4845,-1.051,33.8900366789594
1,87.38678773597714,52.39,-72.6825,-32.39975,-0.00425,-71.4355,-12.1265,-0.0155,41.0459945872801
1,85.93182798083167,57.97,-73.54825,-31.95725,-0.0,-72.21575,-11.72,-0.0,40.7969286023366
1,69.97156671848221,53.78,-72.11925,-31.6435,-0.0,-70.67925,-11.8915,-0.0,42.5967371575939
1,62.280410069038574,44.98,-68.0395,-31.03725,-0.0,-66.71025,-12.47925,-0.0,38.1483010901172
1,46.86169606435686,38.97,-64.6805,-30.1035,-0.0,-63.266,-13.06075,-0.0,35.5492094184158
1,44.40027829078159,38.53,-62.15525,-29.04925,-0.0,-60.85075,-13.56475,-0.0,37.0694640165787
1,34.87354388885213,34.1,-57.48625,-28.198,-0.0,-56.288,-14.13675,-0.0,34.9463963848744
1,43.70283183897076,23.1317041455813,-53.80625,-25.53225,-0.0,-53.83725,-14.95525,-0.0,27.8630978350414
1,40.42923608167576,23.8610861299388,-51.8915,-24.59975,-0.0,-51.78625,-15.9675,-0.0,26.5246028976712
1,38.324628429763365,21.4661262793876,-51.147,-23.8485,-0.0,-50.90925,-17.48525,-0.0,27.7325508437906
1,38.67526025079376,10.8931510890716,-51.5595,-23.48475,-0.0,-51.2495,-19.15275,-0.0,25.4861810571063
1,40.8897239355967,10.5132923010806,-52.81125,-23.2205,-0.0,-52.484,-21.05775,-0.0,25.6485757723464
1,41.6613576304885,14.5777432421699,-55.78925,-23.10325,-0.0,-55.6195,-23.1525,-0.0,30.2271045211016
1,56.30654041844937,18.1379205233826,-63.242,-23.17275,-0.0,-62.9855,-25.4105,-0.0,42.9562421653906
1,88.70796122347411,29.2734733765208,-69.33975,-23.3815,-0.0055,-69.76525,-27.9535,-0.008,49.4363040727696
1,92.82580453360384,29.3007395549301,-71.353,-23.7165,-0.67325,-72.5615,-30.393,-0.3475,49.0697803852114
1,98.58907447604224,28.5514755532869,-71.52775,-24.2395,-2.7765,-72.5575,-32.391,-1.29275,47.225255608525
1,95.1376820790208,27.0163620599339,-72.11175,-25.34075,-5.02025,-73.32175,-33.83025,-2.27875,45.7600883470508
1,98.61982495298516,30.03,-72.73325,-26.65775,-6.62075,-74.02525,-34.63225,-3.003,42.2364015156605
1,91.44856805385608,29.61,-72.3415,-27.53475,-7.12475,-73.616,-35.12325,-3.182,41.7156089405139
1,85.92553872595767,28.05,-71.8105,-27.282,-6.6635,-73.3615,-35.2375,-2.862,41.3711450597899
1,91.56659653643575,29.63,-70.5915,-25.49575,-5.34525,-71.9805,-34.91025,-2.14075,42.9697158864015
1,96.1963485846968,29.03,-69.43175,-23.141,-3.209,-71.18725,-34.16025,-1.17875,45.1243554646701
1,99.70684551881794,30.16,-68.8165,-21.615,-0.86575,-70.50025,-33.26675,-0.33225,46.9305229487733
1,100.33049428246724,32.25,-71.329,-21.63825,-0.012,-72.6825,-32.39975,-0.00425,50.4568544195242
1,107.849396213243,34.36,-72.309,-22.4635,-0.0,-73.54825,-31.95725,-0.0,50.7309152113876
1,88.19880668266642,32.52,-71.02525,-23.2505,-0.0,-72.11925,-31.6435,-0.0,42.5011113756226
1,75.6180981960384,29.3,-67.36175,-23.596,-0.0,-68.0395,-31.03725,-0.0,35.0240623350688
1,53.4273570855582,28.06,-64.12275,-23.63175,-0.0,-64.6805,-30.1035,-0.0,33.015860055185
1,49.79192383540593,28.32,-61.6095,-23.45725,-0.0,-62.15525,-29.04925,-0.0,34.9442764675504
1,38.57489994097755,24.98,-56.9145,-23.0435,-0.0,-57.48625,-28.198,-0.0,29.7474389653168
1,38.18119095027353,27.8630978350414,-53.904,-21.095,-0.0,-53.80625,-25.53225,-0.0,22.0749166692434
1,36.898677758984206,26.5246028976712,-52.02025,-20.3785,-0.0,-51.8915,-24.59975,-0.0,24.9975373588478
1,36.10520483552718,27.7325508437906,-51.342,-19.662,-0.0,-51.147,-23.8485,-0.0,24.9608856944821
1,35.64014461630288,25.4861810571063,-51.61425,-19.0405,-0.0,-51.5595,-23.48475,-0.0,25.7565968139868
1,36.40272802973208,25.6485757723464,-52.91975,-18.506,-0.0,-52.81125,-23.2205,-0.0,25.8447707222794
1,38.63603099820817,30.2271045211016,-55.7995,-17.9845,-0.0,-55.78925,-23.10325,-0.0,27.7142816670864
1,43.87578817188175,42.9562421653906,-62.58125,-17.5535,-0.0,-63.242,-23.17275,-0.0,30.2946569964735
1,54.20209490370705,49.4363040727696,-68.8645,-17.14875,-0.01575,-69.33975,-23.3815,-0.0055,37.068415925027
1,57.78666331612736,49.0697803852114,-71.538,-16.45875,-0.7935,-71.353,-23.7165,-0.67325,39.6041509497057
1,53.46212270840507,47.225255608525,-71.933,-15.8055,-2.807,-71.52775,-24.2395,-2.7765,37.7044081166503
1,51.90743914773918,45.7600883470508,-72.5465,-15.287,-4.914,-72.11175,-25.34075,-5.02025,37.115347783812
1,54.77766075625577,32.35,-73.3845,-14.97025,-6.403,-72.73325,-26.65775,-6.62075,37.4528692110424
1,54.25603905901566,31.08,-72.71375,-14.482,-6.5195,-72.3415,-27.53475,-7.12475,35.876241657245
1,51.752170591234695,32.22,-71.3825,-13.57425,-5.728,-71.8105,-27.282,-6.6635,35.9187816077191
1,53.423589466698296,32.38,-69.7425,-12.388,-4.38175,-70.5915,-25.49575,-5.34525,38.1717012405491
1,53.403124427667954,40.1,-68.6345,-11.0685,-2.614,-69.43175,-23.141,-3.209,38.1034719132167
1,57.45968703534569,42.04,-68.10275,-10.15825,-0.80625,-68.8165,-21.615,-0.86575,38.8889854000791
1,58.75007052662617,46.32,-70.45825,-9.89525,-0.01775,-71.329,-21.63825,-0.012,43.3751967742464
1,61.00629756378081,44.98,-71.1565,-9.81025,-0.0,-72.309,-22.4635,-0.0,44.6232812704317
1,53.47020526269687,42.92,-69.2925,-9.553,-0.0,-71.02525,-23.2505,-0.0,42.8988297655454
1,44.78202064972007,39.98,-65.48025,-9.0355,-0.0,-67.36175,-23.596,-0.0,38.871169203433
1,42.75753332023754,36.95,-62.0595,-8.51475,-0.0,-64.12275,-23.63175,-0.0,35.4414153122764
1,42.07619823225264,32.2,-59.96925,-8.02725,-0.0,-61.6095,-23.45725,-0.0,35.382612019769
1,35.63801098410495,28.97,-55.7915,-7.47325,-0.0,-56.9145,-23.0435,-0.0,30.4565372362237
1,33.32216737837102,22.0749166692434,-52.60075,-6.8675,-0.0,-53.904,-21.095,-0.0,31.0531037101735
1,31.500938248964378,24.9975373588478,-50.44475,-6.0435,-0.0,-52.02025,-20.3785,-0.0,30.3837007243767
1,30.92703088976311,24.9608856944821,-49.3805,-5.496,-0.0,-51.342,-19.662,-0.0,31.3970678658285
1,30.71149135646841,25.7565968139868,-49.23175,-5.09825,-0.0,-51.61425,-19.0405,-0.0,32.3869779381157
1,31.763830605067668,25.8447707222794,-49.34925,-4.741,-0.0,-52.91975,-18.506,-0.0,31.4724570638592
1,30.795053586758023,27.7142816670864,-49.51525,-4.38375,-0.0,-55.7995,-17.9845,-0.0,31.3348957917677
1,34.965810712487766,30.2946569964735,-50.6655,-4.04675,-0.0,-62.58125,-17.5535,-0.0,30.1132390148506
1,43.9020541608252,37.068415925027,-54.65,-3.66325,-0.00925,-68.8645,-17.14875,-0.01575,31.7719340640738
1,45.02039666863958,39.6041509497057,-58.18725,-3.244,-0.4575,-71.538,-16.45875,-0.7935,40.33724609375
1,43.35602500234159,37.7044081166503,-60.89,-2.93275,-1.9775,-71.933,-15.8055,-2.807,42.2351292398678
1,43.10142837192348,37.115347783812,-62.41875,-2.6475,-3.7215,-72.5465,-15.287,-4.914,44.277434934648
1,45.29199057061581,47.09,-63.161,-2.44325,-4.894,-73.3845,-14.97025,-6.403,45.1261342147744
1,46.28226493134306,44.9,-62.65975,-2.307,-5.1875,-72.71375,-14.482,-6.5195,42.0747657388769
1,45.08892627672335,40.95,-60.9645,-2.2615,-4.81275,-71.3825,-13.57425,-5.728,39.1627437025729
1,45.93098327643243,40.9,-59.209,-2.26525,-3.852,-69.7425,-12.388,-4.38175,39.2024375
